tf	target	mor	likelihood	state
54	ASCL3	ID1	-0.857317291829258	1	inhibition
55	ATP6V1E2	ATP6V1G2	0.139110307226372	1	activation
56	ATP6V1E2	SEH1L	-0.0401869257232673	1	inhibition
57	ATP6V1E2	SESN1	0.540528491186598	1	activation
58	ATP6V1G2	SEH1L	-0.628060464934472	1	inhibition
59	ATP6V1G2	SESN1	0.613955833916575	1	activation
60	B3GAT2	DCN	-0.553771860536207	1	inhibition
61	B3GAT2	GPC1	0.958031564529908	1	activation
62	B3GAT2	SDC3	-0.875193220542516	1	inhibition
63	B3GAT2	SDC4	0.138397041822237	1	activation
64	B3GNT8	MUC12	-0.0320137180893819	1	inhibition
65	B4GALT5	MUC12	0.891777926603957	1	activation
66	B4GALT5	OGN	-0.71178924010541	1	inhibition
67	B4GALT5	OMD	-0.0521296132698447	1	inhibition
68	B4GALT5	PRELP	0.321900315220662	1	activation
69	BBS5	RAB3IP	-0.231405528845476	1	inhibition
70	BCAR1	BMX	-0.00978674788088821	1	inhibition
71	BCAR1	CSF1	0.684047278981822	1	activation
72	BCAR1	DCC	0.963960735122814	1	activation
73	BCAR1	GNAI1	-0.0115238255852311	1	inhibition
74	BCAR1	GNAZ	-0.00838918559860532	1	inhibition
75	BCAR1	IGF1	0.252160375394812	1	activation
76	BCAR1	ITGAE	0.684047278981822	1	activation
77	BCAR1	ITGB4	0.592715587965294	1	activation
78	BCAR1	ITGB6	0.120879515168969	1	activation
79	BCAR1	MAP3K1	-0.00906279088321369	1	inhibition
80	BCAR1	NTN1	-0.535449575348897	1	inhibition
81	BCAR1	PTK2B	-0.00793706895323951	1	inhibition
82	BCHE	ETV4	0.411853849412681	1	activation
83	BCL2L1	MYC	-0.00811510391285289	1	inhibition
84	BCL2L1	REL	-0.983768153682071	1	inhibition
85	BCL2L1	RELA	0.97853489810651	1	activation
86	BCL2L1	VDAC1	-0.41918227322354	1	inhibition
87	BDNF	GRIN2B	0.973063943974319	1	activation
88	BDNF	SORCS3	0.30291518855507	1	activation
89	BGLAP	NACA	0.307916708873941	1	activation
90	BMP6	NBL1	0.648423829533766	1	activation
91	BMP6	NOG	0.217181674995264	1	activation
92	BMP8B	NBL1	0.0923915362860401	1	activation
93	BMP8B	NOG	0.177838175642603	1	activation
94	BMP8B	PRKAG3	0.148657188220169	1	activation
95	C1R	C3	0.385040807748241	1	activation
96	C1R	SERPING1	0.379478133667955	1	activation
97	C3	GNAI1	0.499314700879439	1	activation
98	C4BPB	PROS1	-0.757118141799458	1	inhibition
99	C7	C9	0.985688274796346	1	activation
100	CACNA1H	GRIN2B	0.186680822667019	1	activation
101	CACNA1H	GRIN2C	0.245537140295813	1	activation
102	CACNA1H	RASGRF2	0.61955439870067	1	activation
103	CACNA2D1	CACNG1	-0.0769149840157786	1	inhibition
104	CACNA2D1	CAMK2A	-0.2561673834796	1	inhibition
105	CACNA2D1	RASGRF2	0.293049898186156	1	activation
106	CACNG1	CAMK2A	0.923462980377214	1	activation
107	CACNG1	RASGRF2	0.943411164544463	1	activation
108	CAMK2A	FLNB	-0.0238654639378757	1	inhibition
109	CAMK2A	GRIN2B	0.88511765548101	1	activation
110	CAMK2A	RASGRF2	0.606917269163974	1	activation
111	CAMK2A	SCN5A	-0.0165782659028512	1	inhibition
112	CAMK2A	VDAC1	-0.0993708773670985	1	inhibition
113	CARD9	MAPK11	-0.21574146014391	1	inhibition
114	CARD9	RELA	-0.0353624231456155	1	inhibition
115	CASR	GNAI1	0.136275122146195	1	activation
116	CC2D2A	FGFR1OP	0.233697090826031	1	activation
117	CC2D2A	ODF2	0.939275976330315	1	activation
118	CC2D2A	RAB3IP	-0.869476515223538	1	inhibition
119	CCL11	CCL2	0.096519681118671	1	activation
120	CCL11	CCR3	0.195850251799482	1	activation
121	CCL11	MAP2K1	-0.162658070391349	1	inhibition
122	CCL11	REL	-0.0278077740046844	1	inhibition
123	CCL11	RELA	0.1839938322362	1	activation
124	CCL19	CCR3	-0.805239100095496	1	inhibition
125	CCL19	CXCL13	0.999974697144089	1	activation
126	CCL19	GNAI1	-0.43369315704152	1	inhibition
127	CCL19	REL	0.942401921546949	1	activation
128	CCL19	RELA	-0.845118964400708	1	inhibition
129	CCL2	CCR3	0.137686760228302	1	activation
130	CCL2	COL18A1	-0.884456892710333	1	inhibition
131	CCL2	REL	-0.42954033698302	1	inhibition
132	CCL2	RELA	0.73547440996534	1	activation
133	CCL24	CCR3	0.615358227422868	1	activation
134	CCL24	REL	-0.82670363832323	1	inhibition
135	CCL24	RELA	0.491944408194085	1	activation
136	CCR3	CXCL13	-0.943363287959909	1	inhibition
137	CCR3	GNAI1	0.306662085432587	1	activation
138	CCR3	RARRES2	0.474280711135278	1	activation
139	CD40LG	ITGB4	0.216177429469753	1	activation
140	CD40LG	ITGB6	0.135573752385023	1	activation
141	CD40LG	MAP3K1	-0.104635329480308	1	inhibition
142	CD40LG	MAPK11	0.981935638492661	1	activation
143	CD40LG	PSMB3	0.433409559586548	1	activation
144	CD40LG	PSTPIP1	0.145665028448066	1	activation
145	CD40LG	REL	-0.032659547370162	1	inhibition
146	CD40LG	RELA	0.397665309994476	1	activation
147	CD53	WAS	0.28939864343475	1	activation
148	CDC20	CDC26	-0.964103070645837	1	inhibition
149	CDC20	NEUROD2	-0.0526267050958726	1	inhibition
150	CDC20	PPP3R2	-0.00916305281193479	1	inhibition
151	CDC20	PSMB3	-0.0578314597001622	1	inhibition
152	CDC20	RPS27A	0.144187253956113	1	activation
153	CDC20	SEH1L	0.87481897547633	1	activation
154	CDC20	SKA2	0.588425224160368	1	activation
155	CDC20	SPC25	0.952086315046089	1	activation
156	CDC20	SYDE2	0.984627542972776	1	activation
157	CDC20	UBC	-0.0367881729788086	1	inhibition
158	CDC20	UBE2D1	0.915227588235481	1	activation
159	CDC26	PPP3R2	0.530250461324758	1	activation
160	CDC26	PSMB3	0.991396786033604	1	activation
161	CDC26	RELA	0.997702926758112	1	activation
162	CDC26	RPS27A	-0.0902847608202453	1	inhibition
163	CDC26	UBC	0.283372734490441	1	activation
164	CDC26	UBE2D1	-0.965953000456536	1	inhibition
165	CDC42BPB	RHOB	0.371193473828959	1	activation
166	CDH22	PCDHA1	0.426191621714551	1	activation
167	CDH22	PCDHA11	-0.0578314597001622	1	inhibition
168	CDH22	PCDHA3	-0.0135449787762647	1	inhibition
169	CDH22	PCDHAC2	-0.0776111000769822	1	inhibition
170	CDH22	PCDHB10	-0.024610407038291	1	inhibition
171	CDH22	PCDHGC5	-0.0145968897194745	1	inhibition
172	CGN	RPS27A	-0.0567558383617518	1	inhibition
173	CGN	UBC	-0.0438643986934553	1	inhibition
174	CHMP4B	RPS27A	-0.735159776393963	1	inhibition
175	CHMP4B	UBC	-0.0272498443605356	1	inhibition
176	CHST7	DCN	-0.747047685189663	1	inhibition
177	CLUAP1	DYNC2H1	-0.010449948459564	1	inhibition
178	CLUAP1	TTC21B	-0.935804851931661	1	inhibition
179	CNGA4	RAB3IP	0.251048469513139	1	activation
180	CNTF	GHR	0.481634552131564	1	activation
181	CNTF	IL12RB2	-0.0333171507011317	1	inhibition
182	CNTF	IL2RB	0.215176481638851	1	activation
183	CNTF	IL3RA	0.935998183305242	1	activation
184	CNTF	IL7R	0.770984676616532	1	activation
185	CNTF	OSMR	0.589856788724478	1	activation
186	COL16A1	FBN1	0.920799721006481	1	activation
187	COL16A1	FLNB	-0.28236599268816	1	inhibition
188	COL16A1	ITGAE	0.0818190017844436	1	activation
189	COL16A1	ITGB4	0.536126937666029	1	activation
190	COL16A1	ITGB6	-0.0748584019883106	1	inhibition
191	COL16A1	PTK2B	0.137686760228302	1	activation
192	COL18A1	LAMC1	0.128052360739876	1	activation
193	CPNE1	MAP2K1	0.0975762278463846	1	activation
194	CPNE1	RELA	0.490470810938905	1	activation
195	CPSF1	SEH1L	-0.193557033589377	1	inhibition
196	CPSF1	SMNDC1	0.319333295363871	1	activation
197	CPSF1	THOC3	0.799286987771688	1	activation
198	CRH	CRHBP	0.692973413305226	1	activation
199	CSF1	MYC	0.522894655514567	1	activation
200	CSF1	RELA	-0.194986344618782	1	inhibition
201	CSF1	SEMA7A	0.365711695891914	1	activation
202	CSGALNACT1	DCN	0.953221480444266	1	activation
203	CXCL13	GNAI1	-0.304277740292656	1	inhibition
204	CYP1A2	GSTM3	0.995501783057229	1	activation
205	CYP1A2	GSTM5	0.512583037097422	1	activation
206	CYP1A2	MGST1	0.938200540032002	1	activation
207	CYP2C8	GSTM3	-0.0204415157797518	1	inhibition
208	CYP2C8	GSTM5	-0.025118798275408	1	inhibition
209	CYP2C8	MGST1	-0.0497057519001832	1	inhibition
210	DAPP1	MAP3K1	0.145665028448066	1	activation
211	DCC	DSCAM	0.527309351567937	1	activation
212	DCC	MAP2K1	0.755857884530983	1	activation
213	DCC	NTN1	-0.910875816737252	1	inhibition
214	DCN	IGF1	0.528780125098905	1	activation
215	DCN	LAMC1	0.128721578162779	1	activation
216	DCN	MYC	0.132111127061527	1	activation
217	DDOST	RPL11	0.576923715007923	1	activation
218	DDOST	RPL24	-0.533401274349596	1	inhibition
219	DDOST	RPL3	0.205348467376756	1	activation
220	DDOST	RPS18	-0.431616134633848	1	inhibition
221	DDOST	RPS27A	-0.308006208294425	1	inhibition
222	DDOST	SSR1	-0.350300856254607	1	inhibition
223	DDOST	VDAC1	-0.39655336587465	1	inhibition
224	DGKA	PLCE1	0.90464992209554	1	activation
225	DLGAP1	HOMER2	0.50373782166017	1	activation
226	DLGAP1	NLGN1	0.121517442343037	1	activation
227	DLGAP2	HOMER2	0.883242519188134	1	activation
228	DLGAP2	NLGN1	-0.498288634643165	1	inhibition
229	DMC1	H2AFX	0.988846435584119	1	activation
230	DMC1	MND1	0.998591326501509	1	activation
231	DNAH3	TUBB6	-0.908518585136539	1	inhibition
232	DNAH5	TUBB6	0.436304990053532	1	activation
233	DNAH7	TUBB6	-0.739665010644578	1	inhibition
234	DNAJC2	ID1	-0.980848696371784	1	inhibition
235	DNAJC2	MYC	-0.135518765971488	1	inhibition
236	DNAJC6	IL7R	0.26575145829002	1	activation
237	DNAJC6	LDLRAP1	0.558070985634504	1	activation
238	DNAJC6	RPS27A	-0.708567894679418	1	inhibition
239	DNAJC6	UBC	-0.991124569946533	1	inhibition
240	DPF1	SMARCE1	-0.998800129514256	1	inhibition
241	DSCAM	MAPK11	0.560982896760304	1	activation
242	DSCAM	NTN1	-0.284160825722877	1	inhibition
243	DSCAM	NTN3	-0.0172922124688304	1	inhibition
244	DUSP5	MAPK11	0.90304928618424	1	activation
245	DYNC2H1	RILP	-0.0106801840415612	1	inhibition
246	DYNC2H1	TTC21B	0.811536530536076	1	activation
247	DYNC2H1	TUBB6	-0.162658070391349	1	inhibition
248	ECM1	IL2RB	0.717709003732529	1	activation
249	ECT2	RHOB	0.715288347387123	1	activation
250	EEF1A1	EEF1D	-0.0993708773670985	1	inhibition
251	EEF1A1	PABPC4	0.558070985634504	1	activation
252	EEF1A1	RPL11	0.990615132767285	1	activation
253	EEF1A1	RPL24	0.998873096217591	1	activation
254	EEF1A1	RPL3	-0.39042925345351	1	inhibition
255	EEF1A1	RPS18	0.999732549928477	1	activation
256	EEF1A1	RPS27A	0.544924331825371	1	activation
257	EEF1D	RELA	0.209240075662233	1	activation
258	ELL3	SUPT4H1	-0.976799762082409	1	inhibition
259	EPHA8	NGEF	0.718914813486821	1	activation
260	EPO	GHR	-0.471205409883358	1	inhibition
261	EPO	IL12RB2	-0.133332923428181	1	inhibition
262	EPO	IL2RB	-0.535449575348897	1	inhibition
263	EPO	IL3RA	-0.0455930805704599	1	inhibition
264	EPO	IL7R	0.714073520454218	1	activation
265	EPO	IRS2	0.988846435584119	1	activation
266	EPO	OSMR	0.125404228185176	1	activation
267	EPO	SH2B3	0.475750607991417	1	activation
268	EPO	VAV1	0.528780125098905	1	activation
269	ETV3	MYC	0.189397229721343	1	activation
270	ETV4	MYC	-0.251096720726829	1	inhibition
271	EYA1	H2AFX	0.695498802582372	1	activation
272	EYA1	NR2E3	-0.0126998813393032	1	inhibition
273	EYA1	NR5A2	0.797352287417432	1	activation
274	EYA1	SIX3	0.315503029570605	1	activation
275	EYA1	SIX4	-0.0360689497981229	1	inhibition
276	EYA1	SIX5	-0.71178924010541	1	inhibition
277	F13A1	SERPIND1	-0.151595430719982	1	inhibition
278	F8	HLF	-0.897152818312835	1	inhibition
279	F8	LMAN1	-0.119785198673677	1	inhibition
280	F8	PROS1	0.255515285248162	1	activation
281	F8	SERPIND1	-0.0231412364246048	1	inhibition
282	FBN1	FBN2	0.834352042575768	1	activation
283	FBN1	ITGB6	-0.039795852485399	1	inhibition
284	FBN1	LAMC1	-0.054657041029312	1	inhibition
285	FBXL20	FBXL7	0.996248502944841	1	activation
286	FBXL20	FBXO10	0.998083167098641	1	activation
287	FBXL20	FBXO15	0.514056814698772	1	activation
288	FBXL20	RNF213	-0.541580255555244	1	inhibition
289	FBXL20	RPS27A	-0.716575149312006	1	inhibition
290	FBXL20	UBC	-0.237862544204381	1	inhibition
291	FBXL7	FBXO10	0.970787298734067	1	activation
292	FBXL7	FBXO15	0.472811299365925	1	activation
293	FBXL7	PSMB3	0.996876867642362	1	activation
294	FBXL7	RNF213	0.478691758197713	1	activation
295	FBXL7	RPS27A	0.136275122146195	1	activation
296	FBXL7	UBC	-0.285961467614061	1	inhibition
297	FBXO10	FBXO15	0.992530980345767	1	activation
298	FBXO10	RNF213	-0.854581594002267	1	inhibition
299	FBXO10	RPS27A	-0.854581594002267	1	inhibition
300	FBXO10	UBC	0.641634957403359	1	activation
301	FBXO15	RNF213	-0.0149110797856746	1	inhibition
302	FBXO15	RPS27A	-0.072189369134537	1	inhibition
303	FBXO15	UBC	0.954056670400617	1	activation
304	FCER1A	VAV1	-0.0120333965521849	1	inhibition
305	FGF17	FLRT3	0.633416292455084	1	activation
306	FGF17	RPS27A	0.106391753931934	1	activation
307	FGF17	UBC	-0.431616134633848	1	inhibition
308	FGFR1OP	ODF2	0.930181683806663	1	activation
309	FGFR1OP	RAB3IP	-0.193557033589377	1	inhibition
310	FLNB	ITGAE	-0.362195842273606	1	inhibition
311	FLNB	ITGB4	0.4276327588513	1	activation
312	FLNB	ITGB6	-0.0378912293761781	1	inhibition
313	FLNB	MYOZ1	-0.112004747561413	1	inhibition
314	FLNB	PTK2B	-0.0112766520662244	1	inhibition
315	FOXP3	MAP2K1	0.696757277745781	1	activation
316	FOXP3	RORC	-0.21574146014391	1	inhibition
317	FOXP3	SMARCE1	0.437754381958801	1	activation
318	FRZB	FZD10	0.803116235950888	1	activation
319	FRZB	FZD3	0.266904555625393	1	activation
320	FRZB	WNT2B	-0.0409794179748062	1	inhibition
321	FRZB	WNT3	0.124749343243821	1	activation
322	FRZB	WNT7B	0.512583037097422	1	activation
323	FZD10	ROR2	0.852700845412561	1	activation
324	FZD10	WNT2B	0.91032522329355	1	activation
325	FZD10	WNT3	-0.94410587783072	1	inhibition
326	FZD10	WNT7B	-0.0233803752537566	1	inhibition
327	FZD3	ROR2	0.987359963625087	1	activation
328	FZD3	WNT2B	0.45084499802924	1	activation
329	FZD3	WNT3	-0.034326028284556	1	inhibition
330	FZD3	WNT7B	-0.850860540817795	1	inhibition
331	G6PC2	PRKAG3	0.128721578162779	1	activation
332	GALNT2	MUC12	0.87481897547633	1	activation
333	GALNT4	MUC12	0.888792102469498	1	activation
334	GHR	IFNA17	0.851172192784494	1	activation
335	GHR	IFNA2	0.710411165692853	1	activation
336	GHR	IL2	0.890591839467462	1	activation
337	GHR	IL5	0.258898872315026	1	activation
338	GHR	IRS2	-0.300570504785086	1	inhibition
339	GJA3	GJA9	0.115876273491908	1	activation
340	GJA3	GJB6	0.118982505244599	1	activation
341	GJA3	GJB7	0.575480243185477	1	activation
342	GJA9	GJB7	0.850403141027241	1	activation
343	GJB6	GJB7	-0.273480397980919	1	inhibition
344	GNAI1	GNAZ	-0.961394328388698	1	inhibition
345	GNAI1	GNB5	0.452304198896637	1	activation
346	GNAI1	GPR143	0.915704706532908	1	activation
347	GNAI1	GPR55	-0.26996823248509	1	inhibition
348	GNAI1	HRH4	0.383647258375349	1	activation
349	GNAI1	KCNJ6	0.846510406518559	1	activation
350	GNAI1	MAPK11	-0.0241114513441409	1	inhibition
351	GNAI1	MMP16	0.316777065650958	1	activation
352	GNAI1	MMP17	-0.997128233758741	1	inhibition
353	GNAI1	NPY2R	0.150171668748772	1	activation
354	GNAI1	PIK3R6	0.42331318242407	1	activation
355	GNAI1	RGS19	0.785462999610113	1	activation
356	GNAI1	RGS7	-0.859115159471862	1	inhibition
357	GNAI1	S1PR1	0.993908614693856	1	activation
358	GNAI1	SCN1A	0.998873096217591	1	activation
359	GNAI1	SMO	-0.309878281099014	1	inhibition
360	GNAI1	TAS2R1	0.852700845412561	1	activation
361	GNAI1	TAS2R19	0.549313798643876	1	activation
362	GNAI1	TAS2R20	0.965476579009236	1	activation
363	GNAI1	TAS2R31	0.782415459677232	1	activation
364	GNAI1	TAS2R38	0.977417504303471	1	activation
365	GNAI1	TAS2R39	0.940683684819789	1	activation
366	GNAI1	TAS2R46	-0.065871030209466	1	inhibition
367	GNAI1	TAS2R5	0.995625162155305	1	activation
368	GNAI1	TAS2R50	0.976838627789476	1	activation
369	GNAZ	S1PR1	-0.954755435915849	1	inhibition
370	GNAZ	SMO	-0.104635329480308	1	inhibition
371	GNB5	KCNJ6	0.178707811505855	1	activation
372	GNB5	MAPK11	0.856467614501437	1	activation
373	GNB5	PDE6A	0.121517442343037	1	activation
374	GNB5	PDE6C	0.990862509858671	1	activation
375	GNB5	PIK3R6	0.588425224160368	1	activation
376	GNB5	PRKAG3	-0.0871567038403066	1	inhibition
377	GNB5	RASGRF2	0.797352287417432	1	activation
378	GNB5	RGS7	-0.317417648261213	1	inhibition
379	GNB5	RRAS2	0.10190242256668	1	activation
380	GNB5	SCN1A	0.45084499802924	1	activation
381	GPIHBP1	LPL	0.993478583705927	1	activation
382	GPR55	GPR65	0.393441053607973	1	activation
383	GPS2	HOXA1	0.895843703990146	1	activation
384	GPS2	TGS1	0.487524277440557	1	activation
385	GRAP2	MAP3K1	-0.29139781961721	1	inhibition
386	GRAP2	VAV1	-0.676764069647402	1	inhibition
387	GRAP2	WAS	-0.0316951626789606	1	inhibition
388	GRAP2	ZAP70	-0.987126103537766	1	inhibition
389	GRIK5	GRIN2B	-0.0100033152442299	1	inhibition
390	GRIK5	GRIN2C	-0.00936669749333359	1	inhibition
391	GRIN2B	KIF17	0.29427287680529	1	activation
392	GRIN2B	LIN7A	0.319333295363871	1	activation
393	GRIN2B	RASGRF2	0.990035225654426	1	activation
394	GSTM3	GSTM5	0.974381650249335	1	activation
395	H2AFX	HIST1H2BB	0.999498988619014	1	activation
396	H2AFX	HIST2H2AB	0.999745220026751	1	activation
397	H2AFX	HIST2H2BF	0.999849354814847	1	activation
398	H2AFX	MND1	0.995774886674529	1	activation
399	H2AFX	PSMB3	-0.130105388800274	1	inhibition
400	H2AFX	RPS27A	-0.206676877314917	1	inhibition
401	H2AFX	UBC	-0.994770523470526	1	inhibition
402	H2AFX	UBE2N	0.805953058268846	1	activation
403	H3F3C	HIST1H2BB	0.759153464371706	1	activation
404	H3F3C	HIST1H2BC	0.944404392624145	1	activation
405	H3F3C	HIST1H2BM	0.141268071318442	1	activation
406	H3F3C	HIST1H4G	0.984627542972776	1	activation
407	H3F3C	HIST2H2BF	0.935624355339927	1	activation
408	HES5	MYC	0.225334237783769	1	activation
409	HES5	NOTCH2	-0.00857669828507346	1	inhibition
410	HIST1H2BB	HIST1H4G	0.872128007059917	1	activation
411	HIST1H2BB	HIST2H2AA3	0.999721537744151	1	activation
412	HIST1H2BB	HIST2H2AB	0.999575124384066	1	activation
413	HIST1H2BB	HIST2H2BF	0.998970110549736	1	activation
414	HIST1H2BB	RPS27A	0.17697177911209	1	activation
415	HIST1H2BB	UBC	-0.95956527607274	1	inhibition
416	HIST1H2BC	HIST1H4G	0.992581297943001	1	activation
417	HIST1H2BM	HIST1H4G	0.371193473828959	1	activation
418	HIST1H4G	HIST2H2BF	0.881341827196819	1	activation
419	HIST2H2AA3	HIST2H2BF	0.993610516453823	1	activation
420	HIST2H2AB	HIST2H2BF	0.997049232574812	1	activation
421	HIVEP3	PSMB3	0.645714990650166	1	activation
422	HIVEP3	RPS27A	0.183104693787841	1	activation
423	HIVEP3	UBC	0.935998183305242	1	activation
424	HLX	IL12RB2	-0.0748584019883106	1	inhibition
425	HOMER2	NLGN1	-0.553771860536207	1	inhibition
426	HOXA1	RARG	0.97470155308201	1	activation
427	HSPA4	RELA	-0.890271577650322	1	inhibition
428	HSPB2	MAPK11	0.332274142072719	1	activation
429	ID1	MYC	0.611145665237147	1	activation
430	ID2	ID4	0.706722218921108	1	activation
431	ID2	OLIG2	0.268060778184636	1	activation
432	ID2	PKD2	-0.618631255733166	1	inhibition
433	ID4	OLIG2	0.477220965251017	1	activation
434	IFNA17	IFNA2	0.836841827185106	1	activation
435	IFNA17	IL12RB2	-0.00978674788088821	1	inhibition
436	IFNA17	IL2RB	0.611145665237147	1	activation
437	IFNA17	IL3RA	0.633416292455084	1	activation
438	IFNA17	IL7R	0.21022122728275	1	activation
439	IFNA17	OSMR	-0.148035166905967	1	inhibition
440	IFNA17	RELA	0.611145665237147	1	activation
441	IFNA2	IL12RB2	-0.0167541493096381	1	inhibition
442	IFNA2	IL2RB	0.329665044457407	1	activation
443	IFNA2	IL3RA	0.98086260597011	1	activation
444	IFNA2	IL7R	0.832675918719777	1	activation
445	IFNA2	OSMR	0.478691758197713	1	activation
446	IFNA2	REL	-0.129043137422545	1	inhibition
447	IFNA2	RELA	-0.0438643986934553	1	inhibition
448	IGF1	IGFBP6	0.767797519461221	1	activation
449	IGF1	IRS2	0.886353652244161	1	activation
450	IL12RB2	IL2	0.42331318242407	1	activation
451	IL12RB2	IL2RB	0.690436855756691	1	activation
452	IL12RB2	IL3RA	-0.0562246247264586	1	inhibition
453	IL12RB2	IL5	0.707954804764108	1	activation
454	IL12RB2	NOS2	-0.0120333965521849	1	inhibition
455	IL12RB2	RELA	0.770984676616532	1	activation
456	IL2	IL2RB	0.855720507310588	1	activation
457	IL2	IL3RA	0.430518754509102	1	activation
458	IL2	IL7R	-0.0511478301287714	1	inhibition
459	IL2	IRS2	-0.95354329167412	1	inhibition
460	IL2	MAP2K1	0.242269064098144	1	activation
461	IL2	MAPK11	0.993522844795307	1	activation
462	IL2	OSMR	-0.0087681301446107	1	inhibition
463	IL2	PTK2B	-0.0157242083222462	1	inhibition
464	IL2	REL	-0.888124019107131	1	inhibition
465	IL2	RELA	0.521422381253416	1	activation
466	IL2RB	IL3RA	-0.101101070521878	1	inhibition
467	IL2RB	IL5	-0.0409794179748062	1	inhibition
468	IL2RB	IRS2	-0.14569677533048	1	inhibition
469	IL2RB	MAP2K1	0.26117045414373	1	activation
470	IL2RB	MAPK11	0.626510109214082	1	activation
471	IL2RB	PTK2B	0.655155760487435	1	activation
472	IL3RA	IL5	-0.736667813444488	1	inhibition
473	IL5	IL7R	-0.072189369134537	1	inhibition
474	IL5	OSMR	-0.893074673856228	1	inhibition
475	IL5	RELA	0.260033081412441	1	activation
476	IL7R	IRS2	0.436304990053532	1	activation
477	IL7R	LPXN	0.192143116634286	1	activation
478	IL7R	PRDX2	0.705486710706297	1	activation
479	IL7R	VAV1	0.544924331825371	1	activation
480	IRS2	PIK3R6	-0.687038582061754	1	inhibition
481	IRS2	VAV1	0.993522844795307	1	activation
482	ITGAE	ITGB4	-0.897818020772527	1	inhibition
483	ITGAE	ITGB6	0.761334178587375	1	activation
484	ITGAE	PTK2B	0.870078662862033	1	activation
485	ITGB4	LAMC1	0.958787647611674	1	activation
486	ITGB4	LAMC2	0.741240358624204	1	activation
487	ITGB4	PTK2B	-0.975860707306956	1	inhibition
488	ITGB4	SEMA7A	0.846510406518559	1	activation
489	ITGB4	TNN	-0.425392708054867	1	inhibition
490	ITGB6	LAMC1	-0.0797316046862538	1	inhibition
491	ITGB6	LAMC2	0.0836587769582459	1	activation
492	ITGB6	PTK2B	0.378092331306391	1	activation
493	ITGB6	SEMA7A	0.598415247187502	1	activation
494	ITGB6	TNN	0.969107719051756	1	activation
495	JAG1	NOTCH2	-0.477463695873896	1	inhibition
496	JAG1	RPS27A	-0.356231316274699	1	inhibition
497	JAG1	UBC	-0.705322085178658	1	inhibition
498	KCNC1	KCNV2	0.305410283218965	1	activation
499	KCNJ14	KCNJ6	0.941376451663062	1	activation
500	KIF17	LIN7A	-0.685340742848958	1	inhibition
501	KIR2DS1	MICA	-0.20967030098202	1	inhibition
502	KIR2DS1	RAET1G	0.612551639644174	1	activation
503	KIR2DS5	MICA	0.183104693787841	1	activation
504	KIR2DS5	RAET1G	0.988919913659921	1	activation
