Regulator	Target	MI	pvalue
POLR3A	HCG22	1.0707791843367807	8.617399984700569E-7
MYOD1	CLPS	1.1724384667890695	0.0
TCF3	ODAM	1.1638685397716786	0.0
NFYB	KIAA1731	1.021637218888058	0.0
TCF3	LOC606724	1.0946604497738401	0.0
MBD4	ARHGEF4	1.2529326517011696	0.0
GTF3C2	SGTB	1.0278291312838457	8.617399984700569E-7
FOXA2	SERPINB1	1.0737058863328068	0.0
FOXA2	SERPINB2	1.0609117959538588	0.0
FOXA2	SERPINB5	1.0547555068050203	0.0
FOXA2	SERPINB6	1.067209658009309	0.0
FOXA2	SERPINB8	1.0801359166431583	0.0
FOXA2	SERPINA9	1.0782379378994238	0.0
FOXA2	SERPINA1	1.0638499185870203	0.0
FOXA2	SERPINA3	1.0811446077722329	0.0
FOXA2	SERPINA4	1.0587286182223343	0.0
FOXA2	SERPINA5	1.0640881616435935	0.0
FOXA2	SERPINA6	1.053514642153932	0.0
MBD4	TMEM200A	1.0318535427124185	0.0
FOXA2	SERPINA7	1.0711871921863294	0.0
MBD4	LOC100128675	1.2031126073271985	0.0
NFYB	KIAA1704	0.9936252220793587	0.009991633147180323
MBD4	DNAJB3	1.209779825639241	0.0
SPI1	GKN2	1.180801135556218	0.0
MBD4	DNAJC5	1.1004713599321103	0.0
POLR2A	TBC1D3H	1.073130421693891	0.0
MBD4	GOLGA8F	1.2380717250888171	0.0
MBD4	GOLGA8G	1.1949139424180204	0.0
MBD4	LOC100128640	1.1532198355932934	0.0
POLR3A	IL1F10	1.0543409112800228	8.617399984700569E-7
SIN3A	LOC723809	1.102337883485155	0.0
POLR3A	SUOX	1.0379286055278198	4.839387528683403E-4
TCF3	GSTTP1	1.1561250602191364	0.0
TCF3	GSTTP2	1.236768069275075	0.0
REST	BCMO1	1.0724505157451893	0.0
POLR3A	SPACA3	1.0814727292991075	2.132500770102297E-5
SPI1	HSFX1	1.1676802127639845	0.0
SPI1	HSFX2	1.165700702710456	0.0
SPI1	HSFY2	1.2025619530048879	0.0
SIN3A	CNPY2	1.0802131974297686	0.0
SREBF2	ZNF692	1.1080912144959494	3.2203150368559363E-8
MYOG	LACRT	1.1239334055204613	0.009991633147180323
SPI1	ATP1B4	1.0304116586300733	1.222904444375672E-9
FOXA2	GLYCAM1	1.0705036299775927	0.0
SP1	HEG1	0.9946901111757437	0.0
SPI1	GDEP	1.1913647213608907	0.0
SPI1	GDF3	1.1156385907193167	3.2203150368559363E-8
POLR3A	LOH3CR2A	1.0814727292991075	2.132500770102297E-5
TCF3	MRGPRX1	1.125247434214348	0.0
TCF3	MRGPRX3	1.1485063985683241	0.0
TCF3	MRGPRX4	1.1588677855756764	0.0
MBD4	GAGE1	1.2431390581422967	0.0
MBD4	GAGE4	1.223461724924336	0.0
MBD4	GAGE8	1.2344338822212981	0.0
HNF4G	PBOV1	1.1046410886857942	0.0
TCF3	TNNT1	1.0880906756245405	0.0
POLR3A	LOC256880	1.0314058079266486	4.839387528683403E-4
MYOD1	CFTR	1.0299102774044673	0.0
ZKSCAN1	CD209	1.0735106628314592	0.0
SIN3A	LOC145474	1.0132500240029239	0.0
SPI1	GALNT1	0.9972723699740218	0.0
MYOD1	SNORD114-20	1.103311292601479	0.0
MYOD1	SNORD114-21	1.0611186113151618	0.0
MYOD1	SNORD114-22	1.0320928890513614	0.0
MYOD1	SNORD114-25	1.0547963139607064	0.0
MYOD1	SNORD114-26	1.1200932932612888	0.0
MYOD1	SNORD114-27	1.08821712366391	0.0
MYOD1	SNORD114-28	1.068553869010561	0.0
REST	LDLRAD2	1.2094649192292883	4.839387528683403E-4
MYOD1	SNORD114-29	0.9952605630198254	8.617399984700569E-7
POLR3A	TRIM9	1.0919363097531083	3.2203150368559363E-8
MYOD1	SNORD114-10	1.1429924606209783	0.0
MYOD1	SNORD114-11	1.0669676569821693	0.0
MYOD1	SNORD114-12	1.0577255405393333	0.0
MYOD1	SNORD114-13	1.0452595843821486	0.0
MYOD1	SNORD114-14	1.0429788500135864	2.132500770102297E-5
MYOD1	SNORD114-15	1.1020364015651614	0.0
MYOD1	SNORD114-16	1.0863094930943369	0.0
MYOD1	SNORD114-17	1.0458405975573346	4.839387528683403E-4
MYOD1	SNORD114-18	1.0066154502178841	3.2203150368559363E-8
MYOD1	SNORD114-19	1.0576236483367685	0.0
HNF4G	KRTAP10-10	1.1175647758547969	8.617399984700569E-7
HNF4G	KRTAP10-11	1.0850027425951827	3.2203150368559363E-8
HNF4G	KRTAP10-12	1.2558583130225003	0.0
MYOD1	SNORD114-30	0.9937204593481874	4.839387528683403E-4
MYOD1	SNORD114-31	1.0739286478700656	0.009991633147180323
MYOG	TBXAS1	1.080426337723417	0.009991633147180323
TCF3	TNNI1	1.0861209644354088	0.0
SPI1	LOC100132831	1.1678167865126903	0.0
HNF4G	KRT1	1.1578252092962786	0.0
HNF4G	KRT2	1.1375394601266382	0.0
HNF4G	KRT3	1.1353902976183323	0.0
HNF4G	KRT9	1.1373767923666565	8.617399984700569E-7
MBD4	PLCXD3	1.218946084044467	0.0
E2F1	WDR65	1.0408555816906981	0.009991633147180323
MBD4	CST9L	1.214327231115254	0.0
GTF3C2	C22orf30	1.0581718909101248	0.009991633147180323
NR2F2	PPY2	1.1546593945699442	0.0
MYOD1	LOC415056	1.2247753903072203	0.0
MYOD1	DIRAS2	1.1727472883319914	0.0
SIN3A	RNASEL	1.1104105366460177	0.0
MBD4	LOC149620	1.2478146105960533	0.0
SIN3A	RNASE1	1.034285196640656	1.222904444375672E-9
TCF3	SH3GL3	1.0990798515448308	0.0
MYOD1	CES4	1.0740082767716783	0.0
MYOD1	CES7	1.1980017130439653	0.0
MYOD1	CER1	1.1235968606600384	0.0
MYOD1	AGBL1	1.1956106956447343	0.0
FOXA2	HAPLN1	1.070218077800616	0.0
SPI1	SLC17A3	1.1949212295147913	0.0
SPI1	SLC17A5	1.2427164811723448	0.0
SPI1	SLC17A7	1.2328376774938132	0.0
GATA3	FAM113B	1.0065228157549624	3.2203150368559363E-8
SP1	IL2RG	1.0256666570391402	0.009991633147180323
SPI1	GDNF	1.2186625183451558	0.0
STAT5A	TNFSF14	1.0211095987328143	1.222904444375672E-9
HNF4A	HOXD3	1.020541527856516	2.132500770102297E-5
HNF4A	SP6	1.100262679669925	0.0
HNF4G	HIGD2B	1.1428036237462766	0.0
CCNT2	ORC4L	1.0182529562376563	0.009991633147180323
MYOD1	LOC100130987	1.0302517680113985	8.617399984700569E-7
MBD4	POM121L1P	1.237864583057437	0.0
ZC3H11A	SPATA4	1.0424987494475686	2.132500770102297E-5
SPI1	C20orf20	1.1603524468442388	0.0
MYOD1	ZFHX3	1.132719123009594	0.0
NR2F2	CHKB-CPT1B	1.0887037005824343	0.009991633147180323
MYOG	LOC84931	1.0787281546143777	0.009991633147180323
MYOD1	CIB4	1.182847710315265	0.0
MBD4	POM121L9P	1.0949267657838313	0.0
HNF4G	CRHR2	1.09406722748036	4.839387528683403E-4
NR2F2	SNORD115-10	1.1341779525727698	4.839387528683403E-4
FOXA2	MGC4473	1.0635510469161338	0.0
ZKSCAN1	INS-IGF2	1.1177626682605268	0.0
TCF3	TNPO2	1.1739675991073646	0.0
TCF3	TNPO3	1.0753570582195089	0.0
GTF3C2	SCXB	0.9967602111722329	1.222904444375672E-9
FOXA2	FGF3	1.063884141326631	0.0
FOXA2	FGF4	1.0661661460662186	0.0
ZKSCAN1	METTL13	1.1069215580775584	0.0
FOXA2	FLJ42709	1.064696291655959	0.0
FOXA2	FGF1	1.0631089914324794	0.0
TCF3	FOXD4L3	1.0698156200750313	0.0
MYOD1	CHAT	1.1187802270346259	0.0
FOXA2	TMSB15A	1.074439095056714	0.0
SPI1	C20orf79	1.181305628842396	0.0
HNF4G	CRHBP	1.1022706914699627	0.0
SPI1	C20orf85	1.2385078059343877	0.0
FOXA2	FGGY	1.0645389520515673	0.0
FOXA2	FABP12	1.0642533291479994	0.0
SPI1	C20orf94	1.196533896314806	0.0
ZKSCAN1	PPP1R3A	1.1305840952402721	0.0
SPI1	C20orf70	1.2479586655946528	0.0
SPI1	C20orf72	1.2368704274845301	0.0
CBX8	HAUS5	0.9795479565832486	4.839387528683403E-4
POLR3A	SYCP2L	1.0331723357461005	4.839387528683403E-4
MBD4	LOC399959	1.0974711363795142	0.0
FOXA2	GFRA4	1.0675020100056023	0.0
FOXA2	GFRAL	1.072099427593188	0.0
TCF3	NXPH1	1.1347132694661473	0.0
TCF3	NXPH2	1.1498632856328264	0.0
TCF3	NXPH4	1.0538437102109444	0.0
REST	ADCYAP1	1.120485138631313	0.0
GTF3C2	SCAP	0.9710011228990294	1.222904444375672E-9
POLR3A	TMPRSS12	1.0314058079266486	4.839387528683403E-4
ZKSCAN1	TTTY14	1.0856119738504344	0.0
ZKSCAN1	TTTY15	1.0926187203960682	0.0
ZKSCAN1	TTTY16	1.0869428928786815	0.0
ZKSCAN1	TTTY18	1.1171510700233491	0.0
ZKSCAN1	TTTY19	1.0932820554982916	0.0
ZKSCAN1	TTTY1B	1.0950837470952464	0.0
ZKSCAN1	TTTY20	1.1216455143569035	0.0
ZKSCAN1	TTTY21	1.1004574152250532	0.0
ZKSCAN1	TTTY22	1.1021913654682194	0.0
ZKSCAN1	TTTY23	1.0950837470952464	0.0
SPI1	SLC19A1	1.2507505930967844	0.0
ZKSCAN1	TTTY3B	1.1055381131864903	0.0
ZKSCAN1	TTTY4C	1.1001179269597925	0.0
KAT2A	XPO7	1.0254335307682512	3.2203150368559363E-8
CCNT2	LEMD3	1.0074264540215827	0.009991633147180323
ZKSCAN1	TTTY6B	1.0898490768114162	0.0
GATA3	SKAP2	0.9390777685013655	3.2203150368559363E-8
REST	ZIC5	1.2929593659310918	0.009991633147180323
ZKSCAN1	TTTY9B	1.0774184860122609	0.0
ZKSCAN1	LOC653544	1.139164509241936	0.0
ZKSCAN1	LOC653545	1.0908394536328405	0.0
POLR3A	LRRC14B	1.0286010701411115	0.009991633147180323
TCF3	TIPARP	1.1493251418332775	0.0
PML	PSG5	0.8778756750913773	0.009991633147180323
MYOD1	CGB2	1.1215714063656652	0.0
MYOD1	CGB5	1.1664830927487564	0.0
MYOD1	CGB7	1.1613843173826013	0.0
MYOD1	CGB8	1.081867255383421	1.222904444375672E-9
POLR3A	SYT1	1.057823712270375	0.009991633147180323
MYOD1	SLED1	1.0515137227425884	8.617399984700569E-7
FOXA2	CSDAP1	1.0637922078904116	0.0
POLR3A	IGFL1	1.0707791843367807	8.617399984700569E-7
POLR3A	IGFL3	1.0773357536296275	4.839387528683403E-4
MBD4	LOC727677	1.2317896036989384	0.0
POLR3A	IGFN1	1.0512036955941533	0.009991633147180323
SIN3A	USP29	1.1211518032332375	0.009991633147180323
MBD4	SEMA3A	1.2046540836905522	0.0
SIN3A	USP31	1.123674674942261	0.0
STAT5A	RIC8A	0.9784593473853326	4.839387528683403E-4
SIN3A	USP18	1.1213876478051892	0.0
MYOG	SPANXB2	1.080426337723417	0.009991633147180323
POLR3A	PALM2	1.0707791843367807	8.617399984700569E-7
SPI1	HSPB2	1.068521600893677	0.0
SPI1	HSPB8	1.0299052198368481	0.0
SP1	TNFRSF18	1.0273845485303055	8.617399984700569E-7
FOXA2	FMN2	1.0629934118848825	0.0
HNF4A	HBZ	1.1264819889360382	0.0
MBD4	SEMA6A	1.2883354788580332	0.0
POLR3A	SPI1	1.0379286055278198	4.839387528683403E-4
HMGN3	PSPN	1.0297568229236798	0.009991633147180323
TCF3	NXF2	1.130840346438095	0.0
TCF3	NXF4	1.141939619861586	0.0
SPI1	LACRT	1.2495500166386155	0.0
MYBL2	MCOLN2	0.9982634309898364	0.0
MYOD1	ATP8B5P	1.0601400103758802	0.009991633147180323
MYOG	SPANXN5	1.1239334055204613	0.009991633147180323
MYOG	FTMT	1.1239334055204613	0.009991633147180323
TAF7	SNHG12	1.0075858738079557	4.839387528683403E-4
POLR3A	SOST	1.0465565167538673	8.617399984700569E-7
CCNT2	UTF1	1.0515823053355968	0.0
NR2F2	PSG9	1.1754349565914806	0.009991633147180323
MYOD1	CAP2	1.1269476343581228	0.0
POLR3A	SOX3	1.0286010701411115	0.009991633147180323
FOXA2	APOBEC2	1.0802214844484526	0.0
HNF4G	C14orf118	1.1313872187282752	0.0
FOXA2	SCN11A	1.1007403221127716	0.0
HNF4G	C14orf129	1.1250567655456418	3.2203150368559363E-8
SIN3A	MUC16	1.0962931705436527	0.0
MBD4	GALR1	1.2415109965625823	0.0
MBD4	GALR2	1.0673544814581084	8.617399984700569E-7
SIN3A	TCEAL8	1.0403214021159706	8.617399984700569E-7
MYOG	MEP1A	1.1146229692870246	2.132500770102297E-5
ZKSCAN1	CCKAR	1.1374180361424815	8.617399984700569E-7
ZKSCAN1	C22orf13	1.0847593436103338	0.0
ZKSCAN1	CCKBR	1.0837791894096946	0.0
HNF4G	MYOM3	1.0811961874657212	0.0
ZKSCAN1	C22orf34	1.1034073826638218	0.0
TBP	GPX7	0.9932372299709245	0.009991633147180323
FOXA2	C14orf166B	1.0729132184396566	0.0
ARID3A	CHD2	0.9800833967609403	8.617399984700569E-7
MYOG	MEOX2	1.1121213320461767	2.132500770102297E-5
MBD4	SNORA1	1.242469356707619	0.0
HNF4G	MYOD1	1.1138096828820452	2.132500770102297E-5
MYOG	STEAP1	1.129588521264743	0.0
MYOG	STEAP3	1.0063401492321018	0.009991633147180323
MYOG	FSHB	1.0814706461546173	8.617399984700569E-7
SIN3A	DPRXP4	1.1270665833218299	0.0
ZKSCAN1	CCL15	1.1065861670038537	0.0
ZKSCAN1	CCL16	1.106092797779222	0.0
ZKSCAN1	CCL17	1.0626785139051715	0.0
ZKSCAN1	HSD3B1	1.0941940708448554	0.0
ZKSCAN1	HSD3B2	1.0500023772213491	0.0
ZKSCAN1	CCL13	1.1145792615902312	0.0
SPI1	SLC13A2	1.2383705375717824	0.0
ZKSCAN1	CCL14	1.0666383319527448	0.0
SPI1	SLC13A3	1.2549657529279197	0.0
ZKSCAN1	CCL27	1.029748905380532	0.009991633147180323
MYOD1	CA5A	1.1133589102238708	0.0
MBD4	TTTY5	1.233021335668642	0.0
MBD4	TTTY6	1.2426370784961662	0.0
MBD4	TTTY7	1.2231950496107296	0.0
MBD4	TTTY8	1.227969740927293	0.0
MBD4	TTTY2	1.2567883064266199	0.0
HNF4G	LOC257358	1.14371448044703	8.617399984700569E-7
POLR3A	SNW1	1.0485201135458762	2.132500770102297E-5
MYOD1	CDY1	1.2119235477445869	0.0
MYOD1	CDX4	1.1667659665778278	0.0
MYOD1	CDX1	1.170361887662873	0.0
HNF4G	LOC400043	1.0629003049894694	0.009991633147180323
MYOD1	TMEM62	1.1108162892339593	4.839387528683403E-4
MYOD1	TMEM8B	1.1191333530035512	1.222904444375672E-9
MYOG	SLITRK3	1.080426337723417	0.009991633147180323
MYOG	SLITRK4	1.0787281546143777	0.009991633147180323
SPI1	GAST	1.1857526162870322	0.0
MYOD1	TMEM99	1.2418620426402158	0.0
MYOD1	TMEM93	1.2192348794342218	0.0
HNF4G	XAGE3	1.160084187023218	0.0
HNF4G	XAGE5	1.09129938371714	8.617399984700569E-7
MBD4	MGC16142	1.1823275784351275	0.0
MYOG	PRDM6	1.0538437102109441	2.132500770102297E-5
MBD4	MGC16121	1.0964089465002365	0.009991633147180323
SPI1	GALT	1.1007126650709533	0.009991633147180323
SPI1	IFLTD1	1.2632691353800378	0.0
GTF2F1	SCRN3	1.0293138371766568	0.0
SIN3A	CCL3L3	1.0944440335092966	0.0
MYOD1	CDH8	1.1100984636863973	0.0
ZKSCAN1	FLJ34503	1.1036388640917476	0.0
MYOD1	CDH1	1.2072131961920007	0.0
HNF4G	C14orf181	1.1697817154622432	0.0
HNF4G	C14orf178	1.1221629619326645	0.0
SUZ12	SNORD59A	0.9495743308315393	0.009991633147180323
MYOD1	RGS10	1.0913300951314473	0.0
CCNT2	PAPOLA	1.031139436671603	8.617399984700569E-7
SIN3A	CNGA2	1.1029375134900892	0.0
SPI1	GAD2	1.2542692207839456	0.0
HNF4G	TSSK4	1.2186067889771013	0.009991633147180323
HNF4G	TSSK6	1.137539460126638	0.0
SIN3A	C22orf13	1.1213876478051892	0.0
SPI1	ZNF281	1.1802357222067046	0.0
FOXA2	FKTN	1.0280798799856037	0.009991633147180323
SIN3A	C22orf34	1.105696634443095	0.0
SPI1	GCAT	1.1302668690575046	0.0
MYOG	NPFFR2	1.1704717216929048	0.0
MBD4	KLHDC7B	1.136205220915409	0.0
MYOD1	CCT8	1.0028707279009241	4.839387528683403E-4
MBD4	HEPN1	1.2422405865243593	0.0
SPI1	FKBP9	1.0366260251156474	0.0
ZKSCAN1	UBE2E2	1.1030704137456246	0.0
HNF4G	LOC389033	1.1353902976183323	0.0
SPI1	GBX2	1.2495175206903395	0.0
MYOD1	CCL1	1.1056171159308468	0.0
MYOD1	CCL7	1.0687284189344832	2.132500770102297E-5
MYOD1	LOC401463	1.1384869472728838	0.0
HNF4G	TBXAS1	1.1260049184701335	0.0
HNF4A	NEUROG2	1.0254687453678857	4.839387528683403E-4
ZKSCAN1	QRICH1	1.0365977656228378	0.0
REST	ZEB1	1.0308781864403933	2.132500770102297E-5
SPI1	GRID2IP	1.1337158297508878	8.617399984700569E-7
SPI1	KCNQ1OT1	1.225305459137442	0.0
SPI1	SLC15A2	1.2437356950167358	0.0
SPI1	SPRR2A	1.2373984515363075	0.0
SPI1	SPRR2B	1.2918190088756023	0.0
SPI1	SPRR2C	1.2555453365371423	0.0
FOXA2	LOC360030	1.0619984055856424	0.0
SPI1	SPRR2D	1.1695772635774924	0.0
SPI1	SPRR2E	1.223077401902175	0.0
SPI1	SPRR2F	1.2373084095289457	0.0
SPI1	SPRR2G	1.2062950845794662	2.132500770102297E-5
ZKSCAN1	UBE2V2	1.0847807760445654	0.0
MYOG	DIO3OS	1.0787281546143777	0.009991633147180323
TCF3	PLAC1L	1.057495002593111	0.0
FOXA2	NAA11	1.0716876412633205	0.0
MBD4	GAP43	1.1457518816114636	0.0
SIN3A	KLRA1	1.105197056810522	0.0
TAF7	MLF2	0.962551145187815	8.617399984700569E-7
MYOD1	TPRG1L	1.100146027816027	0.0
MYBL2	SAMD4A	1.089077878331373	0.0
SPI1	FZD1	1.2618494313714876	0.0
SPI1	PRAME	1.2272092877018899	0.0
TCF3	REXO2	1.060309699818386	0.0
SPI1	ZNF483	1.1950806476326759	0.0
HNF4G	MYL10	1.1711886013900175	0.0
POLR3A	STIL	1.0951322925358618	8.617399984700569E-7
FOXA2	FRG2	1.1080000733778446	0.0
SPI1	LOC100132111	1.0624978188592473	1.222904444375672E-9
TCF3	NXF2B	1.1362028646002764	0.0
SPI1	KCNA10	1.0922638658977737	0.0
POLR3A	SMYD2	1.0336495981550784	2.132500770102297E-5
POLR3A	TRA2B	1.0379286055278198	4.839387528683403E-4
FOXA2	OTUD6A	1.0800485589301965	0.0
POLR3A	PAGE3	1.0485201135458762	2.132500770102297E-5
POLR3A	PAGE4	1.0314058079266486	4.839387528683403E-4
POLR3A	SSX8	1.0395201159961325	2.132500770102297E-5
POLR3A	SSX4	1.0191808886092428	2.132500770102297E-5
POLR3A	SSX5	1.0223320542093974	8.617399984700569E-7
POLR3A	SSX6	1.0814727292991075	2.132500770102297E-5
POLR3A	SSX7	1.0817599909852926	3.2203150368559363E-8
FOXA2	LOC256880	1.062344324115446	0.0
HNF4G	TSPY4	1.1246085771781182	0.0
ZKSCAN1	LOC100128076	1.065849756685691	0.0
SPI1	LY6G6D	1.1685832621220675	0.0
MYOD1	C15orf21	1.1454210595767578	0.0
MYOD1	C15orf32	1.1888992077457063	0.0
SPI1	ZNF541	1.2495625346193044	0.0
MYOD1	C15orf38	1.0769205671246196	8.617399984700569E-7
MYOD1	C15orf43	1.1134267984173654	0.0
MYOD1	C15orf50	1.1989777153386296	0.0
MYOD1	C15orf51	1.1574310679194826	0.0
SPI1	ZNF562	0.9952316795270673	0.0
SPI1	ZNF558	1.1867313552015515	4.839387528683403E-4
HNF4G	ARHGEF10L	1.1855158256305531	0.0
GTF3C2	SMG6	1.0179263974594281	1.222904444375672E-9
ATF2	FAM48A	0.9851620335617545	2.132500770102297E-5
FOXA2	FSCB	1.047811556521655	0.0
SPI1	LOC100132215	1.0322220969036449	0.009991633147180323
MYOG	FLJ32063	1.1239334055204613	0.009991633147180323
MYOG	FZD1	1.1239334055204613	0.009991633147180323
MBD4	SPRY1	1.2207282431134323	0.0
MBD4	SPRY2	1.2552948847982854	0.0
ZKSCAN1	FOXA2	1.052048228524715	0.0
POLR3A	SRRT	1.0191808886092428	2.132500770102297E-5
ZKSCAN1	FOXB2	1.095236905860612	0.0
FOXA2	LOC100240726	1.059771694953093	0.0
POLR3A	IL1RAP	1.0633208776670255	4.839387528683403E-4
ZKSCAN1	PYGL	1.0905037198405159	0.0
MBD4	TTYH1	1.2421440459994677	0.0
MBD4	TTYH2	1.2211921560833927	0.0
MBD4	TTYH3	1.241551942728721	0.0
POLR3A	SPAG16	1.0707791843367807	8.617399984700569E-7
POLR3A	SPAG17	1.0953992733478506	8.617399984700569E-7
ZKSCAN1	FOXF2	1.0342800838453967	8.617399984700569E-7
ZKSCAN1	FOXG1	1.084085511434187	0.0
MBD4	SPSB1	1.2421151480856516	0.0
NR2F2	UGT3A1	1.1492438833548	0.0
ZKSCAN1	FOXD4	1.1167549108362462	8.617399984700569E-7
ZKSCAN1	DUSP22	1.0950344799024831	0.009991633147180323
MBD4	LOC727924	1.207815138502806	0.0
FOXA2	LOC388946	1.0538437102109441	2.132500770102297E-5
HNF4G	GAGE12F	1.1412690483046872	0.0
HNF4G	GAGE12J	1.1546593669512042	0.0
ZKSCAN1	FOXI2	1.053843710210944	4.839387528683403E-4
ZKSCAN1	FOXI3	1.0495098986329396	0.0
SPI1	ZNF652	1.0821160531826053	8.617399984700569E-7
SPI1	ZNF648	1.100014478526981	0.0
ZKSCAN1	FOXL2	1.0950449510677598	2.132500770102297E-5
ZKSCAN1	FOXR2	1.0947130389948714	0.0
MYOD1	LOC126536	1.1419156324354873	0.0
ZKSCAN1	FOXS1	1.0669412154561229	0.0
MBD4	SPRR3	1.0524029373425214	8.617399984700569E-7
MBD4	SPRR4	1.2311995935953703	0.0
SPI1	SLC10A3	1.0538313451758892	0.0
SPI1	LOC100132354	1.1866426458894082	0.0
SIN3A	LGALS7	1.0538437102109444	0.0
ZKSCAN1	LOC100192378	1.1083103770929525	0.0
