Regulator	Target	MI	pvalue
SUZ12	PRODH	0.6286320555469409	2.899321039917524E-7
SMARCB1	SLFN11	0.6226210705491428	2.8813599141075397E-4
SREBF2	GJC2	0.5918884273631859	2.8813599141075397E-4
GATA1	ZBTB46	0.6418069241833441	7.943345314842531E-9
TBL1XR1	P4HTM	0.6726790582046669	9.584562662201535E-6
TAL1	SHISA7	0.607842376213752	2.8813599141075397E-4
TAL1	ZBED4	0.6175840593112608	3.0551328134009736E-10
HDAC1	SPATS2	0.5808687455348115	2.8813599141075397E-4
SIRT6	AAK1	0.6242130690950869	0.0078012199253365555
PML	NSD1	0.6519044907789318	7.943345314842531E-9
MYC	SHH	0.6096664881456981	0.0078012199253365555
MBD4	TMEM185A	0.661314339709767	0.0078012199253365555
SREBF1	PIPSL	0.619277540754429	0.0078012199253365555
MEF2A	RSPRY1	0.5690591649808441	0.0078012199253365555
NFYA	SENP3	0.6737808806123864	2.8813599141075397E-4
POU5F1	DDX58	0.6044166592808997	0.0078012199253365555
USF1	STX3	0.655420089652725	3.0551328134009736E-10
CBX8	NFE2L3	0.61437805429462	2.8813599141075397E-4
SIRT6	ZC3H18	0.6195725435391066	0.0078012199253365555
MEF2A	ADAMDEC1	0.6403715603583432	3.0551328134009736E-10
TFAP2A	RXFP4	0.6083516673390308	0.0078012199253365555
GATA3	CCDC146	0.7029866450651573	0.0078012199253365555
POU5F1	DHX37	0.6762526100747281	2.8813599141075397E-4
UBTF	LPO	0.6088627536817235	0.0078012199253365555
KDM1A	PPP1CB	0.6566196879768863	0.0078012199253365555
SREBF2	TMED5	0.5954780726467561	0.0078012199253365555
NR3C1	NR3C2	0.6175834825493152	2.899321039917524E-7
REST	RBM41	0.6478554784732152	9.584562662201535E-6
PPARGC1A	NSMCE1	0.6316263023692331	0.0078012199253365555
PPARGC1A	GGT7	0.6093827773463659	0.0078012199253365555
TAF1	ANGEL2	0.6350459244772184	0.0078012199253365555
ELK1	CHTF8	0.6154511877478207	2.8813599141075397E-4
CREBBP	DYRK4	0.5963568101983476	2.8813599141075397E-4
HMGN3	RPL5	0.6855176682335236	9.584562662201535E-6
CHD4	CD2BP2	0.6010161975367411	0.0078012199253365555
CHD2	HINFP	0.6252970516020182	2.8813599141075397E-4
UBTF	ADM	0.5840492158960912	0.0078012199253365555
USF1	RAD18	0.6255506728082014	2.8813599141075397E-4
SP4	NAF1	0.6388335076458254	0.0
TAL1	EPS8L2	0.5904621438980566	0.0078012199253365555
IRF4	DGKK	0.6792408816359913	7.943345314842531E-9
CHD1	GALC	0.5708150649960771	0.0078012199253365555
CHD2	ZNRF2	0.6307238672581457	0.0078012199253365555
CEBPB	ZAR1	0.5867920719263346	2.8813599141075397E-4
CEBPD	NFATC3	0.6707578610544642	2.8813599141075397E-4
KDM1A	ZNF629	0.6195256253969997	2.899321039917524E-7
EBF1	TNIP3	0.6083197378736716	9.584562662201535E-6
GATA1	CA2	0.6619297944469776	2.899321039917524E-7
EP300	NSUN5P1	0.650558507285437	0.0078012199253365555
IRF4	RGS18	0.6507304579847838	7.943345314842531E-9
MAZ	DOK3	0.562674575540764	0.0078012199253365555
SMC3	MXRA7	0.6181396592763223	0.0078012199253365555
CREBBP	NUF2	0.6150201820486154	0.0078012199253365555
BCL3	DAG1	0.6137853199668302	0.0078012199253365555
GATA1	GP9	0.6337954626528521	0.0078012199253365555
ARID3A	SEPHS1	0.6460128210761569	0.0078012199253365555
GATA3	TNFRSF12A	0.6088659226449792	0.0078012199253365555
ELK4	ADAMTS4	0.6096795896452142	2.8813599141075397E-4
RAD21	RANBP6	0.6286540348903606	0.0
ELK4	CALM2	0.5854938390888298	0.0078012199253365555
CHD2	ANXA2	0.6536017245168672	0.0078012199253365555
TAL1	TRIM10	0.6173492736262722	2.8813599141075397E-4
FOS	FOSL2	0.6093429779885111	0.0
STAT1	STARD7	0.6169083214086553	0.0
GATA1	KEL	0.6202339546607534	0.0
IRF4	ZFP36L1	0.64831570445281	0.0078012199253365555
PBX3	MRPS11	0.5524939872823657	0.0078012199253365555
STAT5A	TTC31	0.5902972570312587	0.0078012199253365555
GATA3	PLXDC1	0.6193159367897676	2.8813599141075397E-4
MBD4	OLFML2B	0.5990353090343762	0.0078012199253365555
MBD4	ST6GALNAC2	0.6350428834144555	2.8813599141075397E-4
SP4	LGALS3	0.6633273024040035	0.0078012199253365555
GATA1	SFRP2	0.6319202854454447	2.8813599141075397E-4
CREBBP	NPM1	0.6081520415267713	0.0
CREBBP	SLC22A12	0.6113015830350309	7.943345314842531E-9
CREB1	CPNE1	0.6705174373185496	0.0078012199253365555
SREBF1	SLA2	0.6084832117218055	9.584562662201535E-6
TCF3	LRRC3	0.6463811913157569	0.0078012199253365555
E2F4	TUBB	0.5936639087669213	0.0078012199253365555
GATA3	TRIB2	0.6336898023941421	2.899321039917524E-7
NR3C1	RNASET2	0.7260856620477021	2.8813599141075397E-4
ZBTB7A	RAB33A	0.6748815446492886	9.584562662201535E-6
STAT1	ADRM1	0.6473398740359119	7.943345314842531E-9
ELK4	ORAI2	0.5999599204570294	9.584562662201535E-6
CREB1	SNX22	0.6386665925821337	0.0
ELK4	D2HGDH	0.5994312850114697	0.0078012199253365555
SUZ12	ANO9	0.6414919778013706	2.8813599141075397E-4
REST	RCOR3	0.6217807481708759	9.584562662201535E-6
USF1	UPF2	0.6029492665321234	7.943345314842531E-9
UBTF	BCL2L15	0.5952428397105607	0.0078012199253365555
USF1	USF2	0.6235128440225836	2.899321039917524E-7
USF1	USE1	0.6448683765494145	0.0078012199253365555
MBD4	PGAP1	0.6675805915601205	2.8813599141075397E-4
USF1	URM1	0.631772878476768	0.0
USF1	UROD	0.599329071945609	2.8813599141075397E-4
USF1	UROS	0.5938371058923696	0.0078012199253365555
CEBPB	REV3L	0.5781297258441963	9.584562662201535E-6
ATF1	RSPH3	0.6045911098119541	0.0078012199253365555
SMARCB1	ACVR1B	0.6502209273068147	2.8813599141075397E-4
EGR1	ZNF529	0.7205960722952482	2.8813599141075397E-4
KDM1A	KDM1B	0.6442346396079335	2.8813599141075397E-4
PHF8	TIMM8A	0.6209413852928023	7.943345314842531E-9
NFE2	RNF38	0.6279244713083294	0.0078012199253365555
ATF1	ARRB1	0.5949447253350058	2.8813599141075397E-4
SAP30	B3GNT8	0.6303060973112967	9.584562662201535E-6
BRF2	RLF	0.6119553357766888	0.0078012199253365555
KDM5A	AK1	0.6409061049242822	0.0078012199253365555
SP4	SPAG17	0.6356058070645015	9.584562662201535E-6
GATA1	IFIT1B	0.6937374286952658	2.8813599141075397E-4
MTA3	RBM14	0.5795437417156696	2.899321039917524E-7
RNF2	RGS3	0.6025477223558008	0.0078012199253365555
GTF2F1	RILPL1	0.6060136818649337	0.0078012199253365555
CBX2	WBP2NL	0.6404630551710502	0.0078012199253365555
CEBPZ	PSMD7	0.5998374562616989	0.0078012199253365555
FOS	LAG3	0.6041990512469739	2.899321039917524E-7
CREB1	RLIM	0.625220064364936	0.0078012199253365555
E2F4	TMEM87B	0.6035887479150788	2.899321039917524E-7
MEF2A	RFC5	0.6186721188942396	0.0078012199253365555
EZH2	FREM1	0.6267263849204989	9.584562662201535E-6
BCLAF1	FAM151B	0.6444624036161452	0.0078012199253365555
PPARGC1A	EREG	0.5887460824032001	0.0078012199253365555
KAT2A	SNORD116-13	0.6083628930068955	0.0078012199253365555
PBX3	VNN1	0.6475429993893471	0.0078012199253365555
MYB	PTGDR	0.6334712858354519	9.584562662201535E-6
TCF12	MCTP2	0.6032699105353455	0.0078012199253365555
ZKSCAN1	TSLP	0.6147922202088043	2.8813599141075397E-4
EZH2	PIGB	0.6336985298174618	2.8813599141075397E-4
USF1	VASN	0.6128758027230687	9.584562662201535E-6
EBF1	ADAM6	0.6276901837765482	0.0078012199253365555
RXRA	TJP2	0.5972946607895169	9.584562662201535E-6
MAFK	ATG12	0.621055164268766	2.8813599141075397E-4
POU5F1	ZNF133	0.7550553517227289	0.0078012199253365555
YY1	KNG1	0.6086951594163879	2.8813599141075397E-4
SPI1	XRCC2	0.6017653737783553	9.584562662201535E-6
STAT2	GPR87	0.588264886349895	0.0078012199253365555
GATA1	SLC26A2	0.6214783635330898	2.8813599141075397E-4
HDAC2	AGPAT3	0.6060201991385551	2.8813599141075397E-4
IRF1	TXLNA	0.6630993088144977	9.584562662201535E-6
USF1	UPF3B	0.6252093545786159	2.8813599141075397E-4
BCL3	FZD8	0.6172509682305231	0.0078012199253365555
USF1	UPF3A	0.6116871767169011	0.0
USF2	NUDT22	0.6201422160899723	0.0078012199253365555
EP300	MATN1	0.6452152307542174	9.584562662201535E-6
RELA	TMEM87A	0.6262096904204444	2.899321039917524E-7
ZNF217	KIF19	0.6223105014023991	0.0078012199253365555
CBX3	JDP2	0.6582889081637305	7.943345314842531E-9
E2F1	RTF1	0.6216764555177225	2.8813599141075397E-4
RELA	RBBP9	0.6507569453974337	0.0078012199253365555
EP300	ITGAM	0.5762191108824789	2.8813599141075397E-4
GATA3	TSC22D2	0.6183653606558577	2.8813599141075397E-4
SMARCC1	CYP4F3	0.7064554428656975	7.943345314842531E-9
RUNX3	RIPK3	0.6493798995943392	2.8813599141075397E-4
TCF3	TNFSF9	0.6244026172592049	3.0551328134009736E-10
ATF1	ASTE1	0.6597376746987401	0.0078012199253365555
ZNF263	TSHZ1	0.658265245713115	9.584562662201535E-6
JUND	PXN	0.6286821770541487	0.0
POU5F1	RAB3IP	0.6382367694312823	2.8813599141075397E-4
KAT2A	DCAF10	0.5709764633155603	2.8813599141075397E-4
MYB	CD247	0.560321403829836	0.0078012199253365555
CUX1	PSMD3	0.6079284528395875	9.584562662201535E-6
HDAC1	NPAT	0.6161644691379002	9.584562662201535E-6
E2F4	SMPDL3A	0.5636708996439328	2.8813599141075397E-4
CHD7	FAM161A	0.655909079162721	7.943345314842531E-9
FOS	MLLT1	0.6253455517180817	9.584562662201535E-6
HDAC6	CLDN12	0.6431515048144687	0.0078012199253365555
ZNF274	SNORD115-5	0.5872258854084283	0.0078012199253365555
BACH1	BAD	0.670287712628856	9.584562662201535E-6
IRF1	CD55	0.5936541075040822	2.899321039917524E-7
IRF1	CD68	0.6040564519783604	0.0078012199253365555
REST	RDH11	0.6408736125486367	0.0078012199253365555
RUNX3	IFT27	0.5819544541092283	0.0078012199253365555
UBTF	ERN1	0.6531235275823191	2.8813599141075397E-4
KAT2B	RNFT2	0.6661969170365469	2.8813599141075397E-4
RFX5	SEC23A	0.5906074284980817	2.8813599141075397E-4
RAD21	RB1CC1	0.5716688241232647	0.0078012199253365555
JUND	ZDHHC16	0.624658872147746	9.584562662201535E-6
KDM5B	MRPL13	0.6452176020830164	0.0
FOSL2	LRRC2	0.6029153849559453	0.0078012199253365555
ATF1	ASH1L	0.6133920747491381	7.943345314842531E-9
BATF	TMEM161A	0.6332023370816562	2.8813599141075397E-4
CEBPZ	STK11IP	0.5998576357653964	7.943345314842531E-9
EGR1	KRR1	0.6093944078893893	9.584562662201535E-6
CUX1	RTP4	0.5955799440869709	0.0078012199253365555
STAT3	PRPF40B	0.6623960435853885	2.899321039917524E-7
SIX5	ABCC10	0.6396858846198659	9.584562662201535E-6
ATF1	ASCC2	0.6289877045563524	0.0078012199253365555
GATA3	HSP90B1	0.6494097699530982	0.0078012199253365555
ELF1	AP1G1	0.6003255361598838	2.8813599141075397E-4
ATF1	ASCL2	0.6514606975895447	2.899321039917524E-7
EP300	ARL6IP4	0.6779726429544258	0.0078012199253365555
BACH1	PSMG2	0.5793265120203271	0.0078012199253365555
JUN	JAM2	0.6054869467185143	2.8813599141075397E-4
POLR3G	SNRPB2	0.64359890928386	0.0078012199253365555
PRDM1	DDX11L2	0.5669787150609222	0.0078012199253365555
TEAD4	LCORL	0.6558068435403397	0.0078012199253365555
RELA	RBM44	0.6499087445438991	9.584562662201535E-6
RELA	RBM25	0.625485007321469	0.0078012199253365555
SMARCA4	MFSD5	0.6008159213991361	0.0078012199253365555
RELA	RBMX2	0.6294361461951523	0.0078012199253365555
BHLHE40	ADCY3	0.6142882920094302	2.8813599141075397E-4
POLR2A	COG3	0.6594043977101213	9.584562662201535E-6
KDM5A	MTX2	0.6523315317380932	2.899321039917524E-7
E2F6	NICN1	0.6368194936266489	0.0078012199253365555
RFX5	HES6	0.6383360096472765	0.0078012199253365555
ZEB1	TRUB1	0.6580802585613548	9.584562662201535E-6
CREB1	MYO1B	0.5902493498359347	2.8813599141075397E-4
IRF4	SHANK3	0.6293647908859243	0.0
E2F6	AGR2	0.5956458308208976	2.899321039917524E-7
RELA	RAD51	0.6800932961806972	0.0078012199253365555
BRF1	C7orf61	0.6218265456272029	2.899321039917524E-7
HDAC6	SBDSP1	0.6390574968509588	2.8813599141075397E-4
NR3C1	THTPA	0.5840643885026768	2.8813599141075397E-4
IRF4	ARHGAP42	0.6064472204822156	2.8813599141075397E-4
HDAC2	CDC6	0.6299225608057827	7.943345314842531E-9
SPI1	NLRP6	0.6545816961602741	0.0078012199253365555
ZMIZ1	ITSN1	0.5877272001698144	9.584562662201535E-6
BRF1	PLCH1	0.6073384238292926	0.0078012199253365555
POU5F1	CENPM	0.643978554783688	0.0078012199253365555
SMARCB1	DYM	0.648417265265647	2.8813599141075397E-4
BRCA1	KAZALD1	0.5919434491554935	0.0078012199253365555
POU5F1	HSPA12B	0.6531200389138864	0.0078012199253365555
BCL3	EHBP1L1	0.6307122056671199	0.0078012199253365555
SP2	PLEKHA8	0.6196033371060417	0.0078012199253365555
GATA2	GNAT2	0.6003227227512187	2.8813599141075397E-4
MYB	PTPN11	0.6146710729874805	2.899321039917524E-7
TAF1	CYP21A2	0.6402693315771356	0.0078012199253365555
ZEB1	HDAC7	0.6442175884192824	0.0078012199253365555
POLR3G	NKX6-2	0.6005697838229859	9.584562662201535E-6
YY1	CNDP2	0.6206154633728757	9.584562662201535E-6
HDAC2	CPOX	0.597958652114585	0.0078012199253365555
ELK1	XIAP	0.6326632584131555	0.0078012199253365555
REST	ZC3H3	0.6416107910891973	2.8813599141075397E-4
EGR1	UQCR11	0.6074716202681537	2.899321039917524E-7
HMGN3	TGM5	0.6424226356678103	9.584562662201535E-6
ESRRA	MRPS2	0.6702943720643967	0.0078012199253365555
CHD4	HSPA8	0.5913754427064922	7.943345314842531E-9
CHD7	ADAM32	0.6332337955351244	0.0
SP4	CTNNB1	0.652283831174737	0.0078012199253365555
WRNIP1	FBXL18	0.5795865957298751	2.8813599141075397E-4
PRDM1	KIR2DS1	0.6482410820677573	9.584562662201535E-6
KDM1A	KIAA0895	0.6511037628644952	0.0078012199253365555
BACH1	DCAF7	0.6187779842797855	0.0078012199253365555
MYC	BAIAP2L1	0.5803900693581225	2.8813599141075397E-4
ETS1	CD5	0.6438188291995248	0.0078012199253365555
IRF4	SMAD7	0.656238197581325	0.0
JUND	THG1L	0.5885847030601686	9.584562662201535E-6
RAD21	UNC13B	0.6134288271728977	9.584562662201535E-6
BACH1	MEX3C	0.6184153418162857	9.584562662201535E-6
SP4	SP100	0.58704726231142	2.8813599141075397E-4
KAT2A	CRELD2	0.6130116433870819	2.899321039917524E-7
POLR2A	BRD1	0.6174017217507949	9.584562662201535E-6
NFYB	MAL	0.5844919205892974	3.0551328134009736E-10
MXI1	KLRB1	0.627274303030171	0.0078012199253365555
ELK4	ZBTB46	0.6478683763645209	7.943345314842531E-9
SMARCC2	VPREB3	0.6018471496420136	9.584562662201535E-6
FLI1	FLNB	0.6577621910769131	0.0
SMC3	ANKRD34A	0.5976526900093528	0.0078012199253365555
MEF2C	RNU6ATAC	0.6417072258616123	9.584562662201535E-6
GATA3	GATA6	0.6523764040653457	2.8813599141075397E-4
KDM5A	LSM4	0.6113148604730464	9.584562662201535E-6
CREB1	TPM1	0.60638864673358	2.8813599141075397E-4
CEBPD	GPR155	0.5976596169977041	0.0078012199253365555
ELK1	ANKRD46	0.6425701207959204	2.8813599141075397E-4
PBX3	STARD3	0.6255945626689299	0.0078012199253365555
RXRA	POMGNT1	0.6418437577544698	2.899321039917524E-7
PBX3	NFXL1	0.6264034256776042	9.584562662201535E-6
EBF1	KHDRBS1	0.5943082925345886	0.0078012199253365555
FOS	PARN	0.5874277338340125	2.8813599141075397E-4
USF2	PKN2	0.645085094984708	0.0078012199253365555
GABPA	SNORA49	0.6536744238181692	0.0078012199253365555
CTBP2	FGFR3	0.6014292751654556	0.0078012199253365555
RELA	RDH10	0.6319155636268918	2.899321039917524E-7
STAT2	STARD8	0.6723715858940315	9.584562662201535E-6
GTF2B	ZHX3	0.6597708701083029	2.8813599141075397E-4
NR3C1	ABHD3	0.630186108184325	2.8813599141075397E-4
GATA3	CTLA4	0.6219214034906053	9.584562662201535E-6
POU5F1	TNFRSF21	0.6513886560611366	0.0078012199253365555
XRCC4	WDR91	0.6033635599469508	0.0078012199253365555
XRCC4	WDR24	0.6634691316721162	2.899321039917524E-7
CREBBP	WDR24	0.6500870196426494	2.8813599141075397E-4
CHD4	NNMT	0.6777726961121425	2.899321039917524E-7
RUNX3	TOR1AIP1	0.6183137336105049	9.584562662201535E-6
NFATC1	ETV6	0.6237206179958583	0.0078012199253365555
GATA1	KLF13	0.6692084340295545	0.0078012199253365555
TBL1XR1	DPY30	0.6136015697962457	0.0078012199253365555
GABPA	TBRG1	0.6162387257000427	2.899321039917524E-7
ZNF384	MICAL1	0.586812613559578	2.899321039917524E-7
FOXM1	AGPS	0.5835744523759361	9.584562662201535E-6
ZNF263	CXCL10	0.5951734962531076	2.8813599141075397E-4
ZNF217	HIP1	0.6227094738627013	2.8813599141075397E-4
GATA1	TIMM44	0.6026510949214517	7.943345314842531E-9
SP4	SEC14L1	0.6081612393273576	9.584562662201535E-6
SIRT6	NDUFS6	0.6136586360935399	0.0078012199253365555
BRCA1	ZFP3	0.581518860215999	7.943345314842531E-9
CBX8	ANXA4	0.5905439161478012	0.0078012199253365555
MEF2C	OXCT2	0.6671446769382899	9.584562662201535E-6
MAX	FAM76A	0.6339942932063865	2.899321039917524E-7
NFIC	GLOD4	0.57432710567465	0.0078012199253365555
TBP	COPS6	0.5779863812001313	0.0078012199253365555
KDM5A	ZNF662	0.6132336461388981	2.8813599141075397E-4
ZNF384	RNF216	0.6154250194649855	2.8813599141075397E-4
SRF	IL32	0.625396145697223	9.584562662201535E-6
SUZ12	SCRN3	0.626423547396268	0.0078012199253365555
GATA1	GALNT5	0.6479127860312538	3.0551328134009736E-10
KAT2B	STK16	0.5956725362475598	0.0078012199253365555
HDAC2	OPRL1	0.6309227419174217	0.0078012199253365555
RNF2	DGCR8	0.636435365955496	2.899321039917524E-7
POLR2A	CHMP4A	0.6088793281841012	2.899321039917524E-7
NR3C1	CDYL	0.6017101750902102	0.0078012199253365555
E2F6	CROT	0.6542069915635509	2.8813599141075397E-4
CTBP2	ATP9B	0.6425580732815832	9.584562662201535E-6
CHD4	KLHL29	0.6083656885955092	0.0078012199253365555
SRF	SLC39A11	0.5984064705359108	0.0078012199253365555
BCLAF1	LILRB4	0.6306089712031383	0.0078012199253365555
HDAC1	DEPDC1B	0.6090924136971231	0.0078012199253365555
IKZF1	SLC12A7	0.580546537453443	0.0078012199253365555
HDAC1	OR52K1	0.6270973443648449	0.0078012199253365555
MYB	CDK13	0.6250916324520502	0.0078012199253365555
TRIM28	KANK1	0.6268330088090048	0.0
GATA2	NSUN5P1	0.6302194234300925	0.0078012199253365555
MAX	NAALADL1	0.6435875950735349	0.0078012199253365555
HMGN3	GLRX3	0.6335678826498785	2.899321039917524E-7
CHD2	EIF4ENIF1	0.6189972290302261	2.899321039917524E-7
CBX2	TALDO1	0.6471216211092141	2.899321039917524E-7
SMARCC1	OPTN	0.6192518797857108	9.584562662201535E-6
BRF1	DLG1	0.5976381665904981	2.899321039917524E-7
SMARCC1	POLRMT	0.6165153793968157	2.899321039917524E-7
MAX	MAZ	0.6193739937099563	0.0078012199253365555
E2F1	UBE2H	0.5727848592335825	0.0078012199253365555
ZKSCAN1	XKRX	0.6347080761348309	2.8813599141075397E-4
ARID3A	MFSD5	0.6371573336002965	2.8813599141075397E-4
NFIC	ASB3	0.6228194489473873	9.584562662201535E-6
TAL1	ACHE	0.5950668253186853	0.0078012199253365555
JUN	TUBE1	0.6363155196812311	2.8813599141075397E-4
SIRT6	MRPL2	0.6058743103794184	2.899321039917524E-7
IRF4	RNF157	0.6237808919840605	9.584562662201535E-6
TCF3	IL2RB	0.6188615884569341	2.899321039917524E-7
GATA3	SSBP3	0.5859960123154444	0.0078012199253365555
IRF4	RNF135	0.6752318479315328	2.899321039917524E-7
BRCA1	SPTA1	0.6089942835390166	9.584562662201535E-6
MAFK	S100A8	0.619912902738223	0.0078012199253365555
ETS1	ATL1	0.6082757543772184	9.584562662201535E-6
NFATC1	GAPT	0.5989421155421729	0.0078012199253365555
GATA1	SLC6A8	0.7127281052811858	2.8813599141075397E-4
SP4	LRRC41	0.6045381391029208	2.8813599141075397E-4
STAT5A	GALNT10	0.611127489679016	0.0078012199253365555
XRCC4	ARMC6	0.5956414906585211	0.0078012199253365555
ZNF274	TNNI3K	0.5723439372753819	0.0078012199253365555
USF1	UPK1B	0.5893207378327581	2.8813599141075397E-4
HMGN3	MAT2A	0.634972152677352	0.0078012199253365555
STAT3	NAA40	0.628260167729299	7.943345314842531E-9
RUNX3	CYLD	0.6265250686537855	2.899321039917524E-7
MYB	LRRC61	0.6814938388581	2.8813599141075397E-4
RELA	RCOR3	0.6531324179579947	7.943345314842531E-9
CHD2	RTN4RL2	0.6173146496426665	2.8813599141075397E-4
USF1	SERPINF1	0.6205512024145382	0.0078012199253365555
RELA	DOC2A	0.6331987577783886	2.8813599141075397E-4
GATA3	C12orf29	0.5881184586275781	0.0078012199253365555
E2F6	E2F5	0.7229431857306509	0.0078012199253365555
IRF4	MYO3B	0.6538114417587286	3.0551328134009736E-10
BATF	MTUS1	0.6579875872040232	2.899321039917524E-7
BATF	EVI5L	0.583222451126287	0.0078012199253365555
CHD4	CALD1	0.6387044497036078	9.584562662201535E-6
SREBF2	CLDN15	0.6917219423568101	0.0078012199253365555
KDM5A	FOSL1	0.6851191126737142	2.8813599141075397E-4
ZKSCAN1	CDC25A	0.6153060018912825	0.0078012199253365555
MXI1	KBTBD3	0.6529261093920944	9.584562662201535E-6
BACH1	MKRN1	0.6116949230495149	0.0078012199253365555
SREBF1	PPM1L	0.6605841226111248	2.8813599141075397E-4
