Regulator	Target	MI	pvalue
ZMIZ1	MGC16025	1.1930349690298399	0.0
KAT2A	ANKRD43	1.098184453018372	1.754937175597604E-4
TAF7	SPPL2A	1.168960471430639	8.560331110629704E-9
KAT2A	ANKRD28	1.1706704326847717	1.754937175597604E-4
FOXA2	ORMDL1	1.2000735775014413	1.754937175597604E-4
GTF3C2	GFRAL	1.196142713805539	8.560331110629704E-9
GTF3C2	GFRA4	1.1144083288047872	2.531412199857641E-7
SPI1	WFDC12	1.3173303093147348	0.0
SPI1	WFDC13	1.1715969426324988	0.0
POLR3A	FAM41AY1	1.1529576907182817	6.959141558127158E-6
SPI1	B3GAT3	1.126494860383279	6.959141558127158E-6
SIN3A	TSPAN32	1.2181950724180413	0.00402603174455507
SIN3A	TOP3A	1.2277888050209471	0.0
SPI1	GK3P	1.3160511449676806	0.0
GTF3C2	SLC22A2	1.1275875978350418	1.754937175597604E-4
GTF3C2	SLC22A7	1.1094661029184418	8.560331110629704E-9
GTF3C2	SLC22A9	1.1715969426324988	0.0
SIN3A	CACNG2	1.272559557167841	1.754937175597604E-4
SIN3A	CACNG3	1.2793551177615659	0.0
SIN3A	CACNG5	1.1537162649240928	0.0
SIN3A	CACNG7	1.2997417995427407	0.00402603174455507
FOXA2	APOC3	1.2800581067885028	0.0
TCF3	ODF1	1.1855763815681615	0.0
TCF3	ODF3	1.140940278299905	0.0
TCF3	ODF4	1.3051782480177219	0.0
MBD4	LOC29034	1.3030036686277287	0.0
FOXA2	FBP2	1.245377314792941	8.560331110629704E-9
POLR3A	PART1	1.1737150394409324	2.531412199857641E-7
CHD4	CHKB-CPT1B	1.1035698073745883	0.00402603174455507
CTCF	CSAG2	1.1638305876682415	8.560331110629704E-9
POLR3A	DUS1L	1.091344608001842	1.754937175597604E-4
SPI1	GJD2	1.19489600752527	0.0
SPI1	GJB1	1.3160511449676817	0.0
SPI1	GJA1	1.312287449869618	0.0
SPI1	GJA5	1.1389782517826188	0.0
SPI1	GJA8	1.30255375565049	0.0
CHD4	HELT	1.098184453018372	1.754937175597604E-4
MBD4	LOC100128822	1.0877203090185221	6.959141558127158E-6
MBD4	LOC100128811	1.3230408644355127	0.0
FOXA2	APOL5	1.2290679693680011	0.0
REST	MBD3L5	1.3219818160312957	0.0
ZKSCAN1	MRPL53	1.1144083288047872	2.531412199857641E-7
GTF3C2	LGALS7	1.1144083288047872	2.531412199857641E-7
POLR3A	HCG22	1.1638305876682415	8.560331110629704E-9
NR2F2	PNOC	1.0551016181686423	6.959141558127158E-6
MYOD1	CLPS	1.3174693489176754	0.0
GTF3C2	LGALS1	1.1752757423524098	0.0
TCF3	ODAM	1.1737150394409324	0.0
BRF1	BRCC3	1.1366483452933418	0.00402603174455507
MBD4	ARHGEF4	1.258968435980391	0.0
SP1	HFE2	1.098184453018372	1.754937175597604E-4
REST	NRSN1	1.2951259470639847	0.0
FOXA2	SERPINB1	1.3269240419176414	0.0
FOXA2	SERPINB2	1.14406168412286	0.0
FOXA2	SERPINB4	1.3041898028404524	0.0
FOXA2	SERPINB5	1.2290679693680011	0.0
FOXA2	SERPINB6	1.1468416861839292	0.0
FOXA2	SERPINB8	1.1728913351265415	0.0
FOXA2	SERPINA9	1.2897272891940943	0.0
FOXA2	SERPINA1	1.245377314792941	0.0
FOXA2	SERPINA3	1.3224679366102812	0.0
FOXA2	SERPINA4	1.2144345224513513	0.0
FOXA2	SERPINA5	1.323726131050007	0.0
FOXA2	SERPINA6	1.311391331989127	0.0
MBD4	TMEM200A	1.2243509329329183	6.959141558127158E-6
TAF7	MEG8	1.126494860383279	6.959141558127158E-6
MBD4	LOC100128675	1.2137871412221115	0.0
MYOD1	LOC100130691	1.1310075203433068	0.0
MBD4	DNAJB3	1.3011724438782626	0.0
SPI1	GKN2	1.1682685047906742	0.0
MBD4	DNAJC5	1.120338999868402	0.0
CHD4	HCN1	1.0706343280971564	0.0
CHD4	HCRT	1.091344608001842	1.754937175597604E-4
MBD4	GOLGA8F	1.3297853305886838	0.0
MBD4	GOLGA8G	1.2800581067885028	0.0
TCF7L2	C11orf84	1.116261663512167	0.0
KDM5A	C1orf112	1.1144083288047872	2.531412199857641E-7
MBD4	AKAP4	1.3301186217178957	0.0
POLR3A	IL1F10	1.155466820783657	4.076348147918907E-10
SIN3A	LOC723809	1.250813763267921	0.0
POLR3A	SUOX	1.1855763815681615	6.959141558127158E-6
TCF3	GSTTP1	1.2967215503899747	0.0
TCF3	GSTTP2	1.3149454266337874	0.0
NCOR1	KIAA1012	1.134427442851572	1.754937175597604E-4
POLR3A	SPACA3	1.14406168412286	2.531412199857641E-7
POLR3A	SPACA5	1.144343170936938	0.00402603174455507
SPI1	HSFX1	1.1237725462736523	0.0
SPI1	HSFX2	1.1663017006114142	0.0
SPI1	HSFY2	1.313589356979011	0.0
SIN3A	CNPY2	1.288092267096355	0.0
TAF7	MEST	1.1145959866808395	8.560331110629704E-9
FOXA2	GLYCAM1	1.3171206102414486	0.0
GTF3C2	TCEANC	1.1366483452933418	8.560331110629704E-9
ZMIZ1	ASAP1	1.1679344946781598	0.0
SPI1	GDEP	1.3068950212203467	0.0
SPI1	GDF2	1.1910128300431415	0.0
SPI1	GDF3	1.144343170936938	0.00402603174455507
POLR3A	PPIAL4G	1.2181950724180413	8.560331110629704E-9
POLR3A	LOH3CR2A	1.1638305876682415	1.754937175597604E-4
E2F1	WDR37	1.2267789384311676	0.0
TCF3	MRGPRX1	1.30128041703566	0.0
TCF3	MRGPRX3	1.3055665657659343	0.0
TCF3	MRGPRX4	1.1482978777397275	0.0
MBD4	GAGE1	1.3185602750330563	0.0
MBD4	GAGE4	1.3436515756868102	0.0
MBD4	GAGE8	1.2951259470639847	0.0
TCF3	TNNT1	1.1366483452933418	0.0
POLR3A	LOC256880	1.14406168412286	2.531412199857641E-7
MAFK	IDH2	1.1837205571243763	1.754937175597604E-4
RUNX3	SIKE1	1.070491269455835	0.00402603174455507
SIN3A	LOC145474	1.2997417995427407	0.00402603174455507
GTF3C2	APOC3	1.1327651678112132	0.0
SPI1	GALNT1	1.2782821345099251	0.0
MYOD1	SNORD114-20	1.3086020720864238	2.531412199857641E-7
MYOD1	SNORD114-21	1.2923829403730616	0.0
MYOD1	SNORD114-22	1.3322294655362452	1.754937175597604E-4
MYOD1	SNORD114-25	1.3649355062903752	1.754937175597604E-4
MYOD1	SNORD114-26	1.310164057631937	0.0
MYOD1	SNORD114-27	1.2924495266239757	1.754937175597604E-4
REST	LDLRAD2	1.2764427346499703	0.0
MYOD1	SNORD114-29	1.323211533971889	0.0
POLR3A	TRIM9	1.1638305876682415	8.560331110629704E-9
MYOD1	SNORD114-10	1.3342561148797236	0.0
MYOD1	SNORD114-14	1.3250016312229413	0.0
MYOD1	SNORD114-18	1.2687147357784423	6.959141558127158E-6
MYOD1	SNORD114-19	1.344945299376932	0.0
MYOD1	SNORD114-31	1.334382780463691	0.0
TCF3	TNNI1	1.298359651625374	0.0
SPI1	LOC100132831	1.331531201642201	0.0
MBD4	PLCXD3	1.254891598281985	2.531412199857641E-7
FOXA2	FIGF	1.144343170936938	0.00402603174455507
RELA	KCNK4	1.0551016181686423	0.00402603174455507
MBD4	CST9L	1.3074348870073353	0.0
GTF3C2	C22orf34	1.126494860383279	6.959141558127158E-6
MYOD1	LOC415056	1.3094168349643163	0.0
GTF3C2	C22orf13	1.1366483452933418	8.560331110629704E-9
RBBP5	TCP11L1	1.091344608001842	1.754937175597604E-4
MYOD1	DIRAS2	1.0970976430007813	0.0
SIX5	ADORA2A	1.3160511449676806	6.959141558127158E-6
SIN3A	RNASEL	1.3045386658441935	0.0
MBD4	LOC149620	1.2951259470639847	0.0
TAF7	MC3R	1.0959474471501276	2.531412199857641E-7
SIN3A	RNASE1	1.2906810520844407	0.0
MYOD1	CES7	1.2725595571678407	8.560331110629704E-9
TAF7	MC5R	1.0847549734867148	2.531412199857641E-7
MYOD1	AGBL1	1.1200045656364936	2.531412199857641E-7
FOXA2	HAPLN1	1.291850180788739	0.0
TAF7	FLJ39609	1.0849281961415322	4.076348147918907E-10
SPI1	SLC17A3	1.0551016181686423	2.531412199857641E-7
SPI1	SLC17A5	1.1510389441977005	0.0
SPI1	SLC17A7	1.3109344875794644	0.0
SPI1	SLC17A9	1.1851165344992878	0.00402603174455507
GATA3	FAM113B	1.1805581214374106	4.076348147918907E-10
REST	PABPC1	1.3450455368342404	1.754937175597604E-4
SPI1	GDNF	1.2000735775014415	0.0
GTF3C2	SDSL	1.1529576907182817	6.959141558127158E-6
H2AFZ	FANCI	1.1591135512331587	6.959141558127158E-6
KDM1A	HSF2BP	1.070491269455835	0.00402603174455507
HNF4A	SP6	1.1482978777397275	0.0
MYOD1	LOC100130987	1.288971477092309	0.0
H2AFZ	FANCG	1.2181950724180413	0.0
MBD4	POM121L1P	1.3081776678659864	0.0
GTF3C2	LOC100169752	1.199293050750182	0.0
SPI1	C20orf24	1.1035698073745885	0.00402603174455507
MYOD1	ZFHX3	1.298359651625374	0.0
MYOD1	CIB4	1.2725595571678412	0.0
MBD4	POM121L9P	1.2575624579265177	0.0
MBD4	POM121L8P	1.0938761695333992	6.959141558127158E-6
REST	ZIK1	1.31721609821232	0.0
TAF7	CNTN3	1.1417782290557394	8.560331110629704E-9
TAF7	CNTN6	1.1591135512331587	6.959141558127158E-6
REST	ZIM2	1.30128041703566	0.0
FOXA2	MGC4473	1.3074348870073353	0.0
BCL11A	NARG2	1.0627964438122386	0.00402603174455507
MYOD1	CHIA	1.3068950212203467	0.0
SPI1	SLC18A1	1.168960471430639	8.560331110629704E-9
ZKSCAN1	INS-IGF2	1.1366483452933418	8.560331110629704E-9
MBD4	GADL1	1.2478484277361137	0.0
TAF7	MC2R	1.1351107974490395	4.076348147918907E-10
TCF3	TNPO2	1.250813763267921	6.959141558127158E-6
FOXA2	FGF3	1.3240627532465994	0.0
FOXA2	FGF4	1.2967215503899747	0.0
FOXA2	FGF6	1.3011724438782626	0.0
ZKSCAN1	METTL13	1.1275875978350418	1.754937175597604E-4
FOXA2	FLJ42709	1.2964799304577528	0.0
FOXA2	FGF1	1.2954498665361784	0.0
TCF3	FOXD4L3	1.0877203090185221	0.0
FOXA2	TMSB15A	1.2382240931153363	0.0
SPI1	C20orf79	1.3486698358175604	6.959141558127158E-6
MYOD1	CHD4	1.1035698073745883	0.00402603174455507
SPI1	C20orf85	1.3101204739040668	0.0
FOXA2	FGGY	1.2877036989891468	0.0
FOXA2	FABP12	1.310614696492702	0.0
SPI1	C20orf94	1.3060146247061795	0.0
ZBTB7A	PHF23	1.097626032738672	6.959141558127158E-6
SPI1	C20orf70	1.3027620486955078	0.0
SPI1	C20orf72	1.19489600752527	0.0
TAF7	MBD1	1.1303755201299033	4.076348147918907E-10
TAF7	MBD3	1.1496579209545663	2.531412199857641E-7
TAF7	MBD4	1.1337928992967805	0.0
GTF3C2	SCO1	1.1366483452933418	8.560331110629704E-9
FOXA2	FGL1	1.0551016181686423	0.0
IKZF1	CREB3L1	1.144343170936938	0.00402603174455507
POLR3A	SYCP2L	1.1855763815681615	6.959141558127158E-6
FOXA2	GFRA4	1.1366483452933418	0.0
GTF3C2	SNORD102	1.155466820783657	4.076348147918907E-10
FOXA2	GFRAL	1.3117732838726157	0.0
TCF3	NXPH1	1.3208835436121078	0.0
TCF3	NXPH2	1.3101204739040668	0.0
GTF3C2	SNORD123	1.1638305876682415	8.560331110629704E-9
GTF3C2	SNORD124	1.155466820783657	4.076348147918907E-10
GTF3C2	SNORD125	1.1275875978350418	1.754937175597604E-4
GTF3C2	SNORD127	1.1602020981027932	4.076348147918907E-10
GTF2F1	PKD1L1	1.095874981730992	0.00402603174455507
GTF2F1	PKD1L3	1.144343170936938	0.00402603174455507
POLR3A	TMPRSS12	1.120338999868402	6.959141558127158E-6
ZKSCAN1	TTTY13	1.0877203090185221	6.959141558127158E-6
ZKSCAN1	TTTY14	1.1366483452933418	0.00402603174455507
ZKSCAN1	TTTY15	1.091344608001842	1.754937175597604E-4
ZKSCAN1	TTTY16	1.1529576907182817	6.959141558127158E-6
ZKSCAN1	TTTY18	1.1366483452933418	0.00402603174455507
ZKSCAN1	TTTY19	1.1774217088556915	0.00402603174455507
ZKSCAN1	TTTY1B	1.095874981730992	0.00402603174455507
ZKSCAN1	TTTY20	1.1094661029184418	8.560331110629704E-9
ZKSCAN1	TTTY21	1.120338999868402	6.959141558127158E-6
ZKSCAN1	TTTY23	1.1366483452933418	0.00402603174455507
SPI1	SLC19A1	1.30128041703566	0.0
GTF3C2	SNORD19B	1.1638305876682415	8.560331110629704E-9
ZKSCAN1	TTTY3B	1.155466820783657	4.076348147918907E-10
ZKSCAN1	TTTY4C	1.091344608001842	1.754937175597604E-4
ZKSCAN1	TTTY6B	1.120338999868402	6.959141558127158E-6
GATA3	SKAP2	1.2181950724180413	8.560331110629704E-9
SMARCC1	TNFRSF10B	1.1638305876682415	8.560331110629704E-9
REST	ZIC5	1.311391331989127	0.0
ZKSCAN1	TTTY9B	1.120338999868402	6.959141558127158E-6
REST	ZIC3	1.3405151631050916	0.0
ZKSCAN1	LOC653544	1.095874981730992	0.00402603174455507
ZKSCAN1	LOC653545	1.095874981730992	0.00402603174455507
POLR3A	LRRC14B	1.1855763815681615	6.959141558127158E-6
TCF3	TIPARP	1.2934689743793026	0.0
MYOD1	CGB2	1.299741799542741	0.0
MYOD1	CGB5	1.31721609821232	0.0
MYOD1	CGB7	1.3045386658441938	0.0
MYOD1	CGB8	1.2294428968490347	0.0
POLR3A	SYT1	1.1275875978350418	1.754937175597604E-4
GTF2F1	KEAP1	1.070491269455835	8.560331110629704E-9
MYOD1	SLED1	1.288092267096355	0.0
CHD4	HMHB1	1.0938761695333992	6.959141558127158E-6
FOXA2	CSDAP1	1.2971112599580743	0.0
CHD4	TCP11L2	1.095874981730992	0.00402603174455507
POLR3A	IGFL1	1.14406168412286	2.531412199857641E-7
MBD4	LOC727677	1.3320527668940374	0.0
MYOD1	SLC30A9	1.2000735775014413	0.0
SIN3A	USP21	1.0551016181686423	1.754937175597604E-4
MBD4	SEMA3A	1.2744341945730073	0.0
SIN3A	USP31	1.250813763267921	0.0
MBD4	SEMA3F	1.1638305876682415	0.0
SIN3A	USP18	1.3269240419176405	0.0
POLR3A	PALM2	1.1638305876682415	1.754937175597604E-4
SPI1	HSPB3	1.2290679693680011	0.0
SPI1	HSPB8	1.1417782290557392	8.560331110629704E-9
TAF7	FLJ25328	1.1239564891557632	0.0
FOXA2	FMO1	1.0877203090185221	6.959141558127158E-6
FOXA2	FMN2	1.2274267773755543	0.0
POLR3A	SPI1	1.155466820783657	4.076348147918907E-10
TCF3	NXF2	1.2929462389490156	0.0
TCF3	NXF4	1.2786000554733747	0.0
SPI1	LACRT	1.3173303093147348	0.0
CHD4	SNORD19B	1.0903512103184212	2.531412199857641E-7
GTF3C2	SRRT	1.1100194967952857	4.076348147918907E-10
CHD4	SNORD102	1.0903512103184212	2.531412199857641E-7
MYOD1	CAPS	1.1594814288882576	0.0
TAF7	RGS10	1.1398460747681758	4.076348147918907E-10
MYOD1	CAP2	1.082283860543542	8.560331110629704E-9
POLR3A	SOX1	1.1275875978350418	1.754937175597604E-4
POLR3A	SOX3	1.1529576907182817	6.959141558127158E-6
FOXA2	APOBEC2	1.2967215503899747	0.0
FOXA2	SCN11A	1.3160511449676806	0.0
MBD4	GALR1	1.2786000554733747	0.0
SIN3A	MUC16	1.2906810520844407	0.0
MBD4	GALR2	1.126098073653184	0.0
CEBPZ	LOC442459	1.141267287868102	1.754937175597604E-4
GATA1	SDC4P	1.1035698073745885	0.00402603174455507
CHD4	ASCL4	1.098184453018372	1.754937175597604E-4
ZKSCAN1	CCKAR	1.095874981730992	0.00402603174455507
ZKSCAN1	C22orf13	1.1275875978350418	1.754937175597604E-4
ZKSCAN1	C22orf34	1.1366483452933418	0.00402603174455507
MYBL2	PYROXD2	1.203368394759005	2.531412199857641E-7
CHD4	SNORD123	1.0903512103184212	2.531412199857641E-7
CHD4	SNORD124	1.1035698073745883	0.00402603174455507
CHD4	SNORD125	1.0938761695333992	6.959141558127158E-6
CHD4	SNORD127	1.098184453018372	1.754937175597604E-4
SMARCC1	GOT2	1.1118641430514322	1.754937175597604E-4
FOXA2	C14orf166B	1.3117732838726157	0.0
CHD4	BCYRN1	1.1035698073745883	0.00402603174455507
TAF7	ATP6V1G3	1.0903512103184212	2.531412199857641E-7
GTF3C2	LOC643486	1.1602020981027932	4.076348147918907E-10
MBD4	SNORA1	1.2873024682864318	0.0
GTF2F1	MMP13	1.134427442851572	1.754937175597604E-4
SIN3A	DPRXP4	1.2259614273822983	0.0
ZKSCAN1	CCL15	1.1052842194761496	4.076348147918907E-10
ZKSCAN1	HSD3B1	1.091344608001842	1.754937175597604E-4
ZKSCAN1	HSD3B2	1.095874981730992	0.00402603174455507
ZKSCAN1	CCL13	1.1094661029184418	8.560331110629704E-9
SPI1	SLC13A2	1.2638612396078728	0.0
ZKSCAN1	CCL14	1.0877203090185221	6.959141558127158E-6
SPI1	SLC13A3	1.1728913351265415	0.0
MYOD1	CA5A	1.285351200638382	0.0
SPI1	ZNF142	1.091344608001842	1.754937175597604E-4
SPI1	ZNF138	1.1638305876682415	8.560331110629704E-9
SPI1	ZNF131	1.1737150394409324	2.531412199857641E-7
GTF3C2	SQLE	1.14406168412286	2.531412199857641E-7
SPI1	ZNF157	1.0903512103184212	2.531412199857641E-7
SPI1	ZNF177	1.1420847937683218	0.0
MBD4	TTTY5	1.2863977896496088	0.0
MBD4	TTTY6	1.3101204739040668	0.0
MBD4	TTTY7	1.3197438269506863	0.0
MBD4	TTTY8	1.319157686953385	0.0
SPI1	MEGF8	1.095874981730992	0.00402603174455507
MBD4	TTTY2	1.30255375565049	0.0
POLR3A	SNW1	1.1366483452933418	8.560331110629704E-9
TCF3	TIMELESS	1.3101204739040668	0.0
MYOD1	CDY1	1.3094168349643163	0.0
MYOD1	CDX4	1.2846405537789076	0.0
MYOD1	CDX1	1.3160511449676813	0.0
CEBPZ	LOC442308	1.0874137443059395	8.560331110629704E-9
MYOD1	TMEM62	1.1546600386182162	0.0
SPI1	GATC	1.2305067934477953	6.959141558127158E-6
MYOD1	TMEM8B	1.2330217500770777	0.0
SPI1	GAST	1.3117732838726157	0.0
MYOD1	TMEM95	1.2146938707249162	0.0
MYOD1	TMEM99	1.3147197698309507	0.0
TAF7	MOGS	1.1144083288047872	2.531412199857641E-7
MBD4	MGC16142	1.128205051867129	0.0
SPI1	GANC	1.0551016181686423	0.00402603174455507
MBD4	MGC16121	1.1270124728604298	0.0
SPI1	IFLTD1	1.2793994021843709	1.754937175597604E-4
SIN3A	CCL3L3	1.2073221754680814	0.0
MYOD1	CDH8	1.3220181358045209	0.0
ZKSCAN1	FLJ34503	1.1016997479541848	0.0
MYOD1	CDH1	1.2558320233986717	0.0
TCF3	URGCP	1.1275875978350418	1.754937175597604E-4
SPI1	ZNF238	1.120109076333965	0.0
MYOD1	RGS10	1.333843158158525	0.0
SIN3A	CNGA2	1.264793202203584	0.0
SIN3A	CNGA3	1.2056494220911644	4.076348147918907E-10
SPI1	GAD2	1.288092267096355	0.0
SIN3A	C22orf13	1.2267789384311676	0.0
SIN3A	C22orf34	1.2997417995427407	0.0
SIN3A	C22orf43	1.0619414631851725	1.754937175597604E-4
GTF3C2	SPI1	1.1529576907182817	6.959141558127158E-6
SPI1	GCAT	1.3101204739040668	0.0
TAF7	MMP3	1.1398460747681758	4.076348147918907E-10
POLR3A	SMU1	1.1366483452933418	0.00402603174455507
MYOD1	CCT8	1.2402286311339197	0.0
MBD4	HEPN1	1.3185602750330563	0.0
POLR3A	SMG1	1.14406168412286	2.531412199857641E-7
SPI1	GBX2	1.294749142780004	0.0
MYOD1	LOC401431	1.1638305876682415	1.754937175597604E-4
TCF3	REV3L	1.1275875978350418	1.754937175597604E-4
GTF3C2	SOX1	1.1529576907182817	0.0
GTF3C2	SOX3	1.1638305876682415	1.754937175597604E-4
MYOD1	CCL1	1.2682713422268563	2.531412199857641E-7
MYOD1	CCNO	1.2748705962933193	6.959141558127158E-6
CHD4	HMGB4	1.076643035593507	0.0
MYOD1	LOC401463	1.201086202114064	0.0
HDAC6	NUBP1	1.0627964438122386	0.00402603174455507
GTF3C2	LOC100287227	1.1094661029184418	8.560331110629704E-9
ZKSCAN1	QRICH1	1.082283860543542	8.560331110629704E-9
CHD4	ASB11	1.2069134225179714	1.754937175597604E-4
CHD4	ASB13	1.1050242980349023	1.754937175597604E-4
CHD4	ASB18	1.098184453018372	1.754937175597604E-4
SPI1	GRID2IP	1.216279320548218	0.0
SPI1	KCNQ1OT1	1.30128041703566	0.0
SPI1	SLC15A2	1.1482978777397275	0.0
SPI1	SPRR2A	1.3088025470010407	1.754937175597604E-4
SPI1	SPRR2B	1.2906810520844414	0.0
SPI1	SPRR2C	1.3301186217178957	0.0
SPI1	SPRR2D	1.1510389441977005	0.0
FOXA2	LOC360030	1.298359651625374	0.0
SPI1	SPRR2E	1.3109344875794644	0.0
SPI1	SPRR2F	1.301406018463653	0.0
SPI1	SPRR2G	1.1855763815681615	0.0
TCF3	PLAC1L	1.134427442851572	1.754937175597604E-4
SPI1	ZNF395	1.126494860383279	6.959141558127158E-6
GTF3C2	SNORD88A	1.14406168412286	2.531412199857641E-7
FOXA2	NAA11	1.2636473465531206	0.0
POLR3A	IL20RA	1.0551016181686423	0.00402603174455507
FOXA2	KRTDAP	1.1392132871745404	0.0
FOXA2	NAA40	1.1026971129784	0.0
GTF3C2	OR7E156P	1.1805581214374106	4.076348147918907E-10
SMC3	APITD1	1.1520379965805345	0.00402603174455507
SIN3A	KLRA1	1.3237261310500053	0.0
GTF3C2	SNW1	1.1526949209646395	0.0
MYOD1	TPRG1L	1.2375451432611912	0.0
MYBL2	SAMD4A	1.2056494220911644	4.076348147918907E-10
SPI1	FZD1	1.2997417995427418	0.0
SPI1	ZNF419	1.0551016181686423	1.754937175597604E-4
SPI1	ZNF404	1.1675798624785727	0.0
SPI1	PRAME	1.3269240419176418	0.0
CHD4	DEFB109P1	1.098184453018372	1.754937175597604E-4
TAF7	FLJ25758	1.126494860383279	6.959141558127158E-6
REST	OVOL2	1.1366483452933418	0.00402603174455507
SPI1	ZNF462	1.120338999868402	0.0
CHD4	PABPC1P2	1.098184453018372	1.754937175597604E-4
SPI1	ZNF451	1.1060967911790969	0.0
SPI1	ZNF483	1.1458821360656573	0.0
TAF7	HTATIP2	1.0903512103184212	2.531412199857641E-7
POLR3A	STIL	1.2725595571678407	8.560331110629704E-9
BRF1	C11orf36	1.0551016181686423	0.00402603174455507
CHD4	HAS2	1.0903512103184212	2.531412199857641E-7
FOXA2	FRG2	1.2856820190040004	0.0
SPI1	LOC100132111	1.1894138746093237	0.0
KAT2A	UNC119	1.0551016181686423	1.754937175597604E-4
TCF3	NXF2B	1.30128041703566	0.0
POLR3A	SMYD2	1.1638305876682415	1.754937175597604E-4
FOXA2	OTUD6A	1.298359651625374	0.0
POLR3A	PAGE3	1.1737150394409324	2.531412199857641E-7
CHD4	HAO2	1.1000320300482762	6.959141558127158E-6
POLR3A	SSX8	1.14406168412286	2.531412199857641E-7
MYOD1	SLC35F2	1.091344608001842	0.0
GTF3C2	SMU1	1.0551016181686423	1.754937175597604E-4
POLR3A	SSX4	1.203368394759005	2.531412199857641E-7
POLR3A	SSX5	1.1249988128469561	0.0
POLR3A	SSX6	1.1638305876682415	1.754937175597604E-4
POLR3A	SSX7	1.1366483452933418	8.560331110629704E-9
CHD4	MTNR1A	1.098184453018372	1.754937175597604E-4
MYOD1	SLC35D2	1.1737150394409324	2.531412199857641E-7
FOXA2	LOC256880	1.2207042024834178	0.0
REST	COX6A2	1.2789487167683513	2.531412199857641E-7
REST	UBXN11	1.1366483452933418	0.0
SPI1	ZNF514	1.120338999868402	6.959141558127158E-6
MYOD1	C15orf17	1.2700378553560805	4.076348147918907E-10
SPI1	LY6G6D	1.0920297623255535	0.0
MYOD1	C15orf21	1.2997417995427416	0.0
MYOD1	C15orf32	1.182394070265734	0.0
SPI1	ZNF541	1.1638305876682415	1.754937175597604E-4
SPI1	ZNF532	1.1774217088556915	0.00402603174455507
POLR3A	ST13	1.1855763815681615	6.959141558127158E-6
GTF3C2	NAA11	1.1529576907182817	6.959141558127158E-6
MBD4	PDCD1	1.0551016181686423	0.0
MYOD1	C15orf43	1.2104287174537842	0.0
SPI1	ZNF529	1.1126640137860773	0.0
MYOD1	C15orf50	1.1246197860501586	0.0
MYOD1	C15orf51	1.335507907930768	0.0
USF1	GGTLC1	1.1200045656364936	2.531412199857641E-7
SPI1	ZNF551	1.2181950724180413	0.0
SPI1	ZNF546	1.1602020981027932	4.076348147918907E-10
SPI1	ZNF567	1.0612574786835194	6.959141558127158E-6
GTF3C2	SMG1	1.14406168412286	2.531412199857641E-7
FOXA2	FSCB	1.284640553778908	0.0
SPI1	LOC100132215	1.140940278299905	0.0
SMARCC2	CSNK1G1	1.1420439355925702	0.00402603174455507
