Regulator	Target	MI	pvalue
MYOG	TBXAS1	0.7770277692109983	3.584222865065101E-4
CTCF	SOX11	0.6885043299374678	3.464895925731071E-7
CTCF	SOX17	0.6232399746813888	3.464895925731071E-7
NR2C2	NCAPD2	0.5487303864945279	0.00323015085730205
RBBP5	TCP11L1	0.6393366885439675	0.0
USF2	RIMBP3	0.5593075480431051	3.464895925731071E-7
BCLAF1	PTCD2	0.5531378771938702	3.746286238381913E-5
ARID3A	CUL5	0.6341471708595369	0.0
SIX5	ADORA2A	0.6713527877397943	0.0
TFAP2C	EIF2B1	0.5586312497451785	3.098024592418369E-8
TFAP2C	EIF2B3	0.5737090366571619	0.00323015085730205
HNF4A	ECEL1	0.5767865335408434	3.464895925731071E-7
GABPA	XYLB	0.5234506047906063	0.02731852556630443
TCF3	SH3GL3	0.9364988245890619	0.0
BDP1	XIRP2	0.5537356778259676	0.00323015085730205
MYOD1	AGBL1	1.1319125800521845	0.0
CHD4	SDCCAG3	0.5831184337872107	0.02731852556630443
CHD4	SDCCAG8	0.5963350758015101	0.00323015085730205
SPI1	SLC17A3	1.1003133028498733	0.0
SPI1	SLC17A5	1.5938137800694971	0.0
SPI1	SLC17A7	1.6246408413773041	0.0
SPI1	SLC17A9	0.9318945728928472	3.464895925731071E-7
TAF1	KIAA1967	0.5692462129939744	0.0
GATA3	FAM113B	0.7249254483405292	0.0
SP1	IL2RG	0.6786618119210295	0.0
STAT5A	ST6GAL2	0.5707725486409494	3.464895925731071E-7
ARID3A	CTSO	0.5490869343202378	3.746286238381913E-5
GTF3C2	SDSL	0.6205625577046932	3.7005088486807836E-6
CEBPD	ACTBL2	0.5840465113345914	0.0
CTCF	LOC255025	0.7026564737593001	3.584222865065101E-4
H2AFZ	FANCI	0.630452048845096	0.0
CCNT2	ORC2L	0.6354926576055923	0.02731852556630443
HMGN3	NAIF1	0.5438349219198475	0.00323015085730205
ZNF274	USP3	0.5309475962185829	3.746286238381913E-5
ZNF274	USP5	0.6404047696922663	0.0
CCNT2	ORC4L	0.6185029271115569	0.0
H2AFZ	FANCA	0.6017666835206951	0.0
H2AFZ	FANCB	0.5395845405827971	0.0
H2AFZ	FANCE	0.5098887509069295	0.02731852556630443
H2AFZ	FANCG	0.6702291424124495	0.0
FOXM1	PBK	0.5425212313622051	3.098024592418369E-8
GTF3C2	LOC100169752	0.6184156638828691	0.0
MBD4	POM121L1P	1.8851738215167257	0.0
SPI1	C20orf20	1.0842444134538733	0.00323015085730205
NR2F2	CHKB-CPT1B	0.6772189985356575	0.02731852556630443
GTF3C2	SDHD	0.5451333464947934	3.746286238381913E-5
MBD4	POM121L9P	1.1129582747177829	2.445808888751344E-9
SMARCC1	MAP1A	0.5808453139366173	0.02731852556630443
MBD4	POM121L8P	0.7771026584528572	0.0
TAF7	MARS	0.5605101629703795	3.7005088486807836E-6
MBD4	POM121L4P	0.6445988898151966	4.076348147918907E-10
FOXA2	MGC4473	1.6209772442886874	0.0
CBX3	LRRC41	0.5281395525049889	0.00323015085730205
MEF2A	LRRFIP1	0.5686216103605921	0.0
ZEB1	LOC100302401	0.7135630668709797	3.584222865065101E-4
TBP	CHMP7	0.5945528474786204	0.02731852556630443
TAF1	KIAA1875	0.5056948189433226	0.02731852556630443
SPI1	C20orf79	1.450855075277643	0.0
SPI1	C20orf85	1.6314025822478755	0.0
HMGN3	CEP170L	0.5597287692937449	3.746286238381913E-5
SPI1	C20orf94	1.6395874158981107	0.0
SPI1	C20orf70	1.618971895995351	0.0
SPI1	C20orf72	1.367635765642361	0.0
KDM5B	SET	0.6233657768410297	0.0
TBL1XR1	LOC284276	0.5803401493669301	0.00323015085730205
MBD4	LOC399959	1.0659261271701894	0.0
GTF3C2	SNORD102	0.6047003439411216	4.076348147918907E-10
GTF3C2	SNORD124	0.5983817583901391	2.445808888751344E-9
GTF3C2	SNORD125	0.6184156638828691	0.0
GTF3C2	SNORD127	0.6822733644672834	0.00323015085730205
GTF3C2	SCAP	0.6725889997322061	0.0
BCL11A	NAT15	0.5567939183674672	3.464895925731071E-7
ZKSCAN1	TTTY13	0.8579581365084532	3.098024592418369E-8
ZKSCAN1	TTTY14	0.9237284409914827	0.0
ZKSCAN1	TTTY15	0.9332984911028179	0.0
ZKSCAN1	TTTY16	0.9399117372644294	0.0
ZKSCAN1	TTTY18	0.8912459581047497	0.0
ZKSCAN1	TTTY19	0.9439966417433163	0.0
ZKSCAN1	TTTY1B	0.9333413150299845	0.0
ZKSCAN1	TTTY20	0.9197292332122327	0.0
ZKSCAN1	TTTY21	0.9306243911191915	0.0
ZKSCAN1	TTTY22	0.9276298599753371	0.0
ZKSCAN1	TTTY23	0.939229934498867	0.0
CBX3	LRRC24	0.5602064345638406	0.00323015085730205
SPI1	SLC19A1	1.520704661403127	0.0
ELF1	GABPA	0.5589028518277762	3.098024592418369E-8
GTF3C2	SNORD19B	0.5921480802898407	4.076348147918907E-10
ZKSCAN1	TTTY3B	0.9277493757083813	0.0
ZKSCAN1	TTTY4C	0.9155816640075763	0.0
MXI1	TMEM181	0.5510525804298742	3.746286238381913E-5
ELK1	BCAP31	0.5272218607216359	3.746286238381913E-5
KAT2A	XPO7	0.5738332032326233	4.076348147918907E-10
ZKSCAN1	TTTY6B	0.9220626088874084	0.0
GATA3	SKAP2	0.7352018103832407	0.0
MXI1	TMEM149	0.5520803526586506	0.0
ZKSCAN1	TTTY9B	0.9353941355178677	0.0
MXI1	TMEM117	0.5759115196033209	2.445808888751344E-9
SIX5	LOC126536	0.7572779768198729	0.0
MYOG	PRAME	0.7487983801044045	0.0
ZC3H11A	CWC22	0.5334344538080815	4.076348147918907E-10
MYOD1	SLED1	1.205922102595632	0.0
CEBPZ	LOC285205	0.5458563154338603	0.02731852556630443
FOXA2	CSDAP1	1.6322844574477784	0.0
ELK1	SUMO1P1	0.5477744704363261	0.02731852556630443
CEBPZ	GTF3C3	0.6279113686160149	0.00323015085730205
POLR3A	IGFL1	0.6183516957872283	3.7005088486807836E-6
MYOD1	SLC30A3	0.7728042852783934	0.00323015085730205
MYOD1	SLC30A9	0.9635489798283609	3.464895925731071E-7
CHD4	CYB5R2	0.5519888569455911	3.584222865065101E-4
POLR3A	IGFN1	0.6030540530883852	3.7005088486807836E-6
MYOG	SPANXA2	0.7342467701942341	0.0
MYOG	SPANXB2	0.7397945568233996	0.0
RCOR1	UBTFL1	0.49637223282976184	0.02731852556630443
SPI1	LACRT	1.4774857117526132	0.0
NR2F2	WFDC9	0.6820353552054782	3.7005088486807836E-6
MYOG	SPANXN1	0.7454337662279606	3.098024592418369E-8
MYOG	SPANXN2	0.7535494898817929	0.0
MYOG	SPANXN3	0.7823247712998018	3.7005088486807836E-6
GTF3C2	SRRT	0.6214319370692324	0.0
NR2F2	WFDC1	0.6814216189632876	3.464895925731071E-7
GTF3C2	SRPR	0.5452704987480016	0.02731852556630443
NR2F2	WFDC3	0.6923277045484508	0.0
FOXM1	VCL	0.5492807834311231	0.0
CEBPZ	CLNS1A	0.6092254647818692	3.746286238381913E-5
FOXA2	APOBEC2	1.452480504954357	0.0
ARID3A	CHML	0.5679212452074589	0.0
POLR2A	TTLL9	0.5528996366972513	3.7005088486807836E-6
HNF4A	BCYRN1	0.6573983802540022	3.7005088486807836E-6
ZKSCAN1	C22orf13	0.926722076465361	0.0
ARID3A	CHD9	0.54356355743202	0.0
ZKSCAN1	C22orf34	0.9447974892662089	0.0
MYOG	STEAP1	0.7170956263892475	0.0
MYOG	STEAP3	0.7183783408994139	0.0
SPI1	SLC13A2	1.541603846527584	0.0
SPI1	SLC13A3	1.533073398666574	0.0
NFYA	KRTAP10-11	0.5492379101337207	3.098024592418369E-8
GTF3C2	SQLE	0.5999261914749009	0.0
MAZ	USP26	0.5238774341047713	0.02731852556630443
USF2	RRP15	0.5720717689708676	3.098024592418369E-8
CEBPB	FCGR2A	0.5656799784700913	4.076348147918907E-10
CEBPB	FCGR3A	0.5554309060684445	3.746286238381913E-5
SPI1	IFLTD1	1.2834157246205282	0.0
HNF4G	TSSK4	0.9327432800111733	0.0
HNF4G	TSSK6	0.9276535251107362	0.0
SIN3A	C22orf13	1.171781429884159	0.0
SIN3A	C22orf34	1.1338707042221745	0.0
SIN3A	C22orf43	0.8155563706033067	0.0
GTF3C2	SPI1	0.5820055626695219	0.00323015085730205
FOXM1	SHD	0.677362495247625	0.0
HCFC1	ZBTB22	0.6147404579605784	0.0
BRF1	GDF11	0.5391977763933924	0.02731852556630443
GTF3C2	SOX3	0.6148138626850974	0.0
ZKSCAN1	QRICH1	0.9982941756952362	3.7005088486807836E-6
BCLAF1	SFRS13A	0.5670029220013657	0.0
TFAP2C	NKX2-4	0.5707153851942351	3.7005088486807836E-6
CHD4	ASB11	0.6039778234890609	3.746286238381913E-5
BCLAF1	SFRS17A	0.5553435475098225	0.0
SPI1	KCNQ1OT1	1.6104512667846376	0.0
SPI1	SLC15A2	1.4323834509157383	0.0
GTF3C2	SNORD88A	0.6092777582910175	4.076348147918907E-10
GTF3C2	SOD1	0.5292958089280818	0.00323015085730205
FOXA2	NAA11	1.4931701152104293	0.0
NR2F2	UGT1A6	0.6940004774489662	3.746286238381913E-5
NR2F2	UGT1A7	0.6782180703922116	3.464895925731071E-7
NR2F2	UGT1A8	0.7290035576284958	0.0
NR2F2	UGT1A9	0.7255958433996115	2.445808888751344E-9
FOXA2	NAA25	0.5715396918791336	0.02731852556630443
SUZ12	DDX47	0.6116851015562338	0.00323015085730205
SIN3A	KLRA1	1.1360699374717005	0.0
TFAP2C	YBX1	0.575162439817034	3.584222865065101E-4
RBBP5	NAA15	0.6091812411103498	3.7005088486807836E-6
YY1	RAB6A	0.5585515556564096	0.0
MYOD1	SLC34A1	0.5205943354191505	0.02731852556630443
MYOD1	TPRG1L	1.4779298294017833	0.0
CEBPD	BRD1	0.5604125667922739	0.0
MYBL2	SAMD4A	0.9951965724644924	0.0
MXI1	RASEF	0.5569876998004591	3.584222865065101E-4
TAF1	WDR26	0.5894850552768837	3.584222865065101E-4
MYOG	LAMA1	0.7178097622553581	0.0
SPI1	PRAME	1.6536818892552345	0.0
MYBL2	TCEA1	0.6618712223352542	3.746286238381913E-5
REST	OVOL2	1.0125100845466297	3.464895925731071E-7
MYOG	LAMC2	0.6413781718714041	0.0
IKZF1	ARHGDIB	0.5443453872631736	0.02731852556630443
MYOD1	COL6A4P2	0.9246616560307226	0.0
TAF7	MKS1	0.5288812707840664	3.098024592418369E-8
SPI1	KCNA10	0.8534290054015232	4.076348147918907E-10
TFAP2A	SUV420H1	0.5117631351089842	3.584222865065101E-4
E2F1	ARAP3	0.5044183191851828	3.584222865065101E-4
MYOD1	SLC35F2	0.8563374458123171	0.00323015085730205
HNF4G	TSPY4	0.9393594061175745	0.0
ELF1	TTBK1	0.595859647779422	0.0
MYOD1	C15orf17	0.6097474741709842	0.02731852556630443
MYOD1	C15orf21	1.625180553803681	0.0
MYOD1	C15orf32	1.5633150223560441	0.0
MYOD1	C15orf34	0.6575634055576052	0.0
BRF1	LOC651250	0.5495013436034957	3.746286238381913E-5
MYOD1	C15orf38	0.7276096290378119	3.464895925731071E-7
MYOD1	C15orf43	1.4755846186729118	0.0
MYOD1	C15orf50	1.503686517326828	0.0
MYOD1	C15orf51	1.6298551734967182	0.0
HNF4G	ARHGEF10L	0.9480284288959169	0.0
ATF2	FAM46C	0.5667816184955488	0.02731852556630443
ATF2	FAM48A	0.5744401300879354	0.0
BCL11A	FAM108B1	0.5282530750973666	3.098024592418369E-8
CTCF	XAGE3	0.6903816002562098	3.464895925731071E-7
MBD4	SPRY1	1.6755370567855348	0.0
MBD4	SPRY2	1.8493094843088558	0.0
ZKSCAN1	FOXA2	0.9571277518800676	0.0
ZKSCAN1	FOXB1	0.6216351300803395	3.7005088486807836E-6
ZKSCAN1	FOXB2	0.9237938055658564	0.0
MYOD1	SLC36A3	0.8147373557166395	3.746286238381913E-5
HDAC2	NEK10	0.6088437628450036	4.076348147918907E-10
ZBTB7A	ARFRP1	0.5671208700847775	2.445808888751344E-9
ZKSCAN1	FOXG1	0.9244939855170323	0.0
MBD4	SPSB1	1.7212461392228025	0.0
NR2F2	UGT3A1	0.7449262682494341	3.584222865065101E-4
GTF3C2	SLPI	0.5959213958303634	4.076348147918907E-10
ZKSCAN1	DUSP22	0.9256855931002884	0.0
CBX2	PTMS	0.5091050980844513	2.445808888751344E-9
HNF4G	GAGE12F	0.9454860390848373	0.0
HNF4G	GAGE12J	0.9472031555921022	0.0
ZKSCAN1	FOXI3	1.017644284275515	0.0
CEBPB	L3MBTL2	0.4993058910350406	0.00323015085730205
ZKSCAN1	FOXL2	0.9654914853476547	0.00323015085730205
GATA1	BCAM	0.4998167775239718	0.02731852556630443
NR2C2	GPR25	0.5412845973443804	0.02731852556630443
ZKSCAN1	FOXR2	0.9506410677963985	2.445808888751344E-9
GTF3C2	DPRXP4	0.590021181038045	0.0
ZKSCAN1	FOXS1	1.019435826908022	0.0
ARID3A	COIL	0.5577352184156886	0.0
SP2	KDM2A	0.511467035724248	0.02731852556630443
ARID3A	COG6	0.5597393139470987	3.746286238381913E-5
ZKSCAN1	FOXQ1	0.8949015093053695	0.0
REST	BCAR4	1.0945123794009213	0.0
MBD4	SPRR3	0.9797799886640283	0.0
MBD4	SPRR4	1.4562558280395947	0.0
NR2F2	UGT2A3	0.7109384869728422	3.464895925731071E-7
SPI1	SLC10A3	1.1282427571418303	0.0
MBD4	SPTA1	0.9010140761586254	2.445808888751344E-9
USF2	RIMKLA	0.5391403302919776	0.02731852556630443
MYOG	PRINS	0.7806200813898577	0.0
TAF1	WDR87	0.5451610642052418	0.0
TAF1	WDR88	0.5999745814909516	3.7005088486807836E-6
CHD4	TMPRSS4	0.6168181703661874	3.584222865065101E-4
GABPA	XRN1	0.5741681001405945	3.746286238381913E-5
TBP	CHCHD2	0.5676193310390635	0.0
CCNT2	MOBKL3	0.5354567091220064	0.0
ATF2	FAM76B	0.5882496048497706	3.7005088486807836E-6
REST	LOC653544	1.3770755972654563	0.0
REST	LOC653545	1.346622002422466	0.0
SPI1	PPP1R2	0.9023202321535362	0.0
TCF3	S100A7L2	1.0031022778469187	0.0
GTF3C2	RXRA	0.5290524962862648	3.746286238381913E-5
TFAP2C	RPL26L1	0.5718957799967888	3.7005088486807836E-6
RXRA	DSCR9	0.5845749541570904	0.00323015085730205
EP300	WDR49	0.5613518869440783	3.098024592418369E-8
SPI1	PRELP	0.9267571499021166	0.0
SPI1	LALBA	1.3667413194136775	0.0
ETS1	C8orf79	0.6921734937897349	0.00323015085730205
SP1	MCOLN2	0.5620356026146244	3.098024592418369E-8
SP1	MCOLN3	0.5531966025321658	3.7005088486807836E-6
NR2F2	IGFBP5	0.7201627100872329	0.0
BCLAF1	PSMB2	0.5855732621765692	3.584222865065101E-4
CEBPD	CHD3	0.5428175139943215	0.00323015085730205
CEBPD	CHD6	0.5135572805675522	0.00323015085730205
CEBPD	CHD8	0.5662075412495169	0.00323015085730205
MYOD1	AFMID	1.2342500040343278	0.0
NR2F2	SULT2B1	0.6940004774489662	3.746286238381913E-5
ZNF274	UPF0639	0.5823919677516756	0.00323015085730205
BCL11A	NAA25	0.5546176816928963	3.464895925731071E-7
GATA1	CD36	0.5575050176611488	0.0
SPI1	LAMA1	0.8787324864271616	4.076348147918907E-10
SPI1	LAMB2	0.7840604411677712	0.0
MBD4	SOX30	1.5321383111559777	0.0
GATA1	CCNF	0.5240196184961915	2.445808888751344E-9
TAF7	PSORS1C1	0.6129386519320932	3.746286238381913E-5
TBP	CIAO1	0.5897397453159079	0.0
MBD4	SOX11	1.6092514558550577	0.0
MBD4	SOX13	1.5167302042631738	0.0
MBD4	SOX17	1.8742988546306052	0.0
TAF1	FGF6	0.5633604612070978	0.02731852556630443
RELA	BARX1	0.5534287708021214	3.746286238381913E-5
NFYA	SNAR-E	0.584022425474598	0.0
MBD4	AK3L1	0.6298203403690539	3.584222865065101E-4
MYOG	LARP6	0.6170956115355424	0.0
HDAC2	ITGAX	0.5688579897265826	0.00323015085730205
MYOD1	MGC23270	0.8168425738619183	3.7005088486807836E-6
GATA1	CBLB	0.5248515397392569	0.00323015085730205
ZEB1	ANKRD24	0.6015460943691276	3.7005088486807836E-6
ZEB1	ANKRD39	0.5375458199547862	3.746286238381913E-5
NFYA	C2orf52	0.6017325271913639	0.02731852556630443
ZEB1	ANKRD11	0.6024485767571001	0.00323015085730205
NFYA	C2orf69	0.5539824010962512	3.584222865065101E-4
REST	CN5H6.4	1.201935341979686	3.746286238381913E-5
ARID3A	CBR4	0.6578684725516373	3.098024592418369E-8
MYOG	LASS1	0.6042858227616655	3.584222865065101E-4
FOXM1	CDC20B	0.6736247387441675	0.0
MBD4	CLCA3P	0.8270870035840049	0.0
TCF3	LPPR2	1.4426576982531878	0.0
TCF3	LPPR5	1.0855030710171147	0.0
GATA1	CALR	0.5668708994079914	0.02731852556630443
SIN3A	KLK12	1.1149258631212182	0.0
SIN3A	KLK13	1.1399108936364877	0.0
SIN3A	KLK14	1.109625986700494	0.0
SIN3A	KLK15	0.9659617475924125	0.02731852556630443
SPI1	PRDM6	0.9188806371074749	4.076348147918907E-10
SPI1	PRDM7	0.6090642073175829	0.02731852556630443
SPI1	PRDM9	1.5088459287590663	0.0
ESRRA	CHPT1	0.6757170887616941	0.02731852556630443
FOXM1	CDC25A	0.6453368971632824	0.0
FOXM1	CDC25C	0.7853983221797899	0.0
NR2C2	PRMT6	0.5388533864633976	0.0
ELK4	C17orf65	0.5290457260085019	0.00323015085730205
ELK4	C17orf67	0.5612199306752341	0.0
UBTF	STARD5	0.5459322657424855	3.464895925731071E-7
MYOD1	STK32C	1.4139235084930224	0.0
TAF7	LSM5	0.533529262620125	0.02731852556630443
TAF7	LSM7	0.6115825641752993	3.464895925731071E-7
SIN3A	KLKB1	1.1416968571609034	0.0
GTF3C2	RNASE8	0.6118674990705864	0.0
GTF3C2	RNASEL	0.611853005378565	0.0
MYBL2	MAGEE2	0.5817140368878265	0.0
GATA1	CA10	0.5786395699242813	0.0
SPI1	ADRA1A	1.2547836517918292	0.0
SPI1	ADRA1B	0.8160060060411799	0.0
SPI1	PRINS	1.605596215785136	0.0
GTF3C2	RTP2	0.5936756196680465	0.00323015085730205
GTF3C2	RTP3	0.6143258589012416	0.0
CTCFL	BBX	0.5555967923470013	3.746286238381913E-5
SIX5	CSN1S1	0.6274249869386475	0.00323015085730205
FOXA2	CD300LG	0.9419571563471381	3.464895925731071E-7
SMARCC2	SMC1A	0.5961322990956652	0.0
KDM5B	EBP	0.5700114510025218	2.445808888751344E-9
IRF4	PLEKHG2	0.5587624549232386	3.746286238381913E-5
TCF3	USH2A	1.5010899359545444	0.0
TBL1XR1	SNRNP25	0.5296442935889042	3.746286238381913E-5
CTCFL	ATR	0.5490089584198868	3.584222865065101E-4
ELF1	PDE6D	0.5011975863054393	0.02731852556630443
MYOG	PROL1	0.7694150472797298	0.0
TBP	UNC50	0.572625893475988	4.076348147918907E-10
ARID3A	CDK1	0.5766054809781865	0.0
CEBPD	CNIH	0.5166229330055324	0.02731852556630443
SIN3A	KLHL4	1.1021351235243615	0.0
POLR2A	PHACTR4	0.5507158493626231	3.7005088486807836E-6
MAFF	PHF11	0.5840181483150904	0.0
MYOG	PROX2	0.7708399271108064	0.0
CREBBP	HDLBP	0.5395304476336681	3.746286238381913E-5
SMARCC2	SMAD2	0.5479336992077868	0.0
SMARCC2	SMAD5	0.5320458235583452	3.746286238381913E-5
SPI1	PRKCD	0.8101161249298182	0.00323015085730205
GTF3C2	CYLC2	0.6136952764303742	2.445808888751344E-9
GTF3C2	RRS1	0.6465063628502002	3.7005088486807836E-6
BRCA1	CEP152	0.5894920868655104	0.0
KDM5B	CD4	0.5296385418691553	4.076348147918907E-10
GTF3C2	RRP8	0.5732819632204783	0.02731852556630443
GTF3C2	RRP9	0.6420026970596587	0.0
SPI1	PPP3R2	0.7239694008879817	0.0
CTCF	SOCS6	0.5739623261985952	3.746286238381913E-5
E2F4	GATA1	0.548835266630674	0.02731852556630443
POLR3A	GOLGA8F	0.620004225532483	2.445808888751344E-9
E2F6	ATG2A	0.5826252696432327	3.584222865065101E-4
GTF3C2	FLJ34503	0.6075596873963592	4.076348147918907E-10
ATF2	TMEM126B	0.5672490885299805	3.098024592418369E-8
SMARCC1	ZBTB48	0.5326855737568397	3.746286238381913E-5
ZNF274	GNAT3	0.6068152055863789	4.076348147918907E-10
XRCC4	C17orf53	0.5314024334164852	3.7005088486807836E-6
XRCC4	C17orf85	0.5387286561643883	0.02731852556630443
BRF2	MOCS3	0.5467633861479615	0.0
ZC3H11A	HINFP	0.5292628264879538	0.00323015085730205
MYOG	PRR19	0.7762502255396556	3.746286238381913E-5
TAF1	FCN3	0.5482846075693841	0.02731852556630443
IRF3	SUSD1	0.554816918230685	3.584222865065101E-4
GTF2F1	THRAP3	0.5895931295112554	0.0
MYOG	PRR21	0.7661301541423566	0.0
MYOG	PRR22	0.7483747418770256	0.0
MYOG	PRR24	0.7614675049333626	0.0
ZKSCAN1	DEFB104A	0.9419386075761732	0.0
ATF2	TMEM132C	0.5995442834002814	0.0
ZKSCAN1	DEFB105A	0.9191201089383257	0.0
ZKSCAN1	DEFB106A	0.9324631131584139	0.0
ZKSCAN1	DEFB107A	0.9328142690472627	0.0
ZKSCAN1	DEFB108B	0.9203837321932488	0.0
SPI1	KCNK12	0.644900035463006	3.464895925731071E-7
SPI1	KCNK16	0.9824408376468066	0.0
MYOG	PRRG4	0.754701215522959	0.0
KAT2A	YBX2	0.6253073082225535	0.0
SIX5	CXorf48	0.7652497300737474	4.076348147918907E-10
ARID3A	CERK	0.5440906250968626	0.02731852556630443
SIX5	CXorf58	0.7609611206989223	3.464895925731071E-7
GTF3C2	RPL8	0.6272672365104021	3.584222865065101E-4
SIX5	CXorf38	0.8040831831633859	0.0
SIX5	CXorf41	0.7630571122948956	3.098024592418369E-8
SIX5	CXorf42	0.759191390342617	3.584222865065101E-4
SIX5	CXorf22	0.7593538853967627	4.076348147918907E-10
TCF3	LOC723809	1.7984516156120467	0.0
TBL1XR1	LOC284578	0.5803401493669301	0.00323015085730205
CHD4	ADORA2A	0.5673175833692791	0.02731852556630443
THAP1	TOMM7	0.5178415991103885	3.098024592418369E-8
REST	OVCH2	0.7678421300559903	0.0
HNF4G	NGFRAP1	0.9677248802478146	0.0
REST	OVCA2	1.3733784458377851	0.0
SMC3	EME1	0.5439220683013392	3.464895925731071E-7
SIN3A	ADAM19	1.1367077531295362	0.0
CBX3	WDR45L	0.5768303526221042	3.098024592418369E-8
SIN3A	KLF16	0.8129976968269927	0.0
