Regulator	Target	MI	pvalue
REST	MBD3L5	1.1520189562894803	0.0
NFYB	KIAA1731	0.8851845383011812	0.004361436931244356
TAF7	MECR	0.8186942146626504	0.0
MYOD1	HABP2	0.7890732957716927	0.0
SPI1	GKN2	1.1292508280541333	0.0
NR2F2	PMCH	0.8231593359947137	0.0
USF2	C8orf71	0.7669930011608441	1.8191926514532497E-5
POLR3A	HEATR1	0.7836583844907962	1.8191926514532497E-5
NFYA	SFTA3	0.7398621995481759	0.004361436931244356
MBD4	AKAP4	0.8535806511850463	0.0
REST	BCMO1	0.8845041467894919	0.0
POLR3A	SPACA3	0.8157395709901092	5.6661239256072804E-8
GTF2F1	FSCN2	0.8302848264709808	0.0
MYOG	LACRT	0.8095331331309371	5.6661239256072804E-8
SPI1	ATP1B4	0.9343527827934088	0.0
FOXA2	GLYCAM1	1.307310490752504	0.0
SPI1	ATP1A2	0.8290079588016986	2.8534437035432347E-9
NCOR1	ZC3H15	0.779692382965774	2.930653813812967E-4
SP1	HEG1	0.8691314155294835	0.004361436931244356
BCL3	FAM53C	0.7762720002892084	0.0
SPI1	GDEP	1.5105209386441687	0.0
SPI1	GDF2	0.9281002369045565	0.0
SPI1	GDF3	0.884508184405921	0.0
SPI1	GDF6	0.8689196837494103	5.6661239256072804E-8
ZEB1	GPR120	0.8809705004181773	0.0
NR2F2	PPAN	0.8274591062328958	1.0492520132743266E-6
TCF3	MRGPRX1	1.4531437101261033	0.0
TCF3	MRGPRX3	1.443422112360413	0.0
TCF3	MRGPRX4	1.4293376695217912	0.0
MYOD1	COPB1	0.7104979222782019	2.930653813812967E-4
HNF4G	PBOV1	0.9878866406751656	0.0
POLR3A	LOC256880	0.8279680703858285	2.8534437035432347E-9
ZEB1	GPR113	0.8403075260853435	2.930653813812967E-4
MYOD1	LRCH2	0.8252334369591772	0.004361436931244356
HNF4G	MYCT1	0.9168741693098442	1.8191926514532497E-5
MAFK	IDH2	0.7305352740305256	2.930653813812967E-4
HNF4A	DPY19L2	0.8421173767277604	2.930653813812967E-4
MYOD1	SNORD114-20	1.1613222167777797	0.0
MYOD1	SNORD114-21	1.085298051101509	0.0
MYOD1	SNORD114-22	1.0698047060560858	0.0
MYOD1	SNORD114-23	0.7906140069783203	0.0
MYOD1	SNORD114-24	0.8705224240981091	0.0
MYOD1	SNORD114-25	1.1902290207308477	0.0
MYOD1	SNORD114-26	1.1158364664029852	0.0
MYOD1	SNORD114-27	1.1433819134138514	0.0
MYOD1	SNORD114-28	0.984639743110502	0.0
MYOD1	SNORD114-29	1.0020358036018202	0.0
POLR3A	TRIM9	0.8231515201582605	0.0
MYOD1	SNORD114-10	1.1407749456539131	0.0
MYOD1	SNORD114-11	1.0604308804065485	0.0
MYOD1	SNORD114-12	1.032951723967104	0.0
MYOD1	SNORD114-13	0.9353276658958539	0.0
MYOD1	SNORD114-14	0.9730452831531953	0.0
MYOD1	SNORD114-15	0.9932912203636387	0.0
MYOD1	SNORD114-16	1.169649456676411	0.0
MYOD1	SNORD114-17	0.8990486788043087	0.0
MYOD1	SNORD114-18	1.085013191604528	0.0
MYOD1	SNORD114-19	1.0903872598883462	0.0
HNF4G	KRTAP10-10	0.7975093009189134	0.004361436931244356
HNF4G	KRTAP10-11	0.7990476457475907	0.0
HNF4G	KRTAP10-12	0.9240866544458141	0.0
MYOD1	SNORD114-30	0.9845106159061213	0.0
MYOD1	SNORD114-31	0.9647831281021884	0.0
MYOG	TBXAS1	0.8235461995225934	0.0
SPI1	LOC100132831	1.3371146416139654	0.0
CTCF	SOX11	0.770939019581485	1.8191926514532497E-5
MBD4	CST9L	1.5063457501356579	0.0
NR2F2	PPY2	0.8569224668712604	0.0
MYOD1	LOC415056	1.1609747620905915	0.0
RBBP5	TCP11L1	0.8595264306858564	1.8191926514532497E-5
BCLAF1	PTCD2	0.8476910551792735	1.8191926514532497E-5
PML	PRCC	0.8850868661587427	1.8191926514532497E-5
TCF3	SH3GL3	0.970557082053943	0.0
ESRRA	TPD52L3	0.7783305985439757	2.930653813812967E-4
MYOD1	AGBL1	1.2135740458737483	0.0
SPI1	SLC17A3	1.1576458047780296	0.0
SPI1	SLC17A5	1.2650280399318987	0.0
SPI1	SLC17A7	1.5258071468971073	0.0
SPI1	SLC17A9	0.8469216223442524	0.0
TAF1	KIAA1967	0.7679906127614436	5.6661239256072804E-8
GATA3	FAM113B	0.8216298942665106	0.0
SP1	IL2RG	0.7358017125890542	1.8191926514532497E-5
MYOG	TBXA2R	0.8962710670649614	0.0
SPI1	GDNF	1.267610999349607	0.0
MYOG	LOC84856	0.8073062367458261	0.0
TRIM28	KIAA1704	0.8012357619537809	0.0
ZNF274	USP3	0.8089358645021422	1.8191926514532497E-5
ZNF274	USP5	0.8732086138166193	1.0492520132743266E-6
CCNT2	ORC4L	0.8412653553331729	0.004361436931244356
MYOD1	LOC100130987	1.056452300409293	0.0
H2AFZ	FANCA	0.7718669054318436	5.6661239256072804E-8
MBD4	POM121L1P	1.4927845490024483	0.0
SPI1	C20orf20	0.9864724949943978	0.0
MYOD1	ZFHX3	1.2336509709241148	0.0
NR2F2	CHKB-CPT1B	0.8216533507575954	0.0
MYOG	LOC84931	0.8005942340870804	5.6661239256072804E-8
MBD4	POM121L9P	1.081386781486855	0.0
MBD4	POM121L8P	0.8525676347184804	0.004361436931244356
NR2F2	PRLH	0.8433540497144295	1.8191926514532497E-5
NR2F2	PRM1	0.8502865015912598	1.0492520132743266E-6
NR2F2	PRLR	0.8325430088308167	1.8191926514532497E-5
NR2F2	PRM3	0.8274261174439914	0.004361436931244356
NR2F2	PRG1	0.825206155606169	1.8191926514532497E-5
FOXA2	MGC4473	1.332421706878892	0.0
TCF3	FOXD4L6	0.9065782783412369	1.0492520132743266E-6
NR2F2	PRNT	0.8246260617904149	0.004361436931244356
TCF3	FOXD4L3	1.101438718228809	0.0
CTCFL	DCP1B	0.7722869643732043	2.8534437035432347E-9
MYOG	FRG2	0.8112088379564647	0.0
NANOG	PIK3C2G	0.8356660868589012	0.004361436931244356
SPI1	C20orf79	1.256734497291294	0.0
SPI1	C20orf85	1.5278272975697416	0.0
FOXA2	FABP12	1.2940448099752748	0.0
SPI1	C20orf94	1.531332127983866	0.0
ZKSCAN1	PPP1R3A	0.9641888729578585	0.0
SPI1	C20orf70	1.5250994960520137	0.0
SPI1	C20orf72	1.0039123709163535	0.0
POLR3A	SYCP2L	0.8117319364694727	2.930653813812967E-4
MBD4	LOC399959	1.1524674384485665	0.0
FOXA2	GFRA4	1.032583534429227	0.0
FOXA2	GFRAL	1.3159110736807014	0.0
TCF3	NXPH1	1.442379267689633	0.0
TCF3	NXPH2	1.41535641791709	0.0
TCF3	NXPH4	0.87321949271989	2.930653813812967E-4
GTF3C2	SCAP	0.8099116754132261	2.8534437035432347E-9
BCL11A	NAT15	0.7938412155952024	0.004361436931244356
ZKSCAN1	TTTY10	0.8301884931735743	0.0
ZKSCAN1	TTTY13	0.7949579366115652	5.6661239256072804E-8
ZKSCAN1	TTTY14	1.1006917060643415	0.0
ZKSCAN1	TTTY15	1.060913172244607	0.0
ZKSCAN1	TTTY16	1.1007789459432944	0.0
ZKSCAN1	TTTY18	1.0354174892173693	0.0
ZKSCAN1	TTTY19	1.0473584299085534	0.0
ZKSCAN1	TTTY1B	1.0713608664102576	0.0
ZKSCAN1	TTTY20	1.082527826585854	0.0
ZKSCAN1	TTTY21	1.0341142532177732	0.0
ZKSCAN1	TTTY22	1.0912623079955466	0.0
ZKSCAN1	TTTY23	1.0569731061221785	0.0
SPI1	SLC19A1	1.2826647707364471	0.0
ZKSCAN1	TTTY3B	1.0727182772289967	0.0
ZKSCAN1	TTTY4C	1.0892196997011212	0.0
KAT2A	XPO7	0.8197763933233593	0.0
ZKSCAN1	TTTY6B	1.0735648713098067	0.0
GATA3	SKAP2	0.8184148427372604	0.0
ZKSCAN1	TTTY9B	1.084048983671299	0.0
MXI1	TMEM117	0.8047244464100488	5.6661239256072804E-8
MYOG	PRAME	0.8332556912605456	0.0
MYOD1	SLED1	0.9039964695792574	0.0
MBD4	CSRP1	0.8313758700304568	0.0
FOXA2	CSDAP1	1.315526379023289	0.0
CHD4	TCP11L1	0.834048891752573	2.8534437035432347E-9
POLR3A	IGFL1	0.8329467749902224	0.0
POLR3A	IGFL3	0.8043463035785788	2.930653813812967E-4
MYOD1	SLC30A9	0.8767546138399428	0.0
POLR3A	IGFN1	0.8072757734136691	2.8534437035432347E-9
MYOG	SPANXA2	0.8086058891971211	5.6661239256072804E-8
MYOG	SPANXB2	0.8609229249406694	0.0
POLR3A	PALM2	0.821865422527844	2.8534437035432347E-9
SPI1	LACRT	1.5628971384145367	0.0
MYBL2	MCOLN2	0.8523508320872201	0.0
NR2F2	WFDC9	0.8192655105224764	1.8191926514532497E-5
MYOG	SPANXN1	0.8327403816160052	0.0
MYOG	SPANXN2	0.7554975305987306	2.8534437035432347E-9
MYOG	SPANXN3	0.8459582813967915	2.8534437035432347E-9
MYOG	SPANXN4	0.8077234903569428	5.6661239256072804E-8
MYOG	SPANXN5	0.8184544423919109	1.0492520132743266E-6
BDP1	SDCCAG3	0.8419604576073313	0.0
NR2F2	WFDC1	0.8197301050330468	2.8534437035432347E-9
NR2F2	WFDC3	0.8141691549898395	0.0
FOXM1	VCL	0.7861252413231571	2.930653813812967E-4
MYOG	FTMT	0.8266648879715068	5.6661239256072804E-8
NR2C2	HIST1H4B	0.7852672415549505	2.930653813812967E-4
USF2	GGT3P	0.8370082032268882	2.930653813812967E-4
SMC3	CCDC36	0.7732017471541064	2.930653813812967E-4
NR2F2	PSG2	0.8216783224847382	1.0492520132743266E-6
NR2F2	PSG3	0.8169466258627623	5.6661239256072804E-8
NR2F2	PSG6	0.7963597138754454	1.8191926514532497E-5
NR2F2	PSG7	0.8142446893647216	0.0
NR2F2	PSG8	0.8422680274069944	2.930653813812967E-4
SIRT6	NR2C2	0.8003753895902492	0.0
FOXA2	APOBEC2	1.0856255042278624	0.0
SIN3A	MUC16	1.2417182045712105	0.0
POLR2A	TTLL9	0.8090739697033016	5.6661239256072804E-8
SIN3A	MUC20	0.845248362037687	0.004361436931244356
HNF4A	BCYRN1	0.8418400648733592	0.0
ZNF143	ASCC3	0.7777008658947898	2.930653813812967E-4
ZKSCAN1	C22orf13	1.0749947847301187	0.0
IRF4	GPR157	0.7920529618834019	0.004361436931244356
UBTF	SDF2L1	0.8049599766200268	0.0
HNF4G	MYOM3	0.9453798605383872	5.6661239256072804E-8
ZKSCAN1	C22orf34	1.0466838193522758	0.0
NR2F2	PSPH	0.8296704928269701	0.0
MYOG	FSCB	0.7842227646147631	5.6661239256072804E-8
HNF4G	MYOD1	0.8160907793383899	0.0
MYOG	STEAP1	0.9385375076418404	0.0
MYOG	STEAP3	0.8772295553614013	0.0
MYOG	FSHB	0.8434967357072047	0.0
MYOG	FSHR	0.8029985360898387	1.8191926514532497E-5
SPI1	SLC13A2	1.3429413449259893	0.0
SPI1	SLC13A3	1.2853523889278788	0.0
MYOG	FUT3	0.7742300824703009	1.8191926514532497E-5
MYOG	FUT9	0.8126530414999109	5.6661239256072804E-8
HNF4G	MYO3A	0.7954200708026314	0.004361436931244356
TCF3	TIMELESS	0.8602285899005812	0.0
NANOG	HIGD2B	0.8013642390673124	0.004361436931244356
MYOG	SLITRK4	0.8041694174885765	2.8534437035432347E-9
SPI1	GAST	1.1429517474587547	0.0
MYOG	PRDM6	0.8310400159750413	0.0
MYOG	PRDM9	0.8206476025368007	5.6661239256072804E-8
SPI1	GALT	0.8608436206943162	1.0492520132743266E-6
SPI1	IFLTD1	1.0609722226565987	0.0
SIN3A	CCL3L3	1.1890705809174877	0.0
SPI1	GAD2	1.5015370734957139	0.0
HNF4G	TSSK4	0.8758592741138871	2.8534437035432347E-9
HNF4G	TSSK6	0.8942466497764627	0.0
SIN3A	C22orf13	1.242527435508134	0.0
ARID3A	C2orf57	0.8110611011287169	2.930653813812967E-4
SIN3A	C22orf32	0.9052929956827264	0.0
SIN3A	C22orf34	1.2060901797273054	0.0
SIN3A	C22orf43	0.8276860470694807	0.0
SPI1	GCAT	1.4083996274692305	0.0
MBD4	HEPN1	1.5262930733329294	0.0
FOXM1	SHD	0.7742731870100701	0.004361436931244356
SPI1	GBX2	1.4969303733683614	0.0
TBP	CHID1	0.8051892616064258	0.0
MYOG	PRELP	0.8244979997509131	2.930653813812967E-4
ZKSCAN1	QRICH1	0.9127796345271605	0.0
SPI1	KCNQ1OT1	1.5364705031784534	0.0
SPI1	SLC15A2	1.2980644167945838	0.0
SPI1	SPRR2A	1.2486374888994778	0.0
SPI1	SPRR2B	1.1801177020886573	0.0
SPI1	SPRR2C	1.5049118425766284	0.0
SPI1	SPRR2D	1.1904656294632263	0.0
SPI1	SPRR2E	1.2818280875858663	0.0
SPI1	SPRR2F	1.5169283556866324	0.0
SPI1	SPRR2G	0.9588464329048808	0.0
MYOG	LALBA	0.8079573201761803	2.8534437035432347E-9
SMARCC2	SMYD4	0.7313103159754373	2.930653813812967E-4
TCF3	PLAC1L	1.2255624356335038	0.0
NR2F2	GIPC1	0.8210954394204028	1.8191926514532497E-5
NR2F2	UGT1A3	0.8514620701936967	1.8191926514532497E-5
FOXA2	NAA11	1.2234832244223348	0.0
NR2F2	UGT1A6	0.8256639245704231	2.930653813812967E-4
NR2F2	UGT1A7	0.8529517197620015	1.0492520132743266E-6
NR2F2	UGT1A8	0.8230550454061348	2.930653813812967E-4
NR2F2	UGT1A9	0.7748498064137271	1.8191926514532497E-5
FOXA2	KRTDAP	0.9466942333539933	0.0
SIN3A	KLRA1	1.200527118446102	0.0
HNF4G	LOC100271722	0.7746782704400332	2.930653813812967E-4
MYOD1	TPRG1L	1.142283155144232	0.0
RXRA	PRSS54	0.7083791524554405	2.930653813812967E-4
MYBL2	SAMD4A	1.0117898847630291	0.0
SPI1	FZD1	1.5423336452651475	0.0
TAF1	WDR26	0.7413576695465126	1.0492520132743266E-6
MYOG	LAMA1	0.8662197839408358	0.0
NANOG	SLC22A7	0.7411097816134081	1.8191926514532497E-5
NANOG	SLC22A9	0.7822677355239925	0.004361436931244356
SPI1	PRAME	1.5244277866092717	0.0
REST	OVOL2	1.1544386882439557	0.0
HNF4G	MYL10	0.9124974903987688	0.0
HNF4A	A2BP1	0.7840616641570205	2.930653813812967E-4
MYOG	POPDC3	0.8931713252306154	2.8534437035432347E-9
NR2F2	PYGL	0.8221822927756625	1.0492520132743266E-6
SPI1	LOC100132111	1.108639021440791	0.0
TAF7	MKS1	0.7520806685523732	0.0
TCF3	NXF2B	1.4507222221624834	0.0
SPI1	KCNA10	1.0957689159788555	0.0
TAF7	PAFAH1B3	0.8153820513724862	1.0492520132743266E-6
POLR3A	TRA2B	0.8043463035785788	2.930653813812967E-4
ZEB1	GPR89C	0.9424258846339507	5.6661239256072804E-8
POLR3A	PAGE3	0.8279680703858285	2.8534437035432347E-9
POLR3A	PAGE4	0.8157395709901092	5.6661239256072804E-8
MYOD1	SLC35F2	0.9225676865183421	0.0
HNF4G	TSPY4	0.9060016211243557	0.0
SPI1	LY6G6D	1.3388365621276743	0.0
MYOD1	C15orf21	1.1722790297848225	0.0
MYOD1	C15orf32	1.224377670288846	0.0
MYOD1	C15orf38	0.8928647880129014	2.8534437035432347E-9
MYOD1	C15orf43	1.0973201819267393	0.0
MYOD1	C15orf50	1.1893182440860062	0.0
MYOD1	C15orf51	1.1824051453792028	0.0
HNF4G	ARHGEF10L	0.9113537875095659	0.0
TAF7	RPSAP52	0.8131083431152668	0.004361436931244356
HNF4A	NOS1AP	0.8306705803090372	0.0
SPI1	LOC100132215	0.8948903829902326	0.0
NR2F2	PLAC1	0.8494058868801018	5.6661239256072804E-8
MYOG	FZD1	0.8296266503437253	0.0
MBD4	SPRY1	1.2788463808609434	0.0
MBD4	SPRY2	1.4830279436985065	0.0
ZKSCAN1	FOXA2	0.9506075764810059	0.0
ZKSCAN1	FOXB2	1.0596529368965635	0.0
MYOD1	SLC36A3	0.8653883232946775	0.0
POLR3A	SPAG16	0.8231515201582605	0.0
POLR3A	SPAG17	0.833505375556357	0.0
ZKSCAN1	FOXG1	1.0554831741451636	0.0
MBD4	SPSB1	1.374608846730313	0.0
NR2F2	UGT3A1	0.8532330210130293	2.8534437035432347E-9
ZKSCAN1	FOXD4	0.7558592408177566	1.8191926514532497E-5
ZKSCAN1	DUSP22	0.8619717574024538	2.930653813812967E-4
CBX2	PTMS	0.7611860752792494	2.930653813812967E-4
HNF4G	GAGE12F	0.8905496503310317	0.0
HNF4G	GAGE12J	0.9187853353148396	0.0
ZKSCAN1	FOXI2	0.7964938275230737	5.6661239256072804E-8
ZKSCAN1	FOXI3	0.8855786916878253	0.0
ZKSCAN1	FOXL2	0.9092572430176779	1.0492520132743266E-6
ZKSCAN1	FOXR2	0.9348519542604554	0.0
ZKSCAN1	FOXS1	0.9747195424710253	0.0
REST	BCAR4	0.9453358893425494	0.0
MBD4	SPRR3	0.9226672769475268	0.0
MBD4	SPRR4	1.1738087973444467	0.0
NR2F2	UGT2A3	0.815761869642324	1.0492520132743266E-6
SPI1	SLC10A3	1.1570226530683436	0.0
SPI1	LOC100132354	1.370418789677655	0.0
MYOG	PRINS	0.7991436949027558	5.6661239256072804E-8
PML	PKN3	0.7820815742510028	5.6661239256072804E-8
HNF4G	LOC100271831	0.9126606208376113	0.0
HNF4G	LOC100271832	0.898765338814825	0.0
GABPA	XRN1	0.8084150958781833	1.0492520132743266E-6
POLR3A	PADI1	0.780879323272837	1.8191926514532497E-5
TBP	CHCHD2	0.79175865540775	0.004361436931244356
ATF2	FAM76B	0.8085522800562055	5.6661239256072804E-8
REST	LOC653544	1.140020576710863	0.0
REST	LOC653545	1.160038037980517	0.0
SPI1	PPP1R2	0.8312214872141913	0.0
TCF3	S100A7L2	0.9458721342049362	0.0
GTF3C2	RXRA	0.7230063413708585	0.0
RXRA	DSCR9	0.7585993057655256	0.0
SPI1	PRELP	0.9037912869770428	0.0
NR2F2	PLGLA	0.8390577137738076	0.0
MYOD1	EMX2OS	0.8083135166679815	0.0
SPI1	LALBA	1.5174316766822318	0.0
NR2F2	UPF0639	0.8319330907941669	0.0
ETS1	C8orf79	0.7710287635178098	0.0
NR2F2	IGFBP1	0.814058326794235	1.0492520132743266E-6
SP1	MCOLN2	0.8144084341608062	0.0
NR2F2	IGFBP5	0.8685265952725785	0.0
SPI1	FUT9	1.5133580466052918	0.0
ZNF384	PDCD5	0.7587831507971667	2.930653813812967E-4
MYOD1	AFMID	0.9464171179102607	0.0
NR2F2	CSNK1A1L	0.8211722715655967	5.6661239256072804E-8
TAF7	RFXAP	0.7842499677538604	0.004361436931244356
NR2F2	SULT2B1	0.8197301050330468	2.8534437035432347E-9
MYOG	FLJ46361	0.826729259614068	0.0
HNF4A	LOC100302640	0.8178822135542395	0.0
REST	DKKL1	1.086933373961145	0.0
MYOG	FLJ46321	0.7694766368461234	1.0492520132743266E-6
SPI1	LAMA1	1.0966463851366188	0.0
SPI1	LAMB2	0.876974649631409	0.0
SPI1	LAMB4	0.8543914809914336	0.0
MBD4	SOX30	1.314789102714885	0.0
CEBPZ	MRE11A	0.7237790277579196	2.930653813812967E-4
IRF4	SIRT2	0.7714778283036435	1.8191926514532497E-5
MBD4	SOX11	1.1481666500535275	0.0
MBD4	SOX13	1.2547095947769482	0.0
MBD4	SOX17	1.538423563995913	0.0
POLR3A	RN5-8S1	0.8279680703858285	2.8534437035432347E-9
ZC3H11A	STK38	0.7815412813707251	1.8191926514532497E-5
SPI1	C10orf108	1.0739095803729861	0.0
MYOG	LARP6	0.8881279638132206	0.0
SPI1	C10orf122	1.506489481415559	0.0
SPI1	C10orf125	1.2388223718278477	0.0
STAT2	UBE2NL	0.6886408344695462	1.0492520132743266E-6
SPI1	C10orf114	0.8044572164708087	0.0
MYOD1	MGC23270	0.79818899383451	1.8191926514532497E-5
NFYB	TMEM108	0.832688788319711	2.930653813812967E-4
BRF1	SAMD12	0.7209443723061744	2.8534437035432347E-9
ZEB1	ANKRD27	0.8650973293151548	0.004361436931244356
SPI1	SERPINA12	0.9375739376883998	0.0
NFYA	C2orf69	0.8232379748594589	2.930653813812967E-4
REST	CN5H6.4	0.8399715437195687	1.0492520132743266E-6
CHD1	GPR68	0.7502728141141438	1.0492520132743266E-6
SIN3A	MTVR2	0.8870821842765415	0.0
GTF3C2	C3	0.7489307724386339	2.930653813812967E-4
FOXM1	CDC20B	0.839394209699606	0.0
HNF4A	LOC100302401	0.8225873484937991	0.0
MBD4	CLCA3P	0.8979625730306351	0.004361436931244356
TCF3	LPPR2	1.2491014965373677	0.0
TCF3	LPPR5	0.9558023751513999	0.0
SIN3A	KLK12	1.0420185803701647	0.0
SIN3A	KLK13	1.2081915988319516	0.0
SIN3A	KLK14	1.2332859537309906	0.0
SIN3A	KLK15	0.8720975189908804	0.0
SPI1	PRDM6	0.8419287940720678	0.0
SPI1	PRDM9	1.5321925921427877	0.0
CHD1	GPSM1	0.7703404129173251	2.930653813812967E-4
SIN3A	RFPL1	1.2223899132871479	0.0
SIN3A	RFPL2	0.8298614646921375	2.930653813812967E-4
SIN3A	RFPL3	0.8922972919773461	0.0
FOXM1	CDC25A	0.802645086051611	0.004361436931244356
FOXM1	CDC25C	0.9092214495729232	0.0
NR2F2	GABBR2	0.8404889964055686	0.0
REST	ATXN8OS	1.1656939684506686	0.0
SPI1	SERPINB10	0.9304526194552499	0.0
SPI1	SERPINB13	1.4883651551520136	0.0
NR2F2	PLCZ1	0.8307947764515886	0.0
NR2C2	PRMT6	0.8120781328074664	0.0
MYOD1	STK32C	1.0162402064139826	0.0
POLR3A	SPATA2	0.8396132602388235	1.0492520132743266E-6
POLR3A	SPATA9	0.832019676209882	2.8534437035432347E-9
SIN3A	KLKB1	1.2090573601474	0.0
MYBL2	MAGEE2	0.7955446559715424	0.004361436931244356
GATA1	CA10	0.7689228014403283	0.0
SPI1	ADRA1A	1.1120626942257996	0.0
SPI1	ADRA1B	0.8836261453907789	0.0
SPI1	PRINS	1.4933027133285952	0.0
MYOG	GALT	0.7909974935558878	0.0
FOXA2	CD300LD	0.8374674497107436	5.6661239256072804E-8
FOXA2	CD300LG	0.8997780328315733	0.0
TCF3	USH2A	1.2664152413010217	0.0
ZKSCAN1	FBXL22	1.058605419069034	0.0
NR2F2	TNFSF11	0.8356542620477801	1.0492520132743266E-6
NR2F2	TNFSF15	0.8214934047167067	0.0
FOXA2	PITX2	1.2329834891870262	0.0
FOXA2	PITX3	1.0708054083097684	0.0
SIN3A	OR11H12	1.2358117367187773	0.0
SPI1	RASGEF1A	0.8690818144716985	2.930653813812967E-4
NR2F2	SULT6B1	0.8486734846547977	0.0
MYOG	PROL1	0.8791838519733798	0.0
TBP	UNC50	0.784510201902979	0.004361436931244356
SPI1	FSCB	1.328776382206948	0.0
TCF3	LOC145783	1.051832877213915	0.0
SIN3A	KLHL4	1.0111336810856415	0.0
POLR3A	CCDC144A	0.6963093068737742	1.8191926514532497E-5
WRNIP1	NUP93	0.7757053978995456	0.004361436931244356
MYOG	PROX2	0.8525257451197323	1.0492520132743266E-6
KDM1A	TRMT12	0.7501469366563418	1.8191926514532497E-5
TCF3	LOC145845	1.507379485349611	0.0
TCF3	LOC145837	1.3240895714602576	0.0
MYOG	GAD2	0.7677818798677053	0.0
ARID3A	ASB15	0.7267674450067674	0.004361436931244356
GTF3C2	RRP9	0.803309229410484	0.0
TCF3	LOC145820	1.4415192199732536	0.0
SPI1	FRG2	1.4335635180706607	0.0
USF2	C22orf30	0.7783560571267074	0.004361436931244356
MYOG	PRPS2	0.8960232610341395	2.930653813812967E-4
POLR3A	GOLGA8F	0.833505375556357	0.0
BDP1	ZRSR2	0.8282358986738655	2.930653813812967E-4
CTCFL	DCI	0.7149421533994167	0.004361436931244356
TCF3	KRTAP26-1	1.4479660671094674	0.0
MAFF	S1PR4	0.755654509530266	2.8534437035432347E-9
ATF2	TMEM126B	0.81837687012621	5.6661239256072804E-8
ZNF274	GNAT3	0.7820100203933614	1.8191926514532497E-5
SIN3A	TCEANC	0.7828363401270764	1.0492520132743266E-6
MYOG	GDEP	0.8248123856989404	2.8534437035432347E-9
POLR3A	SPANXC	0.8329467749902224	0.0
POLR3A	HIST1H2AA	0.8157395709901092	5.6661239256072804E-8
MYOG	PRR19	0.7854529402688374	2.8534437035432347E-9
SPI1	FSHB	1.0284687529897851	0.0
MYOG	GDNF	0.7965563754518209	1.8191926514532497E-5
SPI1	FSHR	1.1733675808776527	0.0
GTF2F1	THRAP3	0.8220960299966957	1.0492520132743266E-6
TCF3	LOC100101938	0.9016150498470114	0.0
MYOG	PRR21	0.7680767249571485	1.0492520132743266E-6
