tf	target	mor	likelihood	state
ATF3	TSNARE1	-0.948699504866138	1	inhibition
ATF3	ASH1L	-0.0059042414551232	1	inhibition
ATF3	RTN4R	-0.90871693587626	1	inhibition
ATF3	GPATCH2	0.00597522742186063	1	activation
ATF3	ATF6B	0.173585892153412	1	activation
BACH1	BAD	0.0691257597080514	1	activation
BACH1	PSMG2	0.0144173217599028	1	activation
BACH1	DCAF7	-0.321577372382725	1	inhibition
BACH1	MEX3C	-0.203261165417642	1	inhibition
BACH1	MKRN1	0.0750681275640793	1	activation
BACH1	BATF2	-0.0375484483980565	1	inhibition
BACH1	ATRX	-0.771849103738312	1	inhibition
BACH1	ATP10A	0.0182631172336513	1	activation
BACH1	EFTUD2	-0.504871923877745	1	inhibition
BACH1	TRABD	-0.99299413318848	1	inhibition
BACH1	FKBP14	0.022006081104469	1	activation
BACH1	ZNF84	0.0289686091815618	1	activation
BACH1	ATXN7	0.306343738837216	1	activation
BATF	TMEM161A	0.289388337344178	1	activation
BATF	MTUS1	0.0346791975192454	1	activation
BATF	EVI5L	-0.0129154518889352	1	inhibition
BATF	B3GNT8	0.00694163465593266	1	activation
BATF	GRB2	0.80032453955499	1	activation
BCL11A	BCAS3	-0.363113313868913	1	inhibition
BCL11A	MAPK14	-0.975788422981992	1	inhibition
BCL11A	NUP54	0.994533719409387	1	activation
BCL11A	PCDHGB2	0.770008628542865	1	activation
BCL11A	SNHG8	0.999149010864251	1	activation
BCL11A	PAPLN	-0.00175314753947711	1	inhibition
BCL11A	APBB1IP	-0.589863860207571	1	inhibition
BCL3	DAG1	0.036258953333592	1	activation
BCL3	FZD8	0.00488338920909573	1	activation
BCL3	EHBP1L1	-0.750376097951927	1	inhibition
BCL3	PRRC1	0.896677718850756	1	activation
BCL3	EIF4A2	-0.00243240739819074	1	inhibition
BCL3	XPOT	0.948141150836332	1	activation
BCL3	NSUN6	-0.471987814000838	1	inhibition
BCL3	RYK	0.908726929324522	1	activation
BCL3	ZNF702P	-0.417045721599413	1	inhibition
BCLAF1	PSMD2	0.0609803514354154	1	activation
BCLAF1	FAM151B	0.0066041716964811	1	activation
BCLAF1	LILRB4	-0.0375484483980565	1	inhibition
BCLAF1	ISG20L2	-0.842741331658505	1	inhibition
BCLAF1	CCR4	-0.438977651172258	1	inhibition
BCLAF1	SLC25A12	-0.548035449443767	1	inhibition
BCLAF1	FTO	0.954304645687389	1	activation
BCLAF1	MPG	0.736264586667432	1	activation
BCLAF1	LAYN	-0.0172626283658369	1	inhibition
BCLAF1	NACA	-0.0663612740813807	1	inhibition
BDP1	TANC2	-0.00175314753947711	1	inhibition
BDP1	BLOC1S2	-0.00381084618289225	1	inhibition
BDP1	RASIP1	-0.579562034131164	1	inhibition
BDP1	PIF1	-0.166260553859663	1	inhibition
BDP1	RPPH1	-0.00295250763166913	1	inhibition
BHLHE40	ADCY3	0.0151199886901687	1	activation
BHLHE40	FAM53C	0.997549627278825	1	activation
BHLHE40	GATA1	-0.180452059774125	1	inhibition
BHLHE40	ZNF91	-0.0932687012338295	1	inhibition
BHLHE40	ANP32E	-0.922270409442296	1	inhibition
BHLHE40	PTPN2	-0.569151348674559	1	inhibition
BHLHE40	BLOC1S1	0.341598751178004	1	activation
BRCA1	KAZALD1	0.42582364804141	1	activation
BRCA1	ZFP3	-0.146495892215977	1	inhibition
BRCA1	SPTA1	-0.00175314753947711	1	inhibition
BRCA1	ARL1	0.198986127425109	1	activation
BRCA1	ATG12	-0.00801625709773638	1	inhibition
BRCA1	ZNF100	0.022006081104469	1	activation
BRCA1	SLC43A3	-0.00801625709773638	1	inhibition
BRF1	C7orf61	0.615485296561637	1	activation
BRF1	PLCH1	0.782543842384862	1	activation
BRF1	DLG1	0.140035750640633	1	activation
BRF1	ADAMTSL5	-0.93984316738744	1	inhibition
BRF1	MAP3K8	0.039616292063984	1	activation
BRF1	MAP3K6	0.107506502148044	1	activation
BRF1	TERF1	0.963391678280686	1	activation
BRF1	POP1	0.816900103291071	1	activation
BRF1	NUCB1	-0.0182799749009068	1	inhibition
BRF1	TMCO1	-0.282120488578625	1	inhibition
BRF1	SNORD116-26	0.937329040666683	1	activation
BRF1	HAUS3	0.0137453003354893	1	activation
BRF1	UTP20	0.569831167096231	1	activation
BRF1	CRHBP	0.997703615993188	1	activation
BRF2	UCP2	0.837186146964254	1	activation
BRF2	RLF	-0.0193522637456076	1	inhibition
BRF2	SUMO1	0.0609803514354154	1	activation
BRF2	APBA3	0.597476370821038	1	activation
BRF2	ATAD5	0.0536914698451469	1	activation
BRF2	FPR2	-0.0417651449973541	1	inhibition
BRF2	PKD2L1	0.179706900982119	1	activation
BRF2	FAM174B	0.369049192634996	1	activation
BRF2	DIS3L	0.103406474916218	1	activation
BRF2	PCMTD2	0.14525394407957	1	activation
CBX2	WBP2NL	0.0131027005484886	1	activation
CBX2	TALDO1	0.615485296561637	1	activation
CBX2	KCNN4	0.993384564443073	1	activation
CBX2	EIF4A2	0.541563536471044	1	activation
CBX2	ALAD	0.846580222935783	1	activation
CBX2	UNC5CL	-0.537347277956826	1	inhibition
CBX2	GGTLC1	0.579123243987929	1	activation
CBX2	SCARNA3	0.770008628542865	1	activation
CBX3	TMUB1	-0.941732846865747	1	inhibition
CBX3	GPN2	-0.0014365228623257	1	inhibition
CBX3	JDP2	0.0303092083071084	1	activation
CBX3	PPBP	0.908726929324522	1	activation
CBX3	ZNF562	0.0144173217599028	1	activation
CBX3	CCDC68	0.0119010799563328	1	activation
CBX3	NPLOC4	-0.902652369055673	1	inhibition
CBX3	SCAF1	0.0276826571623097	1	activation
CBX8	ZFP37	-0.947042833911917	1	inhibition
CBX8	NFE2L3	-0.0977641182950504	1	inhibition
CBX8	ANXA4	-0.00259529052315566	1	inhibition
CBX8	VPS28	0.551045156823306	1	activation
CBX8	SEH1L	-0.896186896347033	1	inhibition
CCNT2	PRR15L	0.994705070008752	1	activation
CCNT2	EED	0.0691257597080514	1	activation
CCNT2	CCDC25	-0.282120488578625	1	inhibition
CCNT2	CBX7	-0.878115295254497	1	inhibition
CCNT2	PDE3B	0.963391678280686	1	activation
CCNT2	GMIP	-0.460984060343853	1	inhibition
CCNT2	PIGX	0.868000681850144	1	activation
CCNT2	DCTN3	-0.159469930412827	1	inhibition
CEBPB	SEPHS2	-0.219467889651007	1	inhibition
CEBPB	ZAR1	0.893439589550593	1	activation
CEBPB	REV3L	-0.211265749476666	1	inhibition
CEBPB	CCR9	0.00597522742186063	1	activation
CEBPB	C6orf89	-0.291761088618868	1	inhibition
CEBPB	RBMX	-0.352565326299372	1	inhibition
CEBPB	VASN	0.91943254191507	1	activation
CEBPB	TNS1	-0.984214248269309	1	inhibition
CEBPB	ULK3	0.827297340631783	1	activation
CEBPD	NFATC3	-0.0570410402578156	1	inhibition
CEBPD	GPR155	-0.128532179550023	1	inhibition
CEBPD	MMP8	0.736264586667432	1	activation
CEBPD	PDHB	-0.91440314260611	1	inhibition
CEBPD	LILRB3	0.729104624792134	1	activation
CEBPD	TACSTD2	0.0210088238327097	1	activation
CEBPD	NLRP12	0.256998024939386	1	activation
CEBPD	ACSL1	0.997119525873035	1	activation
CEBPD	CASP10	0.954304645687389	1	activation
CEBPZ	EEF1D	-0.00960352913491671	1	inhibition
CEBPZ	PPME1	0.0264493995271386	1	activation
CEBPZ	PSMD7	0.995339159425066	1	activation
CEBPZ	STK11IP	-0.107283259566599	1	inhibition
CEBPZ	CENPT	0.20571725875367	1	activation
CEBPZ	FYCO1	-0.00754419967332996	1	inhibition
CEBPZ	CLCN3	-0.0807926366191447	1	inhibition
CEBPZ	NDUFS5	0.0252669357357319	1	activation
CEBPZ	PARP2	0.624348058253676	1	activation
CEBPZ	MED13L	0.921914493061327	1	activation
CEBPZ	ARL9	0.954304645687389	1	activation
CEBPZ	ACTR3B	-0.821660920613176	1	inhibition
CEBPZ	RANBP6	0.97575385734612	1	activation
CHD1	PIP5K1P1	0.020053631878046	1	activation
CHD1	SCARNA16	0.921914493061327	1	activation
CHD1	GALC	-0.0193522637456076	1	inhibition
CHD1	PRH1	0.962213037536319	1	activation
CHD1	HCRTR1	0.047187266635288	1	activation
CHD1	SCARNA4	0.959741133952088	1	activation
CHD1	STRBP	0.756923633141371	1	activation
CHD1	HOXA7	0.951319308983974	1	activation
CHD2	HINFP	-0.00187265551656476	1	inhibition
CHD2	ZNRF2	-0.989011440536979	1	inhibition
CHD2	ANXA2	-0.0847869771921888	1	inhibition
CHD2	EIF4ENIF1	-0.0059042414551232	1	inhibition
CHD2	RTN4RL2	-0.27264091848023	1	inhibition
CHD2	FAIM	0.743288129929559	1	activation
CHD2	OCIAD2	-0.620043649648226	1	inhibition
CHD2	ATP6V0C	0.00766603311365853	1	activation
CHD2	PFKL	-0.963743271509824	1	inhibition
CHD2	BET1L	-0.159469930412827	1	inhibition
CHD2	SEZ6L2	0.832304471554407	1	activation
CHD4	PLBD1	-0.996163513030251	1	inhibition
CHD4	CD2BP2	0.378360017024023	1	activation
CHD4	HSPA8	-0.0101947560949496	1	inhibition
CHD4	NNMT	-0.00276845568451571	1	inhibition
CHD4	KLHL29	0.987919173782782	1	activation
CHD4	CALD1	-0.968003053767679	1	inhibition
CHD4	STAM	0.483849336420644	1	activation
CHD4	DSE	-0.00259529052315566	1	inhibition
CHD4	THBS1	0.949755055415397	1	activation
CHD4	VWA3A	0.98584745233813	1	activation
CHD4	GOLGA8B	0.125252818551948	1	activation
CHD4	PCDH1	-0.00295250763166913	1	inhibition
CHD4	GPR156	-0.0807926366191447	1	inhibition
CHD4	EPB41L3	0.369049192634996	1	activation
CHD4	GALE	-0.0375484483980565	1	inhibition
CHD4	RSAD2	0.994871127634684	1	activation
CHD7	FAM161A	0.0289686091815618	1	activation
CHD7	ADAM32	-0.245229986316655	1	inhibition
CHD7	HLA-DMB	-0.0514787950522461	1	inhibition
CHD7	TNNI2	0.0750681275640793	1	activation
CHD7	TIMM17A	-0.0977641182950504	1	inhibition
CREB1	CPNE1	0.0609803514354154	1	activation
CREB1	SNX22	0.0514396977794641	1	activation
CREB1	RLIM	0.134963940069778	1	activation
CREB1	MYO1B	-0.0162977164221184	1	inhibition
CREB1	TPM1	-0.927104084663317	1	inhibition
CREB1	TMEM42	-0.0014365228623257	1	inhibition
CREB1	AIRE	0.996391891245844	1	activation
CREB1	CASP1	0.729104624792134	1	activation
CREB1	DAZAP2	0.0848046006079041	1	activation
CREB1	LIPT1	0.896677718850756	1	activation
CREB1	IFNG	-0.0136938839583062	1	inhibition
CREBBP	HNRNPR	-0.180452059774125	1	inhibition
CREBBP	CAPZA2	0.991739147657688	1	activation
CREBBP	FBXO21	0.80032453955499	1	activation
CREBBP	DUSP19	0.234144201697062	1	activation
CREBBP	DYRK4	-0.857014872772304	1	inhibition
CREBBP	NUF2	-0.0732762585615803	1	inhibition
CREBBP	NPM1	-0.804217606645912	1	inhibition
CREBBP	SLC22A12	0.40668370556861	1	activation
CREBBP	WDR24	0.107506502148044	1	activation
CREBBP	HMGN5	-0.0355863984688389	1	inhibition
CREBBP	SYT17	0.416232606859397	1	activation
CREBBP	TMEM41B	-0.00851584464220798	1	inhibition
CREBBP	ELMO3	-0.263328798689379	1	inhibition
CREBBP	NPDC1	-0.951853736271601	1	inhibition
CREBBP	CDK16	0.0174247533783462	1	activation
CREBBP	NCAPG2	-0.128532179550023	1	inhibition
CTCF	TADA2A	-0.0417651449973541	1	inhibition
CTCF	USE1	-0.885685978057556	1	inhibition
CTCF	KIAA1958	0.875785681618834	1	activation
CTCF	CDCA2	-0.0302408092593256	1	inhibition
CTCF	DNPEP	0.0451815067631185	1	activation
CTCF	ABHD6	-0.0337168628968055	1	inhibition
CTCF	BEX5	-0.961395572797267	1	inhibition
CTCF	MST1R	-0.902652369055673	1	inhibition
CTCF	CTDSPL2	0.0635967128560225	1	activation
CUX1	PSMD3	-0.0101947560949496	1	inhibition
CUX1	RTP4	0.0066041716964811	1	activation
CUX1	NPHP4	-0.159469930412827	1	inhibition
CUX1	OSBPL8	-0.00314808356295014	1	inhibition
CUX1	COMMD3	0.0119010799563328	1	activation
CUX1	COMMD2	0.281094852122449	1	activation
CUX1	ATF4	0.973335660276607	1	activation
CUX1	CXCR4	-0.427996886958168	1	inhibition
CUX1	FGFR2	-0.159469930412827	1	inhibition
E2F1	RTF1	0.924322662345377	1	activation
E2F1	UBE2H	-0.245229986316655	1	inhibition
E2F1	RNF138P1	0.387740516756674	1	activation
E2F1	UAP1L1	0.973335660276607	1	activation
E2F1	SERHL2	0.0230470475027054	1	activation
E2F1	CCDC17	0.0848046006079041	1	activation
E2F1	ATAD3A	0.998640897761783	1	activation
E2F1	APLP1	0.85109634230535	1	activation
E2F4	TUBB	0.00805445007028921	1	activation
E2F4	TMEM87B	0.00568243100047673	1	activation
E2F4	SMPDL3A	0.387740516756674	1	activation
E2F4	WNT2B	-0.0514787950522461	1	inhibition
E2F4	ABHD15	0.0289686091815618	1	activation
E2F4	BPI	-0.0440275261293023	1	inhibition
E2F4	F2R	-0.195456320594376	1	inhibition
E2F4	VPS39	-0.0807926366191447	1	inhibition
E2F4	FPR2	-0.471987814000838	1	inhibition
E2F4	TIGD5	-0.321577372382725	1	inhibition
E2F4	TRPM6	0.037903897911056	1	activation
E2F4	PROZ	-0.417045721599413	1	inhibition
E2F6	NICN1	0.966712036413574	1	activation
E2F6	AGR2	0.551045156823306	1	activation
E2F6	CROT	-0.406135101428813	1	inhibition
E2F6	E2F5	0.579123243987929	1	activation
E2F6	DERL3	0.597476370821038	1	activation
E2F6	CBWD6	0.896677718850756	1	activation
E2F6	BCS1L	0.103406474916218	1	activation
E2F6	MSH2	0.959741133952088	1	activation
E2F6	SEC24B	-0.0286272580646468	1	inhibition
E2F6	SRP9	0.939273423576243	1	activation
E2F6	ZNF510	0.988660373831597	1	activation
E2F6	NDUFB2	0.397184021575148	1	activation
E2F6	ZNF107	0.359814539379616	1	activation
E2F6	CRIP3	-0.997171343870437	1	inhibition
E2F6	IL23R	0.00846138261918529	1	activation
E2F6	DYRK4	0.0108034931412122	1	activation
E2F6	CXXC5	-0.00199985912409985	1	inhibition
EBF1	MS4A1	-0.117530639776334	1	inhibition
EBF1	TNIP3	0.29780605591415	1	activation
EBF1	ADAM6	-0.117530639776334	1	inhibition
EBF1	KHDRBS1	-0.711105312729602	1	inhibition
EBF1	SS18L1	0.036258953333592	1	activation
EBF1	GPR21	0.130036886570684	1	activation
EBF1	GPR35	0.0151199886901687	1	activation
EBF1	SNORA58	-0.0319361875528639	1	inhibition
EBF1	CD8B	0.995898490821817	1	activation
EBF1	POLR3A	0.0182631172336513	1	activation
EBF1	CNTNAP2	0.984922469884341	1	activation
EGR1	PTPRK	-0.676598505606644	1	inhibition
EGR1	ZNF529	-0.00460370766923527	1	inhibition
EGR1	KRR1	0.960996582729072	1	activation
EGR1	UQCR11	0.00540325137540044	1	activation
EGR1	SGSM3	-0.219467889651007	1	inhibition
EGR1	CCDC78	-0.00175314753947711	1	inhibition
EGR1	TRIO	0.0276826571623097	1	activation
EGR1	TRMU	0.949755055415397	1	activation
EGR1	TP53I3	-0.00227923254619437	1	inhibition
EGR1	RREB1	-0.245229986316655	1	inhibition
EGR1	CAMTA2	0.0848046006079041	1	activation
EGR1	EGR2	0.970675877096245	1	activation
EGR1	ANTXR2	0.579123243987929	1	activation
ELF1	AP1G1	0.971590747039013	1	activation
ELF1	STARD10	-0.0319361875528639	1	inhibition
ELF1	FOXP1	0.991739147657688	1	activation
ELF1	C22orf15	-0.93984316738744	1	inhibition
ELF1	ANGPTL4	0.981181577477763	1	activation
ELF1	IQCC	0.00933409197677195	1	activation
ELF1	PLA2G4A	0.150619988830335	1	activation
ELF1	SNORD12	-0.0101947560949496	1	inhibition
ELK1	CHTF8	0.914239352675385	1	activation
ELK1	XIAP	-0.975788422981992	1	inhibition
ELK1	ANKRD46	0.560469786607995	1	activation
ELK1	CSTB	-0.885685978057556	1	inhibition
ELK1	LAX1	-0.00709827445808863	1	inhibition
ELK1	PNKP	0.675268676151017	1	activation
ELK1	KANK2	0.984437527942458	1	activation
ELK4	PRKRA	0.00597522742186063	1	activation
ELK4	ADAMTS4	-0.0101947560949496	1	inhibition
ELK4	CALM2	-0.727335507523985	1	inhibition
ELK4	ORAI2	-0.982708342818023	1	inhibition
ELK4	D2HGDH	0.00441116716737482	1	activation
ELK4	ZBTB46	0.306343738837216	1	activation
ELK4	ZNF506	-0.970853393154652	1	inhibition
ELK4	APRT	-0.0121782642933781	1	inhibition
ELK4	ASPN	0.0536914698451469	1	activation
ELK4	AIM2	0.00464158863544005	1	activation
ELK4	PALB2	-0.00405959318434037	1	inhibition
ELK4	CDKN1C	-0.719306943925977	1	inhibition
ELK4	APBA1	-0.629839772661321	1	inhibition
ELK4	NOD2	0.0346791975192454	1	activation
ELK4	ARRB2	-0.00175314753947711	1	inhibition
ELK4	LILRB2	-0.352565326299372	1	inhibition
EP300	NSUN5P1	-0.917111194777251	1	inhibition
EP300	MATN1	-0.0375484483980565	1	inhibition
EP300	ITGAM	0.0750681275640793	1	activation
EP300	ARL6IP4	0.033162419600616	1	activation
EP300	DHRS4L2	-0.785302589390285	1	inhibition
EP300	FOXP3	-0.00276845568451571	1	inhibition
EP300	SLC22A18	-0.878115295254497	1	inhibition
EP300	METTL2A	0.0560304071331371	1	activation
EP300	SPINK2	0.0119010799563328	1	activation
EP300	ROBO4	-0.00153548583638398	1	inhibition
ESRRA	TBC1D22B	0.973335660276607	1	activation
ESRRA	MRPS2	0.00846138261918529	1	activation
ESRRA	PGAP2	0.40668370556861	1	activation
ESRRA	TP53I13	-0.0242442995437443	1	inhibition
ESRRA	ZC3H14	0.983420285201475	1	activation
ESRRA	PSMG3	0.0252669357357319	1	activation
ESRRA	MKRN3	0.743288129929559	1	activation
ESRRA	SAR1A	-0.600049349868613	1	inhibition
ESRRA	PPP1R3G	0.51284207063402	1	activation
ETS1	CD5	0.134963940069778	1	activation
ETS1	ATL1	-0.757707414355717	1	inhibition
ETS1	CD3G	0.999231246982153	1	activation
ETS1	ZNF41	-0.933786809540258	1	inhibition
ETS1	HIF1A	-0.0319361875528639	1	inhibition
ETS1	GZMK	0.998343512546081	1	activation
ETS1	FCGBP	0.984922469884341	1	activation
ETS1	LSM1	-0.263328798689379	1	inhibition
ETS1	NEFL	0.863944538458645	1	activation
ETS1	OAZ2	0.42582364804141	1	activation
ETS1	CD248	0.033162419600616	1	activation
ETS1	UTS2	0.794532928568314	1	activation
ETS1	TRIM65	0.483849336420644	1	activation
ETS1	CH25H	0.966712036413574	1	activation
ETS1	PARD6B	-0.122935656238958	1	inhibition
ETS1	MAP3K5	0.85109634230535	1	activation
EZH2	FREM1	-0.629839772661321	1	inhibition
EZH2	PIGB	0.0750681275640793	1	activation
EZH2	ATP10D	-0.0375484483980565	1	inhibition
EZH2	POLR2K	0.691297292330599	1	activation
FLI1	FLNB	0.0191389112771648	1	activation
FLI1	RNF19A	-0.757707414355717	1	inhibition
FLI1	ANKZF1	0.483849336420644	1	activation
FLI1	RAB2A	0.00513709427606239	1	activation
FLI1	SHISA5	0.120609830066325	1	activation
FLI1	B4GALT5	0.0918759190854297	1	activation
FLI1	ZNF513	0.192407095716609	1	activation
FLI1	DCLRE1C	0.0848046006079041	1	activation
FOS	FNDC8	0.0814457442037145	1	activation
FOS	FOSL2	0.00766603311365853	1	activation
FOS	LAG3	0.879518822782475	1	activation
FOS	MLLT1	-0.00904442524565948	1	inhibition
FOS	PARN	-0.0153828235425492	1	inhibition
FOS	DNTTIP2	-0.649001752330071	1	inhibition
FOS	FRY	-0.0121782642933781	1	inhibition
FOS	LPL	-0.986014767668612	1	inhibition
FOS	ADARB1	-0.0014365228623257	1	inhibition
FOS	SNORD89	0.641767218328173	1	activation
FOS	SPINT2	-0.00227923254619437	1	inhibition
FOS	CIR1	0.010291082124576	1	activation
FOS	RAB40C	-0.0216721687580081	1	inhibition
FOS	FPGS	0.902878693392188	1	activation
FOS	FOSB	-0.0488802654103161	1	inhibition
FOSL2	LRRC2	-0.31149718217917	1	inhibition
FOSL2	RCC1	-0.977233090626301	1	inhibition
FOSL2	SSNA1	-0.0319361875528639	1	inhibition
FOSL2	UNKL	0.964533652721166	1	activation
FOSL2	FOS	0.00766603311365853	1	activation
FOSL2	ATP10A	-0.00259529052315566	1	inhibition
FOSL2	MYO18B	-0.173254532102054	1	inhibition
FOSL2	RUNDC1	0.107506502148044	1	activation
FOSL2	FOXJ2	0.00805445007028921	1	activation
FOSL2	FOXJ1	-0.639494197613068	1	inhibition
FOSL2	FZD8	-0.140310077192628	1	inhibition
FOXM1	STK11IP	-0.975788422981992	1	inhibition
FOXM1	AGPS	0.445103389688106	1	activation
FOXM1	FOXO3B	-0.00314808356295014	1	inhibition
FOXM1	BTBD8	-0.0932687012338295	1	inhibition
FOXM1	GFRA2	-0.0101947560949496	1	inhibition
FOXM1	GLRX5	0.522455292264774	1	activation
FOXM1	RPL3	0.98288695349051	1	activation
FOXM1	MCTP2	-0.685476202005027	1	inhibition
FOXM1	ZNF772	0.503198628006467	1	activation
FOXM1	ZNF525	-0.0204820962678793	1	inhibition
FOXM1	C8orf76	-0.00555008857000503	1	inhibition
FOXM1	ENTPD6	0.0191389112771648	1	activation
FOXM1	FRMD3	0.837186146964254	1	activation
FOXP2	SRBD1	-0.0417651449973541	1	inhibition
FOXP2	PRR12	-0.0977641182950504	1	inhibition
FOXP2	SNORD24	0.111738863537256	1	activation
FOXP2	FZD7	-0.0270921590004285	1	inhibition
GABPA	SNORA49	0.022006081104469	1	activation
GABPA	TBRG1	-0.211265749476666	1	inhibition
GABPA	ACADVL	-0.166260553859663	1	inhibition
GABPA	TRAT1	-0.00187265551656476	1	inhibition
GABPA	TRPA1	-0.0417651449973541	1	inhibition
GABPA	LRP10	-0.0488802654103161	1	inhibition
GABPA	ST7	-0.917111194777251	1	inhibition
GABPA	RTKN	-0.180452059774125	1	inhibition
GATA1	TRIM11	-0.134322862373086	1	inhibition
GATA1	NRXN3	0.997983988666727	1	activation
GATA1	CREM	-0.0570410402578156	1	inhibition
GATA1	CLNK	-0.0977641182950504	1	inhibition
GATA1	ZBTB46	-0.99299413318848	1	inhibition
GATA1	CA2	0.996027701530948	1	activation
GATA1	GP9	0.033162419600616	1	activation
GATA1	KEL	0.999586768877356	1	activation
GATA1	SFRP2	-0.00460370766923527	1	inhibition
GATA1	IFIT1B	-0.0136938839583062	1	inhibition
GATA1	SLC26A2	0.650315244372189	1	activation
GATA1	KLF13	-0.140310077192628	1	inhibition
GATA1	TIMM44	0.0413984455502566	1	activation
GATA1	GALNT5	0.179706900982119	1	activation
GATA1	SLC6A8	-0.504871923877745	1	inhibition
GATA1	TMEM220	0.933255987900169	1	activation
GATA1	MYL4	0.999879437025644	1	activation
GATA1	PAQR9	0.999149010864251	1	activation
GATA1	CCDC91	-0.203261165417642	1	inhibition
GATA1	WDFY3	-0.00164089621394625	1	inhibition
GATA1	PLEK2	-0.00627954071978861	1	inhibition
GATA1	PLVAP	0.974167448288138	1	activation
GATA1	PCMTD1	-0.00460370766923527	1	inhibition
GATA1	MBNL3	0.192407095716609	1	activation
GATA1	PAGE2B	0.952835366122395	1	activation
GATA1	ARHGAP42	-0.99299413318848	1	inhibition
GATA1	BHLHE40	-0.180452059774125	1	inhibition
GATA1	FOLR2	0.951319308983974	1	activation
GATA1	FANCD2	0.00513709427606239	1	activation
GATA2	GNAT2	-0.81019263577136	1	inhibition
GATA2	NSUN5P1	-0.515755919334657	1	inhibition
GATA2	GBP4	0.978639830218365	1	activation
GATA2	GSN	-0.134322862373086	1	inhibition
GATA3	IDH3G	0.0691257597080514	1	activation
GATA3	PDP2	0.020053631878046	1	activation
GATA3	PMCH	-0.406135101428813	1	inhibition
GATA3	CCDC146	-0.0463978816967778	1	inhibition
GATA3	TNFRSF12A	-0.0337168628968055	1	inhibition
GATA3	PLXDC1	0.999281804945447	1	activation
GATA3	TRIB2	-0.31149718217917	1	inhibition
GATA3	TSC22D2	-0.00801625709773638	1	inhibition
GATA3	HSP90B1	-0.493942343266139	1	inhibition
GATA3	GATA6	0.92665899724027	1	activation
GATA3	CTLA4	0.999394731842167	1	activation
GATA3	SSBP3	-0.0193522637456076	1	inhibition
GATA3	C12orf29	0.00540325137540044	1	activation
GATA3	KIAA1671	0.996391891245844	1	activation
GATA3	SERPINA1	-0.166260553859663	1	inhibition
GATA3	ITGAM	0.212599768071853	1	activation
GATA3	HSPA7	0.788606317202892	1	activation
GATA3	BTLA	0.995898490821817	1	activation
GATA3	BTF3	-0.892796581084492	1	inhibition
GATA3	PSMC5	-0.976522311423346	1	inhibition
GATA3	EIF3I	-0.211265749476666	1	inhibition
GATA3	SLC16A6	-0.589863860207571	1	inhibition
GATA3	CCL4	0.359814539379616	1	activation
GATA3	CD3E	-0.0932687012338295	1	inhibition
GATA3	CD48	-0.0396067549311517	1	inhibition
GATA3	CD55	0.985392286023332	1	activation
GATA3	CENPK	-0.0807926366191447	1	inhibition
GATA3	IL6	0.51284207063402	1	activation
GATA3	TNF	-0.0769571361620622	1	inhibition
GATA3	LGR6	0.999586768877356	1	activation
GATA3	ABCC3	0.998595177761795	1	activation
