TF	size	nes	pval	pval.fdr
ESRRA	9	0.781382823735873	0.434577370272327	0.995699346524701
TBL1XR1	6	0.779651586804078	0.435595982548289	0.995699346524701
NFYB	4	-0.773159792315262	0.439427818486551	0.995699346524701
JUND	6	0.773041186032306	0.439498006386103	0.995699346524701
PAX5	5	0.771796149030159	0.440235172936846	0.995699346524701
KAT2A	9	-0.756405326782958	0.449406215246128	0.995699346524701
TRIM28	10	-0.745422296774408	0.456016468943911	0.995699346524701
RAD21	21	0.739238139150704	0.459762405455772	0.995699346524701
POLR3G	7	-0.722366344436031	0.470069273141752	0.995699346524701
ELF1	8	0.692380671161614	0.488698300960899	0.995699346524701
GATA3	35	-0.682930368797127	0.494650843024924	0.995699346524701
ZBTB7A	6	0.678520040561398	0.497442021577367	0.995699346524701
ETS1	16	-0.641269223462122	0.521347781349213	0.995699346524701
E2F1	8	0.632336248378835	0.527167182165644	0.995699346524701
SMARCB1	8	-0.624628278593534	0.532215055347677	0.995699346524701
GABPA	8	-0.610968335711284	0.541220543071616	0.995699346524701
NCOR1	4	0.608858388341444	0.542618307858943	0.995699346524701
CUX1	9	-0.596603884904735	0.550771876884931	0.995699346524701
BHLHE40	7	-0.589842678898946	0.555296126620845	0.995699346524701
NRF1	8	0.578474133229995	0.562944056202037	0.995699346524701
PHF8	9	-0.577945925734023	0.563300627570487	0.995699346524701
SP4	23	-0.577921076564204	0.563317404914838	0.995699346524701
ATF2	7	-0.56387042395951	0.57284231962907	0.995699346524701
NR2C2	7	-0.541869466702234	0.58790843217629	0.995699346524701
EP300	10	0.541591011769402	0.588100285097714	0.995699346524701
USF2	8	-0.539708128769589	0.589398333200371	0.995699346524701
BDP1	5	-0.529977519608439	0.596127517334839	0.995699346524701
ELK4	16	-0.515072710472661	0.606502211545564	0.995699346524701
SRF	10	0.509590818221244	0.610338157808179	0.995699346524701
TBP	7	-0.473099674895425	0.636142068720403	0.995699346524701
FLI1	8	0.468044038033081	0.639753097503848	0.995699346524701
BRF1	14	-0.432941354577048	0.66505737545428	0.995699346524701
STAT2	5	0.395194594503357	0.692699281657525	0.995699346524701
GTF2B	9	-0.375213966667177	0.707501343849444	0.995699346524701
FOS	15	-0.373652037699161	0.708663213062463	0.995699346524701
E2F4	12	-0.372433800693354	0.709569891723601	0.995699346524701
ZNF143	7	0.36781619408343	0.713010293103729	0.995699346524701
PBX3	11	0.350172760296543	0.726209048301925	0.995699346524701
BRCA1	7	0.347747987921552	0.728029454050209	0.995699346524701
BATF	5	0.345310481206443	0.729860967877875	0.995699346524701
POLR3A	8	0.344094032031245	0.730775570933339	0.995699346524701
KAT2B	12	-0.333136813211713	0.739031012016486	0.995699346524701
NFYA	5	-0.332390986130767	0.739594044035488	0.995699346524701
SMARCC2	7	-0.325296145017476	0.744956948187021	0.995699346524701
ZKSCAN1	8	0.313253675736903	0.754087941590303	0.995699346524701
HDAC2	6	-0.30135213740327	0.763145987631726	0.995699346524701
GTF2F1	5	-0.299807469728259	0.764324017261942	0.995699346524701
RXRA	7	0.297194670357017	0.766317890596904	0.995699346524701
CTCF	9	0.285961711707307	0.774907447137918	0.995699346524701
IKZF1	5	0.282772232100473	0.777351441516569	0.995699346524701
CHD2	11	-0.249826046039113	0.802721876459592	0.995699346524701
RELA	20	-0.243794050933984	0.807390328009816	0.995699346524701
CEBPZ	13	-0.239616937580692	0.810627232964902	0.995699346524701
KDM5B	13	-0.238626817257298	0.811394968598835	0.995699346524701
TAL1	15	0.237956106702536	0.811915138192032	0.995699346524701
E2F6	17	-0.236206130901465	0.813272722340003	0.995699346524701
PPARGC1A	10	0.232950815897495	0.815799598312837	0.995699346524701
BACH1	13	-0.223072143907725	0.823479358060669	0.995699346524701
POU5F1	8	0.212435935842666	0.831766952756212	0.995699346524701
CEBPD	9	0.211768386316791	0.832287733205201	0.995699346524701
ZZZ3	7	0.200412678303413	0.841157844778743	0.995699346524701
PML	8	0.191533562974243	0.848107587799865	0.995699346524701
GTF3C2	13	0.19024264615183	0.849118994492865	0.995699346524701
RBBP5	10	-0.187588319964916	0.851199383016847	0.995699346524701
HDAC1	11	-0.186737817610252	0.851866203448334	0.995699346524701
STAT5A	7	0.186511096855096	0.852043977506525	0.995699346524701
REST	10	-0.186434797247072	0.852103806499038	0.995699346524701
FOSL2	11	-0.184480012448692	0.853636905808527	0.995699346524701
POU2F2	4	0.184172263145214	0.853878318065713	0.995699346524701
HSF1	4	-0.179819794300418	0.857294043312984	0.995699346524701
CREBBP	16	0.171954643470877	0.863473187039713	0.995699346524701
CBX2	8	0.164878086641122	0.869039940653597	0.995699346524701
BCLAF1	10	-0.157057032910263	0.875199900017248	0.995699346524701
SREBF1	13	-0.153046610828839	0.878361518114328	0.995699346524701
SIRT6	11	-0.145682798764777	0.884171801080516	0.995699346524701
MEF2C	12	-0.14363355937187	0.885789838876584	0.995699346524701
SUZ12	14	-0.121639762163355	0.903184321641173	0.995699346524701
POLR2A	7	0.111607408267581	0.911134697778153	0.995699346524701
ARID3A	9	-0.103667306206283	0.917433372689964	0.995699346524701
FOXP2	4	0.0947752690817999	0.924493330845117	0.995699346524701
CBX8	5	-0.0844367901969263	0.932709157367699	0.995699346524701
EGR1	13	-0.0647427732384965	0.948378806121683	0.995699346524701
MAFF	6	-0.0614142047541534	0.951029339956069	0.995699346524701
EBF1	11	0.0603712616510106	0.951859946776055	0.995699346524701
HMGN3	16	-0.0595973503793689	0.952476328710533	0.995699346524701
CCNT2	8	-0.0539673351963917	0.956961189036859	0.995699346524701
ELK1	7	0.0536652504673893	0.957201868996945	0.995699346524701
CHD7	5	0.0528041198269498	0.957887978935155	0.995699346524701
SMC3	7	-0.0313818498130645	0.974965015773088	0.996187294094452
CHD4	16	0.0211451670080922	0.98312985487585	0.996187294094452
RCOR1	8	-0.016666509854466	0.986702664713293	0.996187294094452
STAT1	5	-0.00593876381070931	0.995261579898353	0.996187294094452
SAP30	7	0.0054205644305686	0.995675036509743	0.996187294094452
MEF2A	7	-0.00477853639863028	0.996187294094452	0.996187294094452
