tf	target	mor	likelihood	state
AKAP8L	NDST2	0.996816474698529	1	activation
AKAP8L	ATF1	0.203831963525393	1	activation
AKAP8L	MDM1	0.831270862720992	1	activation
AKAP8L	WDSUB1	0.78549576753597	1	activation
ALX3	PPEF1	-0.756006021074617	1	inhibition
ALX3	HEPHL1	0.865626863714701	1	activation
ALX3	HLA-F	0.17682681863287	1	activation
ALX3	PCYT1B	0.20678535885792	1	activation
ALX3	TGFB1	0.120208506766729	1	activation
ALX3	UBE3B	0.978358654685062	1	activation
ALX3	OTUB1	0.997170113333591	1	activation
ALX3	PIGU	0.158189014807768	1	activation
ANKZF1	ZSCAN12	0.603171393864312	1	activation
ANKZF1	DDAH2	0.349603199288482	1	activation
ANKZF1	SDCCAG8	0.151799469197652	1	activation
ANKZF1	PCGF5	-0.0312319870887913	1	inhibition
ANKZF1	ANO8	0.941258314257204	1	activation
ANKZF1	PPME1	-0.791366486271344	1	inhibition
ANKZF1	CELSR2	0.761674707615283	1	activation
ANKZF1	FLI1	0.960530858581529	1	activation
ANKZF1	APBB1IP	0.829596440571365	1	activation
ANKZF1	ACSS2	0.0969041415203461	1	activation
ANKZF1	AP4M1	-0.123280477328366	1	inhibition
AR	MSX2P1	0.640551091887569	1	activation
AR	HMBOX1	0.970415764574515	1	activation
AR	TCP11L1	0.820156320469741	1	activation
AR	A1BG	0.513336224289067	1	activation
ARID2	AEN	-0.0374655300659123	1	inhibition
ARID2	ELOVL6	-0.122394556072577	1	inhibition
ARID2	FTO	0.985417807238213	1	activation
ARID2	MYL6B	-0.982042321441515	1	inhibition
ARID2	FHOD3	0.818397741219327	1	activation
ARID2	DAB2IP	0.555837580038024	1	activation
ARID2	ABCA7	-0.669438532611954	1	inhibition
ARID2	POT1	0.983349454780699	1	activation
ARID2	KLHL6	0.541245502262086	1	activation
ARID3A	PEX26	0.983244385515327	1	activation
ARID3A	ZNF607	0.999831946079612	1	activation
ARID3A	RNF43	0.272067115857815	1	activation
ARID3A	SEPHS1	-0.232876990348614	1	inhibition
ARID3A	NAE1	0.996518303945253	1	activation
ARID3A	PHLDA2	-0.374859161074293	1	inhibition
ARID3A	MFSD5	-0.567006382866899	1	inhibition
ARID3B	C4orf48	0.98303237355787	1	activation
ARID3B	CCDC150	-0.784637330877711	1	inhibition
ARID3B	PCDHGA3	-0.247099934196138	1	inhibition
ARID3B	RECQL5	-0.444659972501425	1	inhibition
ARID3B	ARHGEF18	0.284059359888609	1	activation
ARID5A	ARSG	0.952050812306751	1	activation
ARID5A	C1orf43	0.545632011189306	1	activation
ARID5A	FAM189B	0.207776489832818	1	activation
ARID5A	MRPL16	-0.0361983926248387	1	inhibition
ARID5B	ZNF821	-0.0623224111129718	1	inhibition
ARID5B	CREM	0.122840005298535	1	activation
ARID5B	SDHD	0.793372517427291	1	activation
ARID5B	ATG12	0.986912380655418	1	activation
ARID5B	COMMD1	0.315319642542349	1	activation
ARNT	ARG2	0.570331641479268	1	activation
ARNT	SLC35B4	-0.0381138894465865	1	inhibition
ARNT	RNF175	0.621348939502417	1	activation
ARNT	DLGAP3	-0.128702072645213	1	inhibition
ARNT	ZNF525	-0.885462019109599	1	inhibition
ARNT2	S100A8	0.999033077918842	1	activation
ARNT2	TAF2	0.635107190294887	1	activation
ARNT2	VASN	0.215825419434006	1	activation
ARNT2	ARMCX6	0.837030496305804	1	activation
ARNT2	NMU	0.999033077918842	1	activation
ARNT2	CARM1	-0.0902268527582801	1	inhibition
ARNTL	ITGB8	0.307656609850701	1	activation
ARNTL	ARRDC1	0.866320214366576	1	activation
ARNTL	SIDT1	0.930303245334645	1	activation
ARNTL	SNX12	0.969872688773879	1	activation
ARNTL	MAGEF1	-0.278559272818473	1	inhibition
ARNTL	SMPDL3A	-0.0524879330376893	1	inhibition
ARNTL	MED10	-0.969956887096423	1	inhibition
ARNTL	KLHL26	-0.32187972712046	1	inhibition
ARNTL	TGFBR3	-0.234276467602881	1	inhibition
ARNTL	CD14	0.835400843206421	1	activation
ARNTL	CHST15	0.150233924574258	1	activation
ARNTL	ZDHHC1	-0.0861644800316824	1	inhibition
ARNTL	MCF2	-0.283220747119916	1	inhibition
ARNTL	RGS9	0.305124249463988	1	activation
ARNTL2	SLC10A5	-0.205980489135887	1	inhibition
ARNTL2	TNFAIP1	0.809408716828072	1	activation
ARNTL2	HAVCR1	0.558744985296198	1	activation
ARNTL2	ASPHD2	0.923312356999329	1	activation
ARNTL2	ASMTL	-0.359181153321533	1	inhibition
ARNTL2	KIFC2	-0.0623224111129718	1	inhibition
ARNTL2	TMUB2	0.567441793107402	1	activation
ASCL2	LTBR	0.951769484092004	1	activation
ASCL2	ZHX2	0.563098327752695	1	activation
ASCL2	ATF1	-0.106499761250716	1	inhibition
ASCL2	RPL34	-0.333574270050419	1	inhibition
ASCL2	RPL10	-0.426558151152227	1	inhibition
ASCL3	ATP6V1B2	-0.0902268527582801	1	inhibition
ASCL3	ARFRP1	0.878302814473659	1	activation
ASCL3	ATP13A1	0.938851411825358	1	activation
ASCL3	ATP6AP1	0.934517159457201	1	activation
ASCL3	PRDM1	0.934517159457201	1	activation
ASCL3	ATP2A3	0.875067829762404	1	activation
ASCL3	ADCY10	0.457388219568232	1	activation
ASCL3	ASAP1	0.95531134223879	1	activation
ASH1L	ARRB2	0.594681406197636	1	activation
ASH1L	ARRB1	0.999128231598305	1	activation
ASH1L	ASCC3	0.999121739447926	1	activation
ASH1L	ASCC1	0.895142417915978	1	activation
ASH1L	ASTE1	0.995841060392767	1	activation
ASH1L	ASXL1	0.998458985517511	1	activation
ASH1L	ASXL2	0.998966817999585	1	activation
ASH1L	ATP6V1C2	0.762746482581572	1	activation
ASH1L	ATG16L2	0.332250540925102	1	activation
ASH1L	MXRA8	0.337546488118509	1	activation
ASH1L	RBM8A	0.990996384340433	1	activation
ASH1L	ASPM	-0.748417055013061	1	inhibition
ASH1L	ASPH	0.601760558328144	1	activation
ASH1L	ASMT	0.491223615604026	1	activation
ASH1L	ASIP	0.53538654321835	1	activation
ASH1L	ASB7	0.891711654410711	1	activation
ASH1L	ASRGL1	-0.950980235555529	1	inhibition
ASH1L	ATIC	0.834581238582362	1	activation
ASH1L	ATF1	0.629628762934972	1	activation
ASH1L	ATF3	0.370102522101887	1	activation
ATF1	ATP2B4	0.146375336433197	1	activation
ATF1	ARRB1	0.635107190294887	1	activation
ATF1	ASH1L	0.629628762934972	1	activation
ATF1	ASCL2	-0.106499761250716	1	inhibition
ATF1	ATG3	0.781478081206465	1	activation
ATF1	ATF3	-0.127785784552706	1	inhibition
ATF1	ATE1	0.501545264573278	1	activation
ATF1	ATG16L2	-0.878009249749011	1	inhibition
ATF1	XYLT1	-0.23148263932638	1	inhibition
ATF2	ATP1B2	-0.689046191304593	1	inhibition
ATF2	CST3	0.988632915604188	1	activation
ATF2	ATG4A	-0.313635980526621	1	inhibition
ATF2	SFPQ	0.558744985296198	1	activation
ATF2	TBC1D17	0.513336224289067	1	activation
ATF3	BIRC2	-0.198324664042139	1	inhibition
ATF3	HIBADH	0.479433675645035	1	activation
ATF3	TSNARE1	0.153377710618857	1	activation
ATF3	ATF1	-0.127785784552706	1	inhibition
ATF3	ATF6	0.336218809624925	1	activation
ATF3	ATF4	0.933012072659625	1	activation
ATF3	ASPN	0.0942111876030335	1	activation
ATF3	ASB8	-0.121513651951317	1	inhibition
ATF3	PGM3	-0.181214835106523	1	inhibition
ATF3	RTN4R	0.296349523524307	1	activation
ATF3	AADAT	0.949757468744222	1	activation
ATF3	ASH1L	0.370102522101887	1	activation
ATF4	AKIRIN1	0.371485939812615	1	activation
ATF4	VIPR1	0.180385802619753	1	activation
ATF4	ATP6AP1L	0.0991050444884182	1	activation
ATF4	PMS2CL	0.252389340656508	1	activation
ATF4	ATF3	0.933012072659625	1	activation
ATF5	ZFYVE26	0.374258735740894	1	activation
ATF5	AKAP13	-0.250004645969293	1	inhibition
ATF5	TRAF3IP1	-0.864094276428407	1	inhibition
ATF5	HK3	0.307656609850701	1	activation
ATF5	SCFD1	-0.118039944345708	1	inhibition
ATF5	AKAP7	0.564547277883764	1	activation
ATF5	MECP2	-0.827290833118463	1	inhibition
ATF5	MOV10	-0.0520555824367331	1	inhibition
ATF6	PTPN9	0.99330129526488	1	activation
ATF6	ITM2A	0.291398357208165	1	activation
ATF6	ALG1L	0.0821529397832465	1	activation
ATF6	ATF6B	0.60598790378762	1	activation
ATF6	ASB1	0.998626922315905	1	activation
ATF6	ATG5	0.641906539435471	1	activation
ATF6	ATF3	0.336218809624925	1	activation
ATF6	ATL1	0.78549576753597	1	activation
ATF6	IRF5	0.998021602535993	1	activation
ATF6	ARRDC5	0.664591880587107	1	activation
ATF6B	ARVCF	0.242343392845987	1	activation
ATF6B	ATG9A	-0.283220747119916	1	inhibition
ATF6B	TCTN2	-0.0803583934088613	1	inhibition
ATF6B	ARPC5L	0.570331641479268	1	activation
ATF6B	ATF6	0.60598790378762	1	activation
ATF6B	ASB3	0.852634514850228	1	activation
ATF6B	CYLD	-0.0556035662524838	1	inhibition
ATF6B	GJA4	0.578971360986422	1	activation
ATF6B	PELO	0.122177762730392	1	activation
ATF6B	PIM2	-0.945070448330301	1	inhibition
ATF7	ATG16L1	0.883948680463964	1	activation
ATF7	DENND2D	0.536852312000742	1	activation
ATF7	JMJD8	-0.047106600062763	1	inhibition
ATF7	RNF103	-0.706479558989733	1	inhibition
ATF7	ANXA9	-0.130549971200217	1	inhibition
ATF7	BTBD11	0.958119816088082	1	activation
ATF7	TEX14	0.905911508850659	1	activation
ATF7	GPN3	0.144097868067354	1	activation
ATMIN	ATP6V0D1	-0.221866853393403	1	inhibition
ATMIN	ASCC2	0.155768967458517	1	activation
ATMIN	LHFPL2	0.973161261617027	1	activation
ATMIN	B9D2	-0.978401103910389	1	inhibition
ATMIN	ATN1	-0.738030315461616	1	inhibition
ATMIN	ATG5	0.429688231986303	1	activation
ATMIN	ATIC	-0.0742975724486816	1	inhibition
ATMIN	ATXN7L2	0.580406727544147	1	activation
ATMIN	DUOX1	0.253521611173298	1	activation
ATMIN	STXBP4	0.127557974362444	1	activation
ATMIN	B3GNT7	0.976549334889702	1	activation
ATMIN	ARRDC3	0.233634109270767	1	activation
ATMIN	PIP4K2A	-0.613231003110865	1	inhibition
ATMIN	RPL37	0.84263443466965	1	activation
BACH1	DCAF7	0.0812106800307404	1	activation
BACH1	MEX3C	-0.195815661048301	1	inhibition
BACH1	MKRN1	-0.32187972712046	1	inhibition
BACH1	FKBP14	0.91570516734246	1	activation
BACH1	EFTUD2	0.253521611173298	1	activation
BACH1	BAD	-0.343731986501566	1	inhibition
BACH1	ZNF84	0.749670995248035	1	activation
BACH1	ATXN7	-0.0618201483461132	1	inhibition
BACH1	BATF2	-0.0475025320265857	1	inhibition
BACH1	TRABD	-0.774223243151856	1	inhibition
BACH2	ST6GALNAC2	0.997130522729966	1	activation
BACH2	TNRC6A	0.32961749026904	1	activation
BACH2	TXNDC5	0.231489492025711	1	activation
BACH2	LIN28A	-0.461007050454225	1	inhibition
BACH2	HOXA11	-0.0283554186240154	1	inhibition
BACH2	CD2	0.259230678194656	1	activation
BACH2	ENSA	-0.977034987070948	1	inhibition
BACH2	MT1E	0.999633529811369	1	activation
BACH2	SMOX	0.0840656763327384	1	activation
BARHL1	BAP1	0.805721220053893	1	activation
BARHL1	B9D2	0.939893664233186	1	activation
BARHL1	ATRN	0.325686913023175	1	activation
BARHL1	ATP2A1	0.663276863369954	1	activation
BARHL1	ATXN1L	0.95836689523288	1	activation
BARHL1	B4GALT4	0.632372220393948	1	activation
BARHL1	ATP6V0D1	-0.111329252950467	1	inhibition
BATF	TMEM161A	-0.0495266230701975	1	inhibition
BATF	B3GNT8	-0.162958459389104	1	inhibition
BATF	MTUS1	-0.035273430861505	1	inhibition
BATF	EVI5L	0.332250540925102	1	activation
BATF	GRB2	0.196102917920942	1	activation
BATF2	BHMT	0.223042701711855	1	activation
BATF2	SNAI1	0.461788019507127	1	activation
BATF2	ATXN7	0.274441268611968	1	activation
BATF2	BACE2	0.119557887748723	1	activation
BATF2	BACH1	-0.0475025320265857	1	inhibition
BATF2	BAZ1B	0.253521611173298	1	activation
BATF2	BAZ2A	0.822769779984565	1	activation
BATF2	TXLNG	0.867698071704163	1	activation
BATF2	TXNL1	0.233634109270767	1	activation
BATF2	LSR	0.9959251229608	1	activation
BATF2	CMTM3	0.317895619861352	1	activation
BATF2	B3GNT8	0.253521611173298	1	activation
BATF2	GPR174	0.998855164601504	1	activation
BATF2	SERPINB2	0.748560385445757	1	activation
BATF3	SLC44A2	0.215825419434006	1	activation
BATF3	NHLRC4	-0.269358591912638	1	inhibition
BATF3	ANO7	0.119557887748723	1	activation
BATF3	GFM1	-0.235681056629385	1	inhibition
BATF3	FCF1	0.100783215317413	1	activation
BATF3	HNRNPL	-0.776570836377624	1	inhibition
BATF3	RCHY1	0.338876601310278	1	activation
BAZ2A	BBS10	0.786491930398697	1	activation
BAZ2A	BANK1	0.284059359888609	1	activation
BAZ2A	BAZ1B	0.954782466793987	1	activation
BAZ2A	C12orf57	0.881467267754559	1	activation
BAZ2A	CAMK2D	-0.0317824991949728	1	inhibition
BAZ2A	EIF3F	0.235791839929701	1	activation
BAZ2A	B3GNT8	0.637833528240144	1	activation
BAZ2A	TBCCD1	0.0996618026786215	1	activation
BAZ2A	BLOC1S2	0.0826275841593637	1	activation
BAZ2A	AURKAIP1	-0.973241448238275	1	inhibition
BAZ2A	ATP8B1	0.838647438534963	1	activation
BAZ2A	ATP8B4	0.325686913023175	1	activation
BAZ2A	BAK1	0.886386046237789	1	activation
BAZ2A	CTSB	-0.995902711161081	1	inhibition
BAZ2A	XRN2	-0.217823988185353	1	inhibition
BAZ2A	GLIPR1L1	0.77328436401051	1	activation
BAZ2B	TTC13	-0.706479558989733	1	inhibition
BAZ2B	BTBD3	0.998974386514377	1	activation
BAZ2B	BCAP29	0.921579370658644	1	activation
BAZ2B	BCL2L2	-0.360912407545339	1	inhibition
BAZ2B	BAK1	0.807571548506334	1	activation
BAZ2B	BAIAP2L2	-0.867137038671656	1	inhibition
BAZ2B	TTC21B	0.960530858581529	1	activation
BAZ2B	SH3BP2	-0.67250263050436	1	inhibition
BAZ2B	ATP13A3	-0.154347627693897	1	inhibition
BAZ2B	BAHCC1	0.98848578936586	1	activation
BAZ2B	AURKA	0.954247845019629	1	activation
BAZ2B	BANF1	0.395292905016113	1	activation
BBX	BBS9	0.997130522729966	1	activation
BBX	BBS5	0.228297216207547	1	activation
BBX	UBA2	-0.0340732114844112	1	inhibition
BBX	ARHGAP24	-0.0691796507612948	1	inhibition
BBX	CREB3L3	0.564547277883764	1	activation
BBX	SCARNA5	-0.608204423202919	1	inhibition
BBX	MAGI1	0.359109214305861	1	activation
BCL11A	SNHG8	0.989944891468202	1	activation
BCL11A	BCAS3	0.102485197179194	1	activation
BCL11A	MAPK14	-0.996455363779619	1	inhibition
BCL11A	NUP54	0.958857025769063	1	activation
BCL11A	PCDHGB2	0.345563120618272	1	activation
BCL11A	PAPLN	-0.849620954728812	1	inhibition
BCL11A	APBB1IP	-0.995982600880355	1	inhibition
BCL11B	TPRG1	0.597517978177506	1	activation
BCL11B	TTLL1	-0.540515680031785	1	inhibition
BCL11B	SPOCK2	0.758439849162096	1	activation
BCL11B	CLIC3	0.998912343128528	1	activation
BCL11B	CLIC5	0.999985210504728	1	activation
BCL11B	CSRP1	-0.39428659822623	1	inhibition
BCL11B	SRF	0.10479192431532	1	activation
BCL11B	SLC39A3	0.897377434371458	1	activation
BCL11B	SNORA36B	-0.450105037969029	1	inhibition
BCL11B	KHDRBS1	-0.990249900271262	1	inhibition
BCL11B	PLXDC1	0.999989204455883	1	activation
BCL11B	PCSK5	-0.957055327521385	1	inhibition
BCL11B	GFPT2	0.999603915540293	1	activation
BCL11B	CHI3L2	0.999991930468643	1	activation
BCL11B	GNGT2	0.999927394857641	1	activation
BCL11B	PSMD5	-0.819571115073032	1	inhibition
BCL11B	PTGDS	-0.450105037969029	1	inhibition
BCL11B	ISM1	0.999903289086931	1	activation
BCL11B	ZNF831	-0.0304223691454948	1	inhibition
BCL11B	CCDC103	-0.995238269562784	1	inhibition
BCL11B	AFAP1	0.107141887109026	1	activation
BCL11B	GOLGA7B	0.912384198936379	1	activation
BCL11B	TBX21	-0.508199786768406	1	inhibition
BCL6	ANKRD50	-0.947950966867276	1	inhibition
BCL6	SECTM1	0.923740252175024	1	activation
BCL6	MAEA	-0.549398369265423	1	inhibition
BCL6	MLC1	0.818397741219327	1	activation
BCL6	PRCC	0.929112568008398	1	activation
BCL6	TPM2	0.134551231932653	1	activation
BCL6	HMGXB3	0.119557887748723	1	activation
BCL6	BET1L	0.844207193518649	1	activation
BCL6B	NOP16	-0.971210270707992	1	inhibition
BCL6B	AFAP1L2	-0.822499449723975	1	inhibition
BCL6B	COMMD5	0.649991461021882	1	activation
BCL6B	ABCE1	-0.99238345063516	1	inhibition
BHLHA15	TMEM51	-0.195815661048301	1	inhibition
BHLHA15	CXCR2P1	-0.0574555735583961	1	inhibition
BHLHA15	GMPR2	-0.340332907764929	1	inhibition
BHLHA15	ZFHX3	0.199940773882174	1	activation
BHLHA15	HES6	0.924589678303854	1	activation
BHLHA15	PPIC	0.999911069929902	1	activation
BHLHE40	ADCY3	0.118910156321919	1	activation
BHLHE40	FAM53C	0.980648645768525	1	activation
BHLHE40	ANP32E	-0.0538039518610449	1	inhibition
BHLHE40	GATA1	-0.953838434928235	1	inhibition
BHLHE40	ZNF91	-0.369609615433446	1	inhibition
BHLHE40	BLOC1S1	0.10479192431532	1	activation
BHLHE41	MBTPS2	0.656664507007961	1	activation
BHLHE41	MATR3	0.301346667431902	1	activation
BHLHE41	WDR49	0.968569200065507	1	activation
BHLHE41	FERMT1	0.959341828520235	1	activation
BHLHE41	AATK	0.140364404337792	1	activation
BHLHE41	MRAP	0.614394675263138	1	activation
BHLHE41	VWDE	-0.0638504468656974	1	inhibition
BHLHE41	XPO7	0.845767420008908	1	activation
BHLHE41	ARMCX6	-0.112151008928162	1	inhibition
BNC2	SCARNA8	0.22513459821794	1	activation
BNC2	SPARC	-0.822499449723975	1	inhibition
BNC2	SLC7A8	0.851883867906329	1	activation
BNC2	SLC1A7	-0.0415086852383839	1	inhibition
BNC2	BAZ1A	-0.697844403241412	1	inhibition
BNC2	CAPN8	0.995488143733616	1	activation
BNC2	ABI2	0.126875114495911	1	activation
BNC2	DSC1	0.992100501406819	1	activation
BNC2	IL32	0.224086996619296	1	activation
BNC2	LCP1	0.776381718554582	1	activation
BNC2	MECR	-0.963072977995332	1	inhibition
BNC2	NEK5	-0.763422320427623	1	inhibition
BNC2	GPR174	0.932630975499579	1	activation
BPTF	HERPUD1	-0.967879203449879	1	inhibition
BPTF	EID3	0.591838483419487	1	activation
BPTF	CSTA	0.88333247595396	1	activation
BPTF	AKR7A2	-0.717735177441636	1	inhibition
BPTF	CA2	-0.992285897055116	1	inhibition
BPTF	CKM	0.974754371261147	1	activation
BPTF	NCEH1	-0.979562804908314	1	inhibition
BPTF	FGFR1	0.995608811671852	1	activation
BPTF	RPL23AP82	0.919364357691153	1	activation
BPTF	ZNF77	0.664591880587107	1	activation
BPTF	HMOX1	-0.996854354589456	1	inhibition
BRF2	RLF	0.256937534203154	1	activation
BRF2	FPR2	-0.972243946942698	1	inhibition
BRF2	UCP2	0.989479104111457	1	activation
BRF2	SUMO1	0.802921022733902	1	activation
BRF2	ATAD5	-0.313635980526621	1	inhibition
BRF2	PKD2L1	0.28527513428901	1	activation
BRF2	FAM174B	0.848850447065295	1	activation
BRF2	DIS3L	0.851883867906329	1	activation
BRF2	PCMTD2	0.0900344690459367	1	activation
CAMTA2	RPS15	0.220964041867332	1	activation
CAMTA2	ITGA8	-0.905379333433582	1	inhibition
CAMTA2	CEP63	-0.220513988325686	1	inhibition
CAMTA2	EGR1	0.191380548516196	1	activation
CAMTA2	PJA2	0.891130629365317	1	activation
CASZ1	ANKRD11	0.593260728008637	1	activation
CASZ1	SPIRE1	0.320482232544859	1	activation
CASZ1	MFRP	-0.0293724243159477	1	inhibition
CASZ1	TRPM4	0.724505608325712	1	activation
CASZ1	SLC7A1	0.765942226575254	1	activation
CBX2	WBP2NL	0.557291784765038	1	activation
CBX2	SCARNA3	0.962813092083452	1	activation
CBX2	EIF4A2	-0.0281062096385351	1	inhibition
CBX2	KCNN4	0.966615857830891	1	activation
CBX2	UNC5CL	-0.860203389469731	1	inhibition
CBX2	TALDO1	-0.0766736767224374	1	inhibition
CBX2	ALAD	0.656664507007961	1	activation
CBX2	GGTLC1	0.856341794586099	1	activation
CC2D1A	VPS26A	-0.064887027025798	1	inhibition
CC2D1A	NAA38	-0.677066709647736	1	inhibition
CC2D1A	PSMG1	-0.0408088964132963	1	inhibition
CC2D1A	ZNF76	0.319187603739341	1	activation
CC2D1A	CBY1	0.79434223502896	1	activation
CC2D1A	IER3	-0.396065349283528	1	inhibition
CCDC17	GINS2	-0.07371342564931	1	inhibition
CCDC17	ADNP	0.43258785661555	1	activation
CCDC17	E2F1	-0.0315061568293858	1	inhibition
CCDC17	CRYZ	0.896822555820518	1	activation
CCDC17	TUBA1A	0.999804012934165	1	activation
CCDC17	CCDC150	-0.767065728690956	1	inhibition
CDC5L	FIGNL2	0.958612629660122	1	activation
CDC5L	SPATA9	0.793372517427291	1	activation
CDC5L	RAN	0.445686366952434	1	activation
CDC5L	PXK	0.133128468630408	1	activation
CDC5L	RARA	-0.67097270732024	1	inhibition
CDC5L	PPOX	-0.886118473126527	1	inhibition
CDC5L	SDK2	-0.734056544506133	1	inhibition
CDC5L	CKAP2	-0.0638504468656974	1	inhibition
CDC5L	KLHDC7B	-0.251464403141794	1	inhibition
CDC5L	FAHD1	0.231489492025711	1	activation
CDC5L	RAPGEFL1	0.940237492127049	1	activation
CEBPA	INTS5	0.989410924456228	1	activation
CEBPA	ZNF675	-0.176520963265196	1	inhibition
CEBPA	MRPL23	-0.20988055856711	1	inhibition
CEBPA	SAMD14	-0.719121182544868	1	inhibition
CEBPB	RBMX	-0.80326388320711	1	inhibition
CEBPB	VASN	0.992305398395256	1	activation
CEBPB	TNS1	-0.98193117956336	1	inhibition
CEBPB	ZAR1	0.154968689299296	1	activation
CEBPB	REV3L	-0.86332391608624	1	inhibition
CEBPD	LILRB3	0.99982212457874	1	activation
CEBPD	ACSL1	0.999647540215471	1	activation
CEBPD	MMP8	0.996816474698529	1	activation
CEBPD	PDHB	-0.39428659822623	1	inhibition
CEBPD	CASP10	0.898479489097489	1	activation
CEBPD	NFATC3	-0.717735177441636	1	inhibition
CEBPD	TACSTD2	0.104211209240967	1	activation
CEBPE	TACSTD2	0.0798147365940954	1	activation
CEBPE	HP	0.551469175972333	1	activation
CEBPE	KY	-0.0608261366376953	1	inhibition
CEBPE	S100A12	0.349603199288482	1	activation
CEBPE	LTF	0.996271193080039	1	activation
CEBPE	WDR41	0.748560385445757	1	activation
CEBPE	NEK10	-0.992808030432643	1	inhibition
CEBPE	EBF3	0.899026681565901	1	activation
CEBPE	DYSF	0.996542145418886	1	activation
CEBPE	LILRB5	0.962590489454051	1	activation
CEBPE	NAV3	0.843422383258387	1	activation
CEBPE	NFIX	0.267355744891602	1	activation
CEBPE	MST1	-0.740655669564087	1	inhibition
CEBPE	PKDCC	0.992795904194963	1	activation
CEBPE	OXR1	-0.26784128594194	1	inhibition
CEBPE	ORM1	0.982600759520868	1	activation
CEBPG	SCARNA1	-0.934316270341347	1	inhibition
CEBPG	DCAKD	0.0835839440144012	1	activation
CEBPG	ETAA1	0.816626115444014	1	activation
CEBPG	IL18R1	-0.572243181141467	1	inhibition
CEBPG	NKX3-1	-0.542296030220633	1	inhibition
CEBPG	PROX2	0.870418603617513	1	activation
CEBPG	CBX1	0.186741341949744	1	activation
CEBPG	SERINC2	-0.519021664661462	1	inhibition
CEBPG	PLS1	-0.915825244770493	1	inhibition
CEBPZ	NDUFS5	0.968758572766903	1	activation
CEBPZ	STK11IP	-0.120637751958042	1	inhibition
CEBPZ	CENPT	0.993896175682181	1	activation
CEBPZ	CLCN3	-0.67250263050436	1	inhibition
CEBPZ	EEF1D	-0.0447917643503828	1	inhibition
CEBPZ	ARL9	0.290167833729556	1	activation
CEBPZ	FYCO1	0.720957107482983	1	activation
CEBPZ	PARP2	0.996518303945253	1	activation
CEBPZ	ACTR3B	0.399546516790356	1	activation
CEBPZ	MED13L	0.439855215482847	1	activation
CENPA	PRMT2	-0.960771357500524	1	inhibition
CENPA	CCDC34	0.472073719317239	1	activation
CENPA	ING5	0.190446059178747	1	activation
CENPA	TIMELESS	-0.119766842929498	1	inhibition
CENPA	LPAR3	-0.213828469266589	1	inhibition
CENPA	SERPINF2	-0.378371149010849	1	inhibition
CENPT	FOLR2	-0.223224947054145	1	inhibition
