TF	size	nes	pval	pval.fdr
ZNF267	4	1.85821464585537	0.0631385390016278	0.991074299191806
IKZF2	7	1.81977551551555	0.0687931978430628	0.991074299191806
EGR2	8	-1.81344252749525	0.0697635953295032	0.991074299191806
ZNF821	5	1.81040437988716	0.0702331005855778	0.991074299191806
ZNF329	8	1.79894435886317	0.0720274827295307	0.991074299191806
KLF9	4	1.78100321770134	0.0749119250829332	0.991074299191806
ZFPM2	5	-1.77692557346121	0.0755804861188795	0.991074299191806
FLI1	7	1.77157218166606	0.0764656008638223	0.991074299191806
ZFP41	7	1.76280458123596	0.0779334544922245	0.991074299191806
SMAD1	4	1.76061850770378	0.0783029939749775	0.991074299191806
GPBP1L1	5	1.75502220578745	0.0792555095492321	0.991074299191806
ZNF155	11	1.75327024231002	0.0795556308864806	0.991074299191806
HSF5	8	-1.75294159059646	0.079612033587523	0.991074299191806
RELA	15	1.72637234089157	0.0842804484749222	0.991074299191806
E2F5	7	1.68546626264272	0.091898648622534	0.991074299191806
BPTF	11	1.68198529153165	0.0925716920907633	0.991074299191806
PROX2	9	1.67847249819008	0.0932548949578023	0.991074299191806
NR3C1	9	1.67732930978903	0.093478104170444	0.991074299191806
KLF1	19	1.66985964627973	0.0949471359761635	0.991074299191806
FOXH1	6	1.66718497004475	0.0954776304022289	0.991074299191806
ZNF354A	5	1.6662517691074	0.0956632787340032	0.991074299191806
MGA	5	1.6646763413056	0.0959773455351444	0.991074299191806
CEBPE	16	-1.66103416520514	0.0967065852012908	0.991074299191806
ZFP3	11	-1.6598801498797	0.096938565508675	0.991074299191806
NFAT5	8	1.65158512638504	0.098619154146261	0.991074299191806
VENTX	10	-1.65012239063863	0.0989179060559281	0.991074299191806
MYBL2	5	1.64552760354589	0.099861055026127	0.991074299191806
TFAP2E	7	1.64454077898981	0.100064548155144	0.991074299191806
TFAP4	6	1.63884400834011	0.101245751193871	0.991074299191806
TFE3	7	1.6258354214243	0.103984670921788	0.991074299191806
ZFX	8	1.6177555853674	0.105715281595329	0.991074299191806
ZNF860	9	1.6136186491473	0.106610169187201	0.991074299191806
ZNF792	18	1.60670461951709	0.108119179784146	0.991074299191806
RHOXF1	6	-1.60350988217892	0.108822129124776	0.991074299191806
NCOA1	13	-1.59653783451851	0.11036876566191	0.991074299191806
REL	6	-1.5923161218595	0.111313692274926	0.991074299191806
ESRRA	7	1.58397339799712	0.113199772909911	0.991074299191806
ZNF773	6	1.58306595370078	0.113406432634889	0.991074299191806
EGR1	10	1.58221621292073	0.113600220412735	0.991074299191806
NFE2L2	7	1.55770649780806	0.119302839480529	0.991074299191806
E2F4	8	-1.55483323066809	0.119985792607402	0.991074299191806
ZNF823	14	1.5538931010118	0.120209917638755	0.991074299191806
ZNF140	10	1.55308658687148	0.120402450099815	0.991074299191806
ZNF236	9	1.55298703853072	0.120426231180614	0.991074299191806
ZNF660	6	1.54957527408584	0.12124349142892	0.991074299191806
CENPA	6	-1.5451250544285	0.122316017830797	0.991074299191806
ZFP14	7	1.53968250778719	0.123637762682795	0.991074299191806
HLF	7	1.53926753157183	0.123738997039794	0.991074299191806
ZNF174	4	1.53502830127524	0.124776876372608	0.991074299191806
ZNF268	6	1.53214416486116	0.125486863291928	0.991074299191806
PCGF2	12	1.52668292845066	0.126839874490578	0.991074299191806
ZNF35	5	1.5209416241603	0.128274487236236	0.991074299191806
POU5F1B	9	1.52062585496019	0.128353754769555	0.991074299191806
ZNF354C	4	1.51800972705451	0.129011946551254	0.991074299191806
OLIG1	11	-1.51406892553902	0.130008359002953	0.991074299191806
GATA1	21	-1.51379997435846	0.130076579138924	0.991074299191806
CUX2	8	-1.50662902862989	0.131905772380234	0.991074299191806
ZNF184	4	1.50346690039133	0.132718686166377	0.991074299191806
NFIX	14	-1.50156290213265	0.13321003023043	0.991074299191806
ZNF652	10	1.49277142674245	0.135497029127323	0.991074299191806
ZNF273	7	1.49175415916371	0.13576360530455	0.991074299191806
NPAS1	7	1.49105305170677	0.135947566985737	0.991074299191806
ZNF782	4	-1.48367654945762	0.137894750441988	0.991074299191806
TP73	7	1.48343670334052	0.13795842187861	0.991074299191806
ETV1	4	1.46959091184961	0.14167258314971	0.991074299191806
ZBTB34	9	1.46495649881363	0.142932786591384	0.991074299191806
ZNF165	5	1.46045871557574	0.144164045929087	0.991074299191806
NFE2	9	1.45888681294627	0.144596263243736	0.991074299191806
ZNF16	6	1.4544817463255	0.145812790626394	0.991074299191806
TIGD6	4	1.45066292770531	0.146873743283623	0.991074299191806
ZNF781	5	1.44205547166396	0.149286725363579	0.991074299191806
CSRNP1	5	1.44033751441544	0.149771932716719	0.991074299191806
GFI1	10	1.43305774904032	0.151841334532229	0.991074299191806
ZNF114	8	1.42954640686998	0.152847246656242	0.991074299191806
SNAPC5	6	1.42577568605297	0.153933101348793	0.991074299191806
ZNF92	7	-1.42541747511133	0.154036559571196	0.991074299191806
ZNF235	5	1.42346597871933	0.154601117744873	0.991074299191806
THRB	11	-1.41743275557394	0.156356441603538	0.991074299191806
ZNF706	7	-1.41403175791459	0.157352578123839	0.991074299191806
JRK	7	1.40973038859558	0.158619308088554	0.991074299191806
CPEB1	13	-1.40738479838771	0.15931331641823	0.991074299191806
ZNF341	6	1.40719649553463	0.159369130530952	0.991074299191806
ZNF675	10	1.3995473616868	0.161648906193886	0.991074299191806
TIGD2	7	-1.39350778815072	0.163466291568347	0.991074299191806
DNTTIP1	5	1.39294028737102	0.163637848328281	0.991074299191806
ZNF770	5	1.38619861065178	0.165686265633692	0.991074299191806
RFX3	8	1.37003635824202	0.170675552359905	0.991074299191806
TEAD3	7	1.36425548032812	0.172487172290991	0.991074299191806
ASH1L	20	1.36117626689893	0.173457992385974	0.991074299191806
MYB	12	1.35938464722233	0.174024733515126	0.991074299191806
ZNF518B	6	-1.3587945591416	0.174211697910571	0.991074299191806
SNAPC2	15	1.3584728103123	0.174313704469486	0.991074299191806
ZNF717	7	-1.35575789039457	0.175176213487477	0.991074299191806
ZBTB38	7	1.34791927907664	0.177684346551166	0.991074299191806
ZNF546	11	1.34110340788976	0.179886881012444	0.991074299191806
SP100	11	1.33821505375602	0.180826343238124	0.991074299191806
ZNF540	5	1.33568755372055	0.181651419175663	0.991074299191806
SPIB	7	-1.33131902438254	0.183084061003275	0.991074299191806
DNMT1	12	-1.3305423657447	0.183339637388715	0.991074299191806
ZNF699	8	1.32847543146744	0.18402109468733	0.991074299191806
DLX2	5	-1.32268529211426	0.185940056690415	0.991074299191806
ZNF208	4	1.32150435998956	0.1863332497229	0.991074299191806
ZNF248	8	1.31984393803729	0.186887128398732	0.991074299191806
ZNF674	5	1.3188513946512	0.187218798323204	0.991074299191806
ZNF253	4	1.31590832754508	0.18820481336859	0.991074299191806
ZNF814	11	1.31199644084501	0.189521335441543	0.991074299191806
ZNF573	12	1.30273505221928	0.192665230769409	0.991074299191806
TBX19	6	1.30085725046963	0.193307321249943	0.991074299191806
HLX	5	-1.29617483319858	0.194915257953011	0.991074299191806
PITX1	5	-1.29417624413538	0.195604550422049	0.991074299191806
ZBTB48	4	1.29050415410229	0.196875670445459	0.991074299191806
ZNF799	6	1.2901104792222	0.197012301950417	0.991074299191806
GCM1	6	-1.28888625749971	0.197437632342583	0.991074299191806
POU2AF1	11	-1.28888298214333	0.197438771197781	0.991074299191806
CXXC1	8	1.2821563322854	0.199787811142523	0.991074299191806
PRDM4	10	1.28122297404574	0.200115358805291	0.991074299191806
ZNF367	7	1.28120498474844	0.200121675720592	0.991074299191806
GATAD2A	5	1.28039842027989	0.200405049271381	0.991074299191806
POU5F2	9	1.27804718763308	0.201232788615509	0.991074299191806
NFIL3	6	-1.27315438176654	0.202963264637247	0.991074299191806
DEAF1	7	-1.26944208686496	0.204283433504475	0.991074299191806
ZNF296	6	-1.26504021726796	0.205856911458867	0.991074299191806
POU4F1	4	1.26383586361229	0.206288945861661	0.991074299191806
ZNF57	7	1.26325599258585	0.20649719605514	0.991074299191806
ZNF441	5	1.25833904405512	0.208269166496248	0.991074299191806
ZNF101	10	1.25490809223915	0.209512126028433	0.991074299191806
NFIB	4	-1.25148660261494	0.210756998570358	0.991074299191806
ARNT	5	1.2388221245537	0.215411378527478	0.991074299191806
ZNF211	10	-1.23420886372133	0.217125085387412	0.991074299191806
ZNF583	11	1.23293640850334	0.217599490447505	0.991074299191806
WT1	7	1.23278907656685	0.217654467808894	0.991074299191806
ZNF547	10	1.23115516562321	0.218264836278447	0.991074299191806
ZNF649	7	-1.22566773421293	0.22032373702023	0.991074299191806
MAF	7	1.22034618193292	0.222333669773276	0.991074299191806
HIF1A	5	1.21335570896948	0.224993852278067	0.991074299191806
ZNF254	6	-1.21213047969588	0.225462437991557	0.991074299191806
TET3	6	1.21149710887724	0.225704942034274	0.991074299191806
ZNF143	4	1.20810470894344	0.227006988675704	0.991074299191806
TFEB	4	-1.2071533896821	0.227373076924646	0.991074299191806
RFX8	5	1.20612981808953	0.22776743922806	0.991074299191806
CEBPZ	10	1.20322508249069	0.228889231104637	0.991074299191806
LYL1	4	-1.20095380319804	0.229769121848876	0.991074299191806
ZBTB16	6	1.18972976443087	0.23415262278258	0.991074299191806
ZXDC	8	1.18638347351893	0.23547089521536	0.991074299191806
ZNF554	6	1.1863626245687	0.235479125097879	0.991074299191806
CREB1	9	1.18418740700973	0.236338885941089	0.991074299191806
HEYL	11	-1.18417731586936	0.236342879658835	0.991074299191806
ZNF676	5	1.18147735964621	0.237413142294585	0.991074299191806
NR4A3	6	-1.17843353900232	0.23862381345598	0.991074299191806
GTF2I	7	-1.17052695429412	0.241788973529231	0.991074299191806
CHCHD3	9	1.16983451030554	0.242067572824972	0.991074299191806
ZBTB8A	6	1.16961862195309	0.242154479940922	0.991074299191806
PRDM10	10	-1.16638067052036	0.243460570116534	0.991074299191806
ZBTB24	12	-1.16433693861357	0.244287492567925	0.991074299191806
ZNF775	7	1.15653248121663	0.247463421608152	0.991074299191806
ZNF283	11	1.15640826486043	0.247514202576165	0.991074299191806
TBP	5	-1.15524382999858	0.247990590692074	0.991074299191806
VEZF1	13	1.15260928108973	0.24907079205477	0.991074299191806
ZNF317	9	1.14554195682032	0.251984725508372	0.991074299191806
ZNF225	7	-1.14420880160313	0.252537053804475	0.991074299191806
ZNF621	9	1.14313523995938	0.252982444941365	0.991074299191806
HIC1	7	1.14200585555163	0.253451585736691	0.991074299191806
ZSCAN16	5	-1.14102511325927	0.25385947249596	0.991074299191806
PURB	6	1.13880861902197	0.25478298610145	0.991074299191806
ZNF335	9	1.13871553696211	0.254821820273447	0.991074299191806
ELF1	8	1.1386055878326	0.25486769675077	0.991074299191806
SKIL	4	1.13724107428242	0.255437520549017	0.991074299191806
ZNF789	4	1.13556729604963	0.256137702485258	0.991074299191806
ZNF526	4	-1.12535477586798	0.260438726832514	0.991074299191806
ZNF486	5	1.12092593222207	0.262319391489963	0.991074299191806
HES1	7	1.12020308478806	0.262627229722508	0.991074299191806
TET2	6	1.11999271250333	0.26271686757953	0.991074299191806
NFYC	5	-1.11613221161871	0.264365545829086	0.991074299191806
ZFP92	4	1.11447812576669	0.265074123475238	0.991074299191806
NRL	15	1.1115408658502	0.266335610003487	0.991074299191806
ZNF326	5	-1.11077544233492	0.266665019526255	0.991074299191806
HIC2	7	1.11075760872196	0.266672697783157	0.991074299191806
SREBF2	8	-1.10656889610313	0.26848036131876	0.991074299191806
ZNF532	5	1.10656710713151	0.268481135153623	0.991074299191806
TFDP1	8	1.10589081044268	0.268773782786039	0.991074299191806
ZNF426	7	-1.10530616383759	0.269026947979433	0.991074299191806
ZNF318	5	1.10426793974629	0.269476925834393	0.991074299191806
ZNF383	5	1.09942958138387	0.271580733742871	0.991074299191806
ZNF474	14	1.09573521589504	0.27319466668434	0.991074299191806
DOT1L	10	-1.09444417429955	0.273760218857174	0.991074299191806
ZNF30	5	1.09319127357244	0.274309827670788	0.991074299191806
RELB	10	1.09056412150056	0.275464724074861	0.991074299191806
SNAPC4	6	1.08692621736472	0.277069418672372	0.991074299191806
ZBTB37	4	1.08577804112335	0.277577203742804	0.991074299191806
TP63	11	1.08406497370827	0.278335991560251	0.991074299191806
ZNF205	7	-1.08288622740179	0.278858925773804	0.991074299191806
ZNF574	8	1.07670157064256	0.281613610470206	0.991074299191806
ZNF578	8	1.07441267157178	0.282637765660393	0.991074299191806
OSR2	6	-1.07426241829303	0.282705083849046	0.991074299191806
NR1I2	16	-1.07385733819634	0.282886626597479	0.991074299191806
NFATC3	14	1.07357151371736	0.283014770673677	0.991074299191806
ZNF223	5	1.07099946006616	0.284169672419523	0.991074299191806
SOX12	7	1.06912818023569	0.285011915154055	0.991074299191806
ZNF500	8	1.06865704387761	0.285224234289865	0.991074299191806
ZZZ3	6	-1.06808571077511	0.285481850869937	0.991074299191806
ZFP64	7	1.06678638213388	0.28606830929599	0.991074299191806
ARNT2	6	1.0642565690222	0.287212486874744	0.991074299191806
ZNF623	9	1.06411433541734	0.287276907517386	0.991074299191806
ZNF776	5	1.06349133222992	0.287559193886752	0.991074299191806
TRPS1	4	-1.05931479979568	0.289456437012748	0.991074299191806
ZNF571	10	1.0579407589828	0.290082451457326	0.991074299191806
FOXE1	5	1.05619113620256	0.29088089953689	0.991074299191806
ZNF684	5	1.0518864536932	0.292851647659462	0.991074299191806
DPF1	7	1.05134600617353	0.293099704480642	0.991074299191806
FOXK2	5	1.04929483009784	0.294042444715708	0.991074299191806
ZBTB17	10	1.04891759942821	0.294216044676983	0.991074299191806
ZBTB25	8	1.04875725505777	0.29428985528716	0.991074299191806
XBP1	5	1.04706030664093	0.295071764877691	0.991074299191806
BATF	5	1.04285665010681	0.297014689459252	0.991074299191806
ZNF639	4	-1.04142994068471	0.297676052751416	0.991074299191806
THAP5	9	1.03782787136016	0.299350198530625	0.991074299191806
ZNF222	10	-1.03697890719552	0.299745687434201	0.991074299191806
HIVEP1	8	1.03671776770804	0.299867408990337	0.991074299191806
ZNF586	11	1.03321958904527	0.301501147662046	0.991074299191806
E4F1	5	1.03057955722681	0.302738026661876	0.991074299191806
ZNF334	13	-1.02985605864746	0.303077580618924	0.991074299191806
ZNF646	12	-1.0292334052052	0.303370008349841	0.991074299191806
ZNF324	10	1.0264658558348	0.304672049903708	0.991074299191806
ZNF502	7	1.02631351225749	0.304743830134626	0.991074299191806
MYC	4	1.02441728419355	0.305638221562006	0.991074299191806
NFATC1	5	1.02403972743297	0.305816510868476	0.991074299191806
ZNF613	7	1.02073696924135	0.307379074202433	0.991074299191806
AHCTF1	7	1.02040687838365	0.307535533056898	0.991074299191806
ZNF44	6	1.01918806011577	0.308113693981447	0.991074299191806
ZFPM1	11	-1.0176837788081	0.308828258517407	0.991074299191806
ZNF697	7	1.01460732430907	0.310293046582379	0.991074299191806
ZBTB39	7	1.01406822033334	0.310550200947406	0.991074299191806
ZNF599	7	1.0133038758566	0.31091503679482	0.991074299191806
CEBPB	5	-1.01326070555802	0.310935651215687	0.991074299191806
REXO4	7	1.01258297281886	0.311259396271699	0.991074299191806
KLF4	14	-1.00848273939083	0.313222769917224	0.991074299191806
ZNF25	10	1.00481965966549	0.314983695525612	0.991074299191806
ZNF7	4	-0.998512564076544	0.318030875110776	0.991074299191806
FLYWCH1	8	-0.998091010366073	0.318235228871758	0.991074299191806
ARID5B	5	-0.993986276507306	0.320229548711131	0.991074299191806
ZNF654	8	0.990929065631022	0.321720218510978	0.991074299191806
SAFB2	4	-0.989276267124182	0.322527992412959	0.991074299191806
RHOXF2B	4	0.987054322023249	0.323616008899811	0.991074299191806
TFAP2A	7	-0.985426614960231	0.32441456171394	0.991074299191806
ZNF397	8	0.981216706402075	0.32648588734969	0.991074299191806
FOS	11	-0.979129133442316	0.327516178354899	0.991074299191806
TERF2	4	-0.975939277446512	0.329094556517544	0.991074299191806
MESP1	5	-0.975806848192776	0.329160190467947	0.991074299191806
ZKSCAN3	4	0.973189177158694	0.330459288820386	0.991074299191806
SOX7	16	-0.972392461391947	0.330855340870841	0.991074299191806
ZNF732	5	-0.97031322445649	0.331890387453294	0.991074299191806
NAIF1	5	0.970246323363914	0.331923725607932	0.991074299191806
ZNF711	7	0.969415500823913	0.332337921432722	0.991074299191806
ATF7	8	0.964278577907029	0.334906277990803	0.991074299191806
ZNF534	5	0.96416385425606	0.334963783086916	0.991074299191806
ZNF449	8	0.96274717471523	0.335674416311387	0.991074299191806
ZNF844	4	-0.95961466725791	0.337249184411177	0.991074299191806
TET1	6	-0.958333706074914	0.337894512528091	0.991074299191806
ADNP2	8	0.957220973899558	0.338455732881827	0.991074299191806
E2F6	13	0.955647408252477	0.339250401260342	0.991074299191806
SCMH1	6	-0.9555884209266	0.339280213780749	0.991074299191806
ZNF408	6	-0.954136427323465	0.34001458915351	0.991074299191806
ZNF468	4	-0.950198534417046	0.342011383196957	0.991074299191806
CASZ1	5	-0.94538893930252	0.344460346933314	0.991074299191806
ZNF513	11	0.942449500296772	0.345962554308919	0.991074299191806
TCF7	10	0.941975135125019	0.346205370332043	0.991074299191806
ZBTB3	5	0.940216151037787	0.347106698868149	0.991074299191806
ZNF84	5	-0.93950409857852	0.347471988921688	0.991074299191806
NR6A1	12	-0.937779910137671	0.348357527458524	0.991074299191806
ZBTB7B	8	-0.937159261288717	0.348676641806041	0.991074299191806
IRF2	4	0.932939718811412	0.350851093382879	0.991074299191806
TIGD5	12	0.932492702023311	0.351081956514903	0.991074299191806
ZNF530	6	-0.9311464127029	0.3517778330337	0.991074299191806
ASCL3	8	0.93029324386438	0.352219274930268	0.991074299191806
ZNF285	8	0.925434287505027	0.354740050451481	0.991074299191806
STAT5A	4	0.922307310036733	0.356368302105367	0.991074299191806
ZNF45	7	-0.920931671514042	0.35708610188739	0.991074299191806
DZIP1	6	-0.919151655845409	0.358016253634232	0.991074299191806
YY2	6	0.919032327131397	0.358078663638694	0.991074299191806
ZNF195	9	0.917897146537207	0.358672715683852	0.991074299191806
ZSCAN2	7	0.913792566756901	0.360825853017261	0.991074299191806
ZBTB5	7	0.913160563442442	0.361158101644421	0.991074299191806
ARID3B	5	-0.912070736089709	0.361731482145842	0.991074299191806
POGK	7	-0.910852825668294	0.362372924454343	0.991074299191806
FOSL2	9	-0.908562956322514	0.363580867738135	0.991074299191806
TSC22D1	7	0.907439721861921	0.364174311905296	0.991074299191806
ZNF830	7	-0.906182341929104	0.364839347741624	0.991074299191806
ZNF415	8	0.906109057615359	0.364878131641853	0.991074299191806
SMYD3	6	0.903845465600665	0.366077349578982	0.991074299191806
ZNF320	8	0.901012919579697	0.367581450496579	0.991074299191806
TCF20	6	-0.900566307247046	0.367818955486995	0.991074299191806
BAZ2B	12	0.897729594050353	0.369329728005112	0.991074299191806
TRAFD1	12	0.894077399074438	0.371280480806763	0.991074299191806
ZNF385A	5	0.89284281923997	0.371941352114353	0.991074299191806
ZNF528	8	0.892051981278967	0.372365071137529	0.991074299191806
CUX1	8	0.891260083837983	0.372789657441111	0.991074299191806
CREBL2	7	0.890987558645032	0.372935844770219	0.991074299191806
PBX1	11	-0.888187338042714	0.374439988619895	0.991074299191806
CEBPA	4	-0.883614051279006	0.376904591251172	0.991074299191806
ZNF506	12	0.878983859377733	0.379410027418671	0.991074299191806
SGSM2	4	0.87848957021036	0.37967809530163	0.991074299191806
ZNF471	6	-0.87438779870329	0.381907099763864	0.991074299191806
FOXO4	5	-0.872975315994155	0.382676532177185	0.991074299191806
NRF1	6	0.871864453017455	0.383282327911016	0.991074299191806
ESRRB	5	0.869942239278788	0.384331970591291	0.991074299191806
ZNF76	7	0.867883594588893	0.385458060781334	0.991074299191806
PRDM15	6	0.866786514446524	0.386058992370722	0.991074299191806
ZFP91	8	0.866779865947916	0.386062635864877	0.991074299191806
SETDB1	6	0.866491134913864	0.386220885804252	0.991074299191806
ZNF433	7	0.866310893312278	0.386319694090518	0.991074299191806
ZNF577	6	-0.863929805375961	0.387626452374332	0.991074299191806
RORC	25	-0.86026577610704	0.389642553757743	0.991074299191806
ZNF615	4	0.860254175628451	0.389648946935135	0.991074299191806
NME2	4	-0.854914376759261	0.392598550937882	0.991074299191806
ZBTB1	9	0.848565065965404	0.396123352641327	0.991074299191806
GLI1	7	0.846982743045723	0.397004740317401	0.991074299191806
HOXA3	5	-0.843232256314481	0.399098561604129	0.991074299191806
ZNF417	4	-0.842797517793818	0.399341696482313	0.991074299191806
MXD4	11	-0.840460078601919	0.400650475992942	0.991074299191806
UBP1	10	0.838019425501863	0.402019793657501	0.991074299191806
ZNF800	9	-0.834845848918824	0.403804507258113	0.991074299191806
SETBP1	8	-0.834394633150706	0.404058640529026	0.991074299191806
ZNF721	5	0.833644460312727	0.404481363888538	0.991074299191806
RUNX3	7	0.833360725719745	0.404641317625511	0.991074299191806
MIXL1	8	-0.832430585816019	0.405165943851514	0.991074299191806
ZNF416	11	0.830783131159464	0.406096153856394	0.991074299191806
SIX5	9	0.823232018582769	0.410376064131313	0.991074299191806
CEBPD	7	-0.822389098166044	0.41085548199266	0.991074299191806
ZNF503	4	0.82214358855043	0.410995180110146	0.991074299191806
BRF2	9	0.821358071711114	0.411442338700863	0.991074299191806
NR5A1	21	0.820392346664276	0.411992477024014	0.991074299191806
ASCL2	5	0.81860410235177	0.413012325681354	0.991074299191806
ETV5	7	0.816747602322871	0.414072681691343	0.991074299191806
IKZF5	6	0.814492241772401	0.41536301491419	0.991074299191806
TBX21	18	0.813231159546914	0.416085537537108	0.991074299191806
YBX1	4	0.808818493104875	0.418619557290872	0.991074299191806
ZNF180	5	0.80790901928141	0.419142958798507	0.991074299191806
ZNF552	11	0.804983746950104	0.420829058882031	0.991074299191806
FOXJ2	6	0.804326145238794	0.421208641887426	0.991074299191806
TP53	8	-0.803201619698655	0.421858209495318	0.991074299191806
ZNF284	4	0.801590885314005	0.42278965178072	0.991074299191806
ZNF727	10	0.800845910513157	0.42322085676212	0.991074299191806
NFKB2	5	-0.79686871704751	0.425527280861398	0.991074299191806
ZNF616	9	0.794140448163066	0.427113672555958	0.991074299191806
ELF2	7	0.793893666820151	0.427257336923171	0.991074299191806
PREB	5	-0.792861198511155	0.427858696099064	0.991074299191806
ZNF275	7	0.792768149496562	0.427912916513438	0.991074299191806
ZNF212	6	-0.791101492317867	0.428884768420507	0.991074299191806
NKX6-2	11	0.785633212566304	0.432082400989286	0.991074299191806
ZNF780A	7	0.783614005855615	0.433266635039878	0.991074299191806
GLI4	10	0.78349288924466	0.433337727725212	0.991074299191806
ELK3	15	0.782881268785224	0.433696838019155	0.991074299191806
SOX15	6	-0.781809710546289	0.434326413380395	0.991074299191806
NR1H2	17	-0.78148020240247	0.434520116232748	0.991074299191806
ETS2	6	0.780129863236855	0.435314440235339	0.991074299191806
ZNF324B	5	0.779342450915093	0.43577801442072	0.991074299191806
CIC	10	0.779115751960184	0.435911531926374	0.991074299191806
AIRE	5	0.77909051455582	0.435926397306015	0.991074299191806
BCL6	8	-0.776381437075808	0.437523801712681	0.991074299191806
NR1D2	11	0.775716612193621	0.437916329082428	0.991074299191806
ZNF653	5	0.775313301009226	0.438154551640433	0.991074299191806
ELK4	10	0.770330726529992	0.441103734158479	0.991074299191806
ZMAT1	6	0.769211386216537	0.44176783212025	0.991074299191806
KLF7	9	0.76896015100804	0.441916967095869	0.991074299191806
BCL6B	4	-0.767756258590899	0.442632005836923	0.991074299191806
ZNF135	5	0.765860096084947	0.443759551516113	0.991074299191806
ZNF462	8	0.764734605911922	0.444429594949922	0.991074299191806
ZNF382	5	-0.762163414284967	0.445962478747669	0.991074299191806
ZNF662	5	0.76146667994952	0.446378373296465	0.991074299191806
ZNF470	4	0.758554143164691	0.44811931301231	0.991074299191806
CREB3	11	0.757183084174764	0.448940183134098	0.991074299191806
ZNF221	6	-0.756681535474425	0.449240679630323	0.991074299191806
ZNF132	7	-0.75314697557011	0.451361598559253	0.991074299191806
SATB1	11	0.752030590927469	0.452032662505214	0.991074299191806
