ID	logFC	AveExpr	t	P.Value
SERPING1	1.21974736459627	0.401426139411765	2.42253776687997	0.0192366259675289
ARMCX6	0.519859347826087	2.54868649019608	2.41702344355133	0.0194975307125802
MDN1	0.48942491925466	8.37877115686275	2.41384190073909	0.019649508577182
ITFG2	0.540129236024846	4.72827747058824	2.4112765737517	0.0197728268153556
ZNF778	1.45353418906832	-2.50591426823529	2.40781184059051	0.0199404868058382
ZNF483	-1.00677697515528	-7.2460578627451	-2.40344878442945	0.020153437194882
LBP	-2.87624948819876	-4.00414837058824	-2.4023874958194	0.0202055446679581
CKM	1.10718647416149	-0.0932622643137255	2.39991667222919	0.0203273279033493
SLC1A5	-0.789374826086955	4.52664890196078	-2.39721927367446	0.0204610323339049
SH3BGR	-1.97835614173913	0.77100545745098	-2.39702176279856	0.0204708535505185
TMEM9B	1.6487772173913	-6.09401164705882	2.39511277022644	0.0205659968621367
SLC38A7	0.783316454037268	2.27243488823529	2.39429691980651	0.020606779631051
UPK3A	1.69573792111801	-2.86704533529412	2.39424305804793	0.0206094746326051
MRPL10	0.577083279503108	4.21192609803922	2.38877829677314	0.0208845597791575
ZNF549	1.25211485658385	0.507716098627451	2.38671464802469	0.0209892952360721
SHQ1	0.426426031055904	5.80825456862745	2.38050940758591	0.0213070765625692
RMND5B	-0.388096049689439	5.9652742745098	-2.37336807594584	0.0216781402832675
B4GALT5	-0.934815739130434	5.99075333333333	-2.3725742536239	0.0217197435267224
TAS2R19	1.80356624037267	-2.89333212745098	2.36513028764664	0.0221133731475515
WAS	-1.03030516149068	5.42963339215686	-2.36196962059216	0.0222824328627014
ZNF496	-1.4346470173913	2.1255581	-2.35735445293559	0.0225313739327456
TXNRD1	0.842760937888201	9.63910966666667	2.35666427458662	0.0225688155334733
VPS35	0.279982099378882	3.77235901960784	2.35356447549712	0.022737665691514
CA13	-1.91694145341615	-5.93059468627451	-2.3487387256422	0.0230027843070668
LYPLA2	-1.78637146335404	-3.66617644705882	-2.34867042418983	0.0230065564663998
TAOK2	-0.770295130434779	5.5133488627451	-2.34533473402034	0.023191455943204
DPF1	1.89175493565217	-2.15892732901961	2.34196200915351	0.0233797601204836
NACA	-1.94600208695652	-0.782298952941176	-2.34129769782766	0.0234170105456764
UGGT2	0.434740111801243	3.51882166666667	2.33712394318253	0.0236522664749062
ZNF92	-1.49161320559006	2.3218477627451	-2.33669172366294	0.0236767492099898
GLIPR1L1	0.674297565217391	5.74537062745098	2.33621030102983	0.0237040457103414
UCP3	1.87251420496894	-4.92963039215686	2.33359538496692	0.0238528029797377
TREM1	0.514368658385093	2.25971403921569	2.32933560125462	0.0240969223142043
ACTA1	-2.79814279110948	-1.34919832522503	-2.32662704235905	0.0242533037629526
ZFP57	0.6004605089441	1.01200406352941	2.32522355314418	0.0243346920106169
FCER1A	-1.62026184347826	3.23701330784314	-2.31700344546286	0.0248162961150851
BCS1L	0.438821018633541	4.7103452745098	2.31421487472246	0.0249815980694141
FLNB	1.05294521118013	7.84299890196078	2.30573866798008	0.0254901067423732
PICK1	0.594966055900621	5.17512133333333	2.30522135224268	0.0255214387938606
ZNF257	0.597663416149069	3.11458152745098	2.30274198837581	0.0256720829322807
TULP3	1.25382187770186	-1.52855645039216	2.30033390379665	0.0258191550342555
SLAMF1	-0.957257006211179	4.237313	-2.29430293564263	0.0261907949443381
GPX4	-0.434302881987574	6.00538466666667	-2.28257185077512	0.0269273697018077
ZNF281	-1.03410785093168	-7.01931458823529	-2.28059788175627	0.0270531089500359
IL18R1	0.686124006211181	2.98448047058824	2.27975697316505	0.0271068323072207
SETX	0.595108695652175	4.95643998039216	2.27762394339611	0.0272435319658714
WIPF1	0.564980968944101	2.95390480392157	2.27727877551476	0.027265710351705
UBE4A	0.257793360248449	5.87039925490196	2.27525471828394	0.0273960876042678
SF3B4	0.375773993788823	7.80973343137255	2.27471272114883	0.0274310937374255
ITGAE	1.27094322795031	3.12314696666667	2.27410425216763	0.0274704405223023
CPM	1.07964817391304	-6.89744501960784	2.27194651197589	0.0276103763395688
SCT	1.75393725956522	-3.42510522411765	2.27147543717316	0.0276410111276184
SNX30	0.485032161490685	4.83357721568627	2.26990540651492	0.0277433312796683
ZNF676	0.542352329192547	2.48048482352941	2.26957903808989	0.0277646432120868
C12orf4	0.473379180124224	2.60379523529412	2.26258106460055	0.0282251287177761
TACR2	0.369017869565218	4.18363707843137	2.25678616814628	0.0286115729323345
ZNF420	-1.5742228552795	3.24707075098039	-2.25435451194067	0.0287751277196293
SLC25A29	-2.24326192726708	-1.49870998568627	-2.25288074599268	0.0288746577850674
BCAS3	0.350000397515529	5.55737958823529	2.25255540719533	0.0288966705261549
MYC	-3.2652887242236	-0.578580616392157	-2.25069619736724	0.0290227525784117
ARID3B	-0.58080016866442	4.04077920587996	-2.24960866993148	0.0290967292604927
KCNE3	-1.03991391428571	3.03543549803922	-2.24948063059235	0.0291054498606757
ART1	0.559042737267081	1.60579494117647	2.24493898201318	0.0294162802056024
GCDH	0.507145875776398	6.56480815686275	2.2374648459069	0.0299342244594433
ETV4	0.777837768757763	-1.01393749313725	2.23481080186602	0.0301200810294757
NCKAP1	0.317170161490685	9.0968141372549	2.23265327318028	0.0302719207099316
ATP8B1	0.803976248447206	3.1521575254902	2.23057310753766	0.0304189576946043
FLOT1	-0.620536211180123	6.48549480392157	-2.22702649097529	0.0306711105884871
ZNF202	0.60112398757764	3.80510911764706	2.22662558436595	0.0306997298819223
MFN1	0.338915950310561	4.99957558823529	2.22352924299579	0.0309215644855415
DISP1	0.610405111801243	2.93942323529412	2.22302555479304	0.0309577846771318
SPATA2L	1.40725204347826	-6.83644878431373	2.22290295109766	0.03096660678439
PPWD1	0.45650594409938	5.41783490196078	2.22039601347053	0.0311474853945252
TMEM156	1.2087011863354	-5.26041170588235	2.21957852142342	0.0312066702993187
ZNF223	-0.799434857763974	2.51379879803922	-2.21891421021408	0.0312548384748073
CGRRF1	0.441948714285715	2.57782245098039	2.21654500390956	0.0314271621233698
LINS1	0.649014217391305	3.88398801960784	2.21441752997351	0.031582619194832
ABCA13	1.99347753489744	-1.84406054564181	2.21152354807434	0.0317951777235903
XKRX	1.60091759006211	-5.44600488235294	2.21131705183872	0.0318103927978789
HLF	2.43866241043478	-1.94107683666667	2.21004972389545	0.0319039132572239
VDAC1	-2.62669392546584	-5.18026662745098	-2.20878429704424	0.0319975358937401
RNF122	0.474107416149069	3.49547068627451	2.2058446422801	0.0322159643593855
KHDRBS3	-2.44574461180124	0.350683347058824	-2.2054876401625	0.0322425806247486
RASGRF2	1.82860194037267	-2.69609949568627	2.20353083204165	0.0323888157692872
EPS8L2	1.00674226018634	-0.192018208431373	2.2001986393282	0.0326391843889854
IFT88	0.444994596273293	3.73433801960784	2.19968648049792	0.0326778172983169
SGSH	0.852341500931677	0.658488797058824	2.19918542044787	0.0327156520889371
RIOK3	0.444612751552797	4.05999925490196	2.1979438296684	0.0328095707365336
PRR11	0.347308751552796	4.04280558823529	2.19555397521165	0.032991018828301
ELMOD2	0.452154658385095	3.49717456862745	2.19417446211248	0.0330961602367506
YTHDC2	1.75674188819876	-4.06881045098039	2.18650929495552	0.0336857757147405
ELP4	0.528273614906833	3.77371415686275	2.18224892511821	0.0340174793937625
RNF135	-0.533955453416147	7.35672888235294	-2.17906700749978	0.0342670922464561
GJA9	0.938397633913043	-0.24217409254902	2.17639149162985	0.0344782271959988
HBA1	-3.13870606770186	3.86570197098039	-2.17553604552155	0.0345459750599909
FKTN	0.493659819875777	3.58613839215686	2.17489272340746	0.0345970008028992
TMEM70	0.929072749068324	3.18110010215686	2.17366695784303	0.0346944074426885
ZNF20	1.95686170621118	-2.91162501568627	2.17023879490645	0.0349681134134796
MGAM	0.419282478260874	7.42178239215686	2.17009480705666	0.0349796509574038
ZNF597	-1.80626691445963	2.9287057332549	-2.16603714092226	0.0353061671562359
IRS2	-1.08794635403726	6.54415643137255	-2.16344609048729	0.0355160670450493
NRIP2	0.854450309937889	1.40985027647059	2.1617140961748	0.0356569867561767
NKTR	0.516979118012422	7.40236005882353	2.16021645422966	0.0357792352633305
CPSF1	1.95235768993789	-0.980751934058824	2.15649434712993	0.0360846589193166
CSGALNACT1	-0.944825627329189	9.08043850980392	-2.15635468980283	0.0360961632212767
DIS3	0.365883658385095	5.62396056862745	2.15596948744598	0.0361279110632333
HEXB	-0.581848155279501	6.9102982745098	-2.15399370272356	0.0362911386989158
TRPV5	0.721674577639753	5.85498966666667	2.15127630594213	0.036516692707497
DYNC1H1	0.302531416149067	10.3803384509804	2.15099991027219	0.0365397034544696
SPDYE1	-1.98451283229814	-4.43242413333333	-2.14584038374598	0.0369715941203521
SNORD56	1.08038550372671	-0.795869115686274	2.14422160555266	0.0371080187890091
PDCD4	0.653381379440994	1.15575950568627	2.13950652870427	0.0375079101678152
B3GNT8	-0.773881658385092	4.11271541176471	-2.13730608312512	0.0376958236121312
PUS7	0.462181204968946	2.00117243137255	2.13497095860842	0.0378961413413402
SVIL	-2.55165151322981	-2.98858575666667	-2.13153931522889	0.0381922179373126
CUL4A	0.277611397515532	6.17503976470588	2.1299098106671	0.0383335178732138
ZNF792	0.500459950310561	3.40258347058824	2.12771320050811	0.0385247187452804
TNIP2	1.85715012919255	-2.00852032156863	2.12488122861195	0.0387724570642803
ECM1	1.21758145962733	2.18551467078431	2.12469427364571	0.0387888607278829
TRAFD1	0.832670944099379	5.39526507843137	2.11430220799119	0.0397102890039216
BCL6B	-1.21986387453416	5.99676248235294	-2.11332341918628	0.0397980541924616
DUOX2	-1.82794760559006	-2.55962645098039	-2.11329099787865	0.0398009642206602
ANGPTL4	1.46937820606154	-0.705021840811537	2.11317587200239	0.039811299039178
ZNF860	0.680304677018634	2.64099677843137	2.10985920322334	0.0401100455825762
STX17	0.325408583850934	6.22381021568627	2.10835193495046	0.0402464586149571
FOS	-0.742343645962731	6.73554911764706	-2.1046077642477	0.0405870764552058
FOXP2	2.66727246583851	-4.14670012803922	2.10382485080437	0.0406586180963073
KCNN4	0.75930393167702	3.76254362745098	2.10293008982152	0.0407405151968149
IL2RB	1.65675250192547	1.90587617509804	2.09991278573865	0.0410177517398835
SPAG9	0.852231518490683	0.393104339137255	2.09987484287939	0.0410212484839468
FMO4	0.585554921118013	1.54564511372549	2.09411419311059	0.0415551703869202
UPF2	1.81376799503105	-3.33270928235294	2.09330969821538	0.0416302153524469
FRRS1	0.917356688819876	2.96896390392157	2.09263228040477	0.0416934980519749
CELF3	0.336441267080748	7.40781896078431	2.09152552785375	0.0417970688599416
C7	1.49972847826087	-6.61896896078431	2.09028230598841	0.0419136783755943
SNORD1A	0.974777838509316	-3.8664541372549	2.08883411908848	0.0420498708151142
FILIP1	0.724120955279504	1.6919808145098	2.08828372679672	0.0421017327839445
RPL3	-1.68570060310559	-2.31156956	-2.08760081704297	0.0421661591051536
NOC3L	0.54314044720497	3.93163425490196	2.08580167180377	0.0423363041337661
WDHD1	-1.6484469689441	5.98456770784314	-2.08509845253948	0.0424029701657289
ZNF526	-0.509357744099379	1.23036142509804	-2.08166015481435	0.0427302450728789
HAVCR1	1.55957959509317	0.648463177058824	2.08100709777134	0.0427926547309108
OR56B1	2.01513728012422	-2.74846070392157	2.08076520025376	0.0428157919291556
KCNQ1	1.08823784037267	-1.95822959235294	2.07923713503629	0.0429622017172973
WDSUB1	0.466665223602485	3.28042207843137	2.07896271735216	0.0429885409075377
SNTB1	0.854969731677019	1.11001633921569	2.07856266632099	0.0430269638719174
SLC39A10	0.452983720496895	3.53222276470588	2.07721658991207	0.0431564679092437
TBRG4	1.17664069565217	-6.76443035294118	2.07683673767605	0.04319307434379
RPP21	0.335265534161491	3.01029949019608	2.07681059011687	0.0431955951844585
PLIN1	-1.65633386086957	-2.72318283333333	-2.07569726406845	0.0433030480377257
AURKAIP1	-0.976857279503105	4.15904539215686	-2.07564346607068	0.0433082462554278
GBP7	-2.18886030236025	-0.825058328235294	-2.07450524471665	0.0434183541301595
HEBP1	-0.705956086956521	3.82295821568627	-2.07412654426395	0.0434550424337027
FOXE1	2.06382015900621	-4.42954950588235	2.07406061797845	0.0434614320977339
REL	-3.16814915267081	-0.347315982156863	-2.07067345001362	0.0437908242823415
CD53	1.19896760807454	4.34377526862745	2.06886411776171	0.0439676658757987
C1orf146	1.42246719875776	-5.18402290196078	2.06781811689142	0.044070183935822
GAGE10	-0.638997490683233	-7.4782497254902	-2.06294984480591	0.0445500639145108
EXOC4	0.349247118012423	6.48927494117647	2.06254025460321	0.0445906450376398
PSMF1	0.238442552795034	5.80657331372549	2.06132926919403	0.0447108144781986
SYMPK	-0.747292472049687	7.01066339215686	-2.06111448338946	0.0447321576613908
ZNF398	1.18745756869565	-0.998067335686274	2.06056813241976	0.0447864883008391
OCLN	-1.75763677652174	3.0281738654902	-2.06030157862603	0.0448130159701886
ZDHHC3	0.926163745341616	2.56153881176471	2.05897403644974	0.0449453377872608
TMEM176A	2.17657895652174	-4.46334714019608	2.05712019293965	0.0451306868550176
PSD3	-0.842905127142857	0.21967222	-2.05578796689096	0.0452642942153717
WDR74	0.414124726708073	5.93508858823529	2.0541184615212	0.0454322123139158
CRHBP	-0.941043719254663	-7.37926485098039	-2.0541067011505	0.0454333970847504
ALB	1.62987530180746	-3.58059073576698	2.05407964060003	0.0454361233381398
MYSM1	0.316365571428574	5.50510288235294	2.05331754828408	0.0455129598198835
CIRBP	0.506447732919256	7.34307388235294	2.05321994329692	0.0455228088075797
PLEKHG5	-2.84335148074534	-3.58981387647059	-2.05095991655512	0.0457513790180134
TTN	-1.6578819363354	0.790404781372549	-2.05078039910215	0.045769577384958
CLCC1	1.5026833416149	-5.78128174509804	2.05040103930274	0.0458080552214068
LZTR1	0.409970881987578	5.12363268627451	2.05012150801161	0.0458364255995098
OSR2	-1.91372104223603	-4.83124118431373	-2.04998189864084	0.0458506006431698
LPCAT2	-0.740594329192547	6.44728931372549	-2.04857583581433	0.0459935757472908
ZNF562	-3.12896697080745	-4.49165685490196	-2.04287186639486	0.046577561577012
C4orf3	1.68538423602484	-5.622341	2.04192901231388	0.0466747106147557
CCDC112	0.430753372670809	3.39409707843137	2.04051627904065	0.0468206038678722
RPS21	-0.470055322981366	9.18920111764706	-2.04004292618269	0.0468695755523167
TFDP1	0.580684068322982	4.10992949019608	2.03898623540997	0.0469790580428258
COMMD3	0.667941782608696	3.53004119607843	2.0389032496641	0.0469876654886591
TMUB2	0.579354000000001	3.5394788627451	2.0384868232301	0.0470308787270872
IL21R	0.637972490993788	-0.91765339	2.03834309432811	0.0470458017079343
CELP	0.805421251527951	2.1245623852549	2.03796394938713	0.0470851870094437
COL18A1	-0.857571739130432	5.39391617647059	-2.03662479679968	0.0472245262443497
ZNF765	0.395776260869567	5.46885845098039	2.03639849984176	0.0472481078068995
ARHGAP42	1.51279845081627	-2.73565420206433	2.03350752653678	0.0475502652372018
TRMT12	0.469746881987579	3.47540703921569	2.03280698635705	0.0476237356883061
GPAM	0.433061347826087	3.88206296078431	2.03093867357518	0.0478201599233841
GLRA1	1.388287580559	-2.36683197627451	2.02573898291398	0.04837052820726
PLOD3	-0.518987937888198	5.69323841176471	-2.02534330081965	0.0484126335058152
HOXA1	3.35867142298136	-4.44968291568627	2.02206287770676	0.0487629340258571
KY	1.86221194782609	3.29841198431373	2.01799159033993	0.0492007376168715
CACNA1H	1.90475655285714	0.352296582941176	2.01729033703125	0.0492764889520525
THOC3	0.822927590062112	1.53729349411765	2.01546568624804	0.0494740659523088
ZNF415	0.465090012422361	4.62510270588235	2.01459887783699	0.049568165679551
